userid,orderType
100000000371,0.003488909
100000001215,0.0025571648
100000001445,0.0038877549
100000001575,0.9970421
100000001601,0.0026306368
100000001737,0.9966246
100000001829,0.0100793755
100000002055,0.002664988
100000002241,0.0027556089
100000003067,0.0027039882
100000004161,0.996619
100000004307,0.0031122733
100000004855,0.99638736
100000005055,0.0026742113
100000005701,0.008731709
100000006247,0.0026474732
100000006327,0.026617365
100000006333,0.008975404
100000006397,0.0026789503
100000007397,0.73402
100000007525,0.7679408
100000007951,0.016201686
100000007955,0.040382747
100000008131,0.002567256
100000008427,0.026195955
100000008745,0.0026096771
100000009049,0.03264631
100000009197,0.24052607
100000009419,0.027292702
100000009629,0.0025779794
100000009961,0.99380326
100000010157,0.99411374
100000011403,0.0025453484
100000012993,0.013322264
100000013089,0.8870555
100000013205,0.009399106
100000013455,0.003073613
100000013591,0.034581743
100000013861,0.002554968
100000014191,0.12814038
100000014963,0.0029452578
100000015053,0.0027791113
100000015077,0.99701047
100000015351,0.7366163
100000015659,0.9970421
100000016411,0.0042597535
100000016637,0.0025663248
100000016665,0.0026143019
100000016715,0.07481833
100000016843,0.005133339
100000017191,0.040566053
100000017255,0.0025824807
100000017517,0.0074040582
100000017533,0.02791175
100000018131,0.992908
100000018141,0.05453308
100000018219,0.0041310834
100000018439,0.034743745
100000018651,0.0033803498
100000018843,0.18723191
100000019085,0.008844976
100000019503,0.012426904
100000019777,0.002841376
100000019831,0.015452544
100000019875,0.22415955
100000020599,0.014061325
100000020705,0.13325983
100000020839,0.016277194
100000021007,0.009129889
100000021741,0.003981506
100000023031,0.053808454
100000023341,0.0026708115
100000023847,0.0025694415
110020671228,0.99625105
110100014968,0.009193065
110100016420,0.061339423
110100016422,0.002578546
110100018261,0.13009152
110100035666,0.008101727
110100073025,0.059391234
110100073927,0.99702257
110100116029,0.0025453484
110100133766,0.0073076608
110100171523,0.010985144
110100173226,0.11399424
110100218469,0.080015875
110100235669,0.0025731213
110100316927,0.0025674405
110100335267,0.0029634247
110100371520,0.011019534
110100373224,0.0025681916
110100412425,0.0031549945
110100418260,0.0026847671
110100418567,0.91094387
110100471522,0.002565446
110100471527,0.0039552627
110100473324,0.011438034
110100512827,0.008680527
110100514267,0.0025615701
110100516521,0.0034876345
110100516723,0.0044737817
110100516929,0.997003
110100535662,0.11183615
110100573222,0.953361
110100573627,0.0025453484
110100614362,0.016040748
110100614562,0.9969989
110100618862,0.0025564656
110100635761,0.006511271
110100673622,0.17431875
110100673828,0.009858691
110100735369,0.5201114
110100816922,0.0030045
110100818367,0.24057263
110100835466,0.018272711
110100835868,0.09939998
110100871522,0.9518671
110100873722,0.13057317
110100933760,0.9381603
110100973525,0.008239203
110101018063,0.025180018
110101018362,0.0026815073
110101035263,0.0025486373
110101071220,0.005411474
110101071222,0.007610575
110101071527,0.0025486373
110101073025,0.0025608514
110101073225,0.60278344
110101073822,0.0025634407
110101112320,0.009628558
110101114064,0.37412933
110101114660,0.20403455
110101118361,0.0025634407
110101135467,0.0025999201
110101173725,0.016243083
110101210069,0.8284345
110101212223,0.0025597687
110101215122,0.15361992
110101216420,0.0029241908
110101216527,0.78822035
110101216821,0.0025486373
110101217027,0.997051
110101217820,0.0036598498
110101217824,0.9965927
110101218861,0.9970343
110101233064,0.6948247
110101273629,0.010782009
110101273724,0.0028427206
110101273826,0.0054542907
110101273925,0.020076836
110101312122,0.23818946
110101314164,0.04787508
110101316227,0.118511096
110101316624,0.99415565
110101335164,0.014994839
110101335961,0.003079185
110101373120,0.023038406
110101373626,0.010995159
110101410927,0.9960633
110101416523,0.98812604
110101416629,0.18926533
110101418269,0.757517
110101418763,0.006970311
110101433762,0.040241808
110101435165,0.0025464247
110101435360,0.004338788
110101435465,0.0027027682
110101471226,0.12726228
110101473623,0.065816164
110101512925,0.7618249
110101516227,0.02509999
110101516323,0.0026989523
110101518360,0.0025590896
110101518560,0.6269483
110101535968,0.019773643
110101610427,0.082183614
110101610625,0.0031625964
110101610760,0.1332197
110101610768,0.63594353
110101612027,0.0025824807
110101612064,0.0115191005
110101615728,0.0025597687
110101615828,0.028875995
110101615925,0.0027690649
110101616227,0.009010043
110101616427,0.0025497153
110101616628,0.0035884073
110101616762,0.0025634407
110101616863,0.0025818779
110101616867,0.0025841591
110101616966,0.0026576298
110101617522,0.0028669243
110101618860,0.28769308
110101618964,0.2553163
110101618967,0.0031204994
110101673221,0.87541807
110101673423,0.04444203
110101712427,0.0026070136
110101712621,0.017560218
110101712622,0.00462603
110101714266,0.0026107298
110101714568,0.009508064
110101716420,0.050484173
110101718064,0.026501587
110101718461,0.029045558
110101735567,0.002602954
110101771028,0.0025453484
110101773127,0.04209517
110101773722,0.0025760296
110101773820,0.008994035
110101810162,0.0026585006
110101810364,0.9959849
110101810367,0.9851038
110101814963,0.18096855
110101816628,0.020292036
110101816826,0.0030413105
110101816829,0.92276067
110101818963,0.93812764
110101833764,0.30443498
110101871022,0.0025486373
110101871223,0.026322085
110101873420,0.03995604
110101912122,0.008198736
110101912224,0.0352527
110101914166,0.0026880417
110101914465,0.47304526
110101914466,0.009042689
110101916529,0.0025903485
110101916922,0.0025634407
110101935966,0.0025816776
110101973722,0.003354239
110102012425,0.1601991
110102012824,0.0029678221
110102012825,0.002645666
110102016124,0.0042529125
110102016220,0.6278844
110102033767,0.76283246
110102035860,0.0025453484
110102073126,0.036247607
110102073923,0.0025453484
110102112525,0.07035332
110102116023,0.007880762
110102116124,0.3015887
110102116228,0.004678746
110102116324,0.0075458516
110102118961,0.0035424274
110102118969,0.002567256
110102173725,0.82105315
110102218067,0.012612662
110102233767,0.029486476
110102235866,0.99669075
110102271522,0.55905783
110102371027,0.0337877
110102416529,0.0025761619
110102416629,0.99490005
110102418265,0.018452508
110102435363,0.0025680792
110102435468,0.0025453484
110102473227,0.002554968
110102473722,0.038129095
110102473726,0.015567577
110102473823,0.033684086
110102516823,0.06616411
110102518364,0.0025671842
110102571020,0.0031837244
110102614469,0.01677697
110102616024,0.0065050707
110102616427,0.9962347
110102616924,0.0025575904
110102618366,0.0025453484
110102618561,0.018821467
110102618764,0.05463414
110102673627,0.0067679686
110102712120,0.0037266377
110102712123,0.012309879
110102714366,0.0029380315
110102714469,0.002722743
110102716420,0.012553293
110102716620,0.0044509037
110102735360,0.98780733
110102735561,0.0025574688
110102773624,0.009790434
110102773927,0.7150273
110102812625,0.0026167475
110102816320,0.014875461
110102816325,0.0031861889
110102816721,0.0025453484
110102835465,0.00275487
110102835762,0.0027202517
110102871220,0.09570995
110102871228,0.0060687005
110102873020,0.014277028
110102873026,0.049927164
110102912126,0.0025634407
110102912424,0.0069916416
110102916926,0.007168695
110102918660,0.99707603
110102933067,0.0030201108
110102971021,0.0040053995
110102973320,0.008515836
110102973729,0.0027159424
110102973924,0.006308315
110103010728,0.002642236
110103018267,0.9933562
110103018466,0.2419797
110103018561,0.0025486373
110103035464,0.01209618
110103073525,0.0063514314
110103112829,0.031385414
110103114566,0.0025564656
110103116221,0.0030014294
110103118065,0.26617602
110103118366,0.022107726
110103118465,0.0057530003
110103118869,0.0026386934
110103171221,0.0104487585
110103171521,0.008001117
110103212425,0.9377733
110103212522,0.016998587
110103216621,0.011918436
110103218368,0.69733995
110103218764,0.0086020045
110103233860,0.006763361
110103235660,0.0025916435
110103273729,0.13384238
110103273822,0.0025675274
110103310263,0.0077784085
110103314762,0.042296316
110103316323,0.004858026
110103318065,0.02188643
110103318467,0.0025634407
110103318469,0.0028210443
110103333868,0.025566908
110103373229,0.0025721313
110103373621,0.002680584
110103373624,0.045124967
110103410325,0.0030898876
110103412220,0.99699867
110103412325,0.11538315
110103414068,0.0028120591
110103414663,0.00415109
110103414867,0.025697608
110103433064,0.007832594
110103433760,0.050852712
110103435260,0.030856276
110103471221,0.03388946
110103471227,0.0025453484
110103510325,0.039301515
110103512423,0.28419262
110103518066,0.048015025
110103518463,0.0031862874
110103518661,0.1479892
110103535467,0.0025486373
110103612126,0.8958732
110103612224,0.008492495
110103616126,0.0025453484
110103616424,0.019535586
110103616921,0.0072137313
110103633864,0.0028428312
110103714268,0.01637168
110103714367,0.0041700564
110103716621,0.0025925795
110103716623,0.08363368
110103718268,0.022186002
110103718464,0.021561
110103735161,0.026299749
110103735266,0.03756277
110103735669,0.0030256794
110103735767,0.6981808
110103771527,0.008513718
110103773926,0.081068575
110103814960,0.10438396
110103816326,0.9970163
110103816921,0.9616343
110103835563,0.009254297
110103914964,0.044240605
110103918061,0.011654488
110103918664,0.0026007213
110103933761,0.46222663
110103935165,0.004211785
110103935264,0.0025729218
110103935763,0.0025453484
110103971521,0.0025553592
110103973129,0.0031947175
110104012523,0.009242985
110104014167,0.0027027463
110104014560,0.11954374
110104016624,0.9962935
110104071022,0.0025843668
110104073426,0.0025760822
110104073726,0.0025486373
110104073929,0.0031255512
110104112028,0.0027558096
110104114567,0.09621025
110104116822,0.023737587
110104133069,0.015933434
110104135360,0.008575385
110104173022,0.11052852
110104173024,0.9538596
110104173321,0.0092679085
110104173427,0.0111332415
110104212326,0.011258109
110104212427,0.062394604
110104212629,0.06116036
110104214166,0.002965602
110104214366,0.003700626
110104214666,0.019964056
110104216028,0.009304126
110104218764,0.1932436
110104235568,0.67263967
110104235863,0.99705255
110104235960,0.053009547
110104235969,0.0025559803
110104273020,0.71480143
110104312328,0.011395238
110104316720,0.01958911
110104318168,0.4537746
110104333864,0.0030335116
110104335264,0.14911789
110104335761,0.40075472
110104371525,0.014326744
110104373225,0.0026316664
110104373524,0.035260748
110104373724,0.010934403
110104414562,0.010383374
110104414566,0.008781134
110104414963,0.1683446
110104416321,0.5213431
110104416323,0.010105472
110104418063,0.013068398
110104418861,0.0031204964
110104433063,0.0033873243
110104435869,0.19762254
110104471220,0.94757545
110104471527,0.002554968
110104473424,0.0025590896
110104518869,0.046591938
110104573525,0.003662452
110104573729,0.10126105
110104612025,0.90143347
110104612521,0.003857692
110104614060,0.36476272
110104616124,0.13101073
110104618266,0.73259306
110104618763,0.002554968
110104633863,0.0025486373
110104635166,0.018793555
110104635360,0.03596081
110104635569,0.004585555
110104673129,0.99679846
110104714167,0.9669507
110104735161,0.0029763624
110104735462,0.035268754
110104735661,0.0026960724
110104773629,0.0025453484
110104812725,0.007825582
110104814967,0.005820018
110104816025,0.026488956
110104835068,0.0028375457
110104835468,0.25445113
110104835964,0.9887472
110104873422,0.02352419
110104912721,0.030658225
110104914069,0.060956918
110104914661,0.015166007
110104918067,0.011863078
110104918562,0.0031289717
110104933763,0.0067297686
110104933868,0.8341312
110104971226,0.0025964219
110104971229,0.039918423
110104973125,0.013554835
110105016123,0.75439185
110105016425,0.002554968
110105016520,0.026541272
110105033069,0.012227359
110105035869,0.9177402
110105071026,0.32942793
110105116320,0.9963245
110105116327,0.9925121
110105116421,0.002795416
110105116622,0.24496403
110105118463,0.6759191
110105118562,0.0026925937
110105133761,0.022222864
110105135768,0.057057746
110105135961,0.99522215
110105171523,0.0025564656
110105173724,0.005111959
110105212325,0.9951981
110105214162,0.120141
110105216127,0.007513162
110105218765,0.022906616
110105271522,0.0025453484
110105273126,0.034703936
110105273323,0.0025864511
110105312921,0.002627832
110105318961,0.008887356
110105333063,0.0026323723
110105333861,0.009808063
110105373820,0.0025453484
110105373824,0.0025453484
110105373928,0.0033443165
110105416728,0.0027094537
110105418365,0.3655377
110105418761,0.005902935
110105435864,0.9970379
110105473220,0.01311034
110105473728,0.70446944
110105516120,0.035855904
110105516325,0.0030312832
110105518360,0.8307265
110105518964,0.03425224
110105533763,0.005693385
110105535563,0.6768322
110105573723,0.7633438
110105616123,0.019413484
110105618266,0.053133972
