userid,orderType
100000000371,0.002385173
100000001215,0.0020608627
100000001445,0.0027902976
100000001575,0.99323905
100000001601,0.0005000622
100000001737,0.9982431
100000001829,0.006006186
100000002055,0.0018557762
100000002241,0.0040581385
100000003067,0.0019507442
100000004161,0.99697125
100000004307,0.0036462555
100000004855,0.9967415
100000005055,0.002236097
100000005701,0.012222413
100000006247,0.0032536557
100000006327,0.06071714
100000006333,0.0041665747
100000006397,0.0029650736
100000007397,0.86061317
100000007525,0.81305176
100000007951,0.022984564
100000007955,0.08304768
100000008131,0.00096715085
100000008427,0.07604676
100000008745,0.004608756
100000009049,0.020759905
100000009197,0.26905394
100000009419,0.015884493
100000009629,0.00087908213
100000009961,0.9949728
100000010157,0.93823373
100000011403,0.00044659834
100000012993,0.014341856
100000013089,0.9716798
100000013205,0.016498942
100000013455,0.0054277466
100000013591,0.09596561
100000013861,0.00093192584
100000014191,0.17388077
100000014963,0.004847339
100000015053,0.0010773507
100000015077,0.9967644
100000015351,0.5591911
100000015659,0.9970016
100000016411,0.0019399131
100000016637,0.00090765476
100000016665,0.0018255971
100000016715,0.14180535
100000016843,0.0037212204
100000017191,0.02144488
100000017255,0.0006128945
100000017517,0.0038248051
100000017533,0.018352505
100000018131,0.89614433
100000018141,0.05019475
100000018219,0.0053307083
100000018439,0.029061262
100000018651,0.0015983629
100000018843,0.21071437
100000019085,0.01575177
100000019503,0.00644656
100000019777,0.0061969915
100000019831,0.013299325
100000019875,0.31259605
100000020599,0.019997913
100000020705,0.17891456
100000020839,0.016197635
100000021007,0.012044652
100000021741,0.002872998
100000023031,0.07055334
100000023341,0.004226694
100000023847,0.000502084
110020671228,0.93279034
110100014968,0.013711321
110100016420,0.14814547
110100016422,0.0003577409
110100018261,0.1842417
110100035666,0.012196678
110100073025,0.057224132
110100073927,0.9977016
110100116029,0.0001579862
110100133766,0.0044104713
110100171523,0.013101521
110100173226,0.28533757
110100218469,0.063514024
110100235669,0.001095321
110100316927,0.0011524009
110100335267,0.00038042435
110100371520,0.011229117
110100373224,0.00017766279
110100412425,0.0010979255
110100418260,0.0015013845
110100418567,0.86166006
110100471522,0.000976442
110100471527,0.004814683
110100473324,0.0051988023
110100512827,0.017068582
110100514267,0.002311809
110100516521,0.004998567
110100516723,0.006237658
110100516929,0.9992392
110100535662,0.2904388
110100573222,0.9491885
110100573627,0.0005296882
110100614362,0.018883852
110100614562,0.99619764
110100618862,0.0015707362
110100635761,0.010142297
110100673622,0.14569654
110100673828,0.0060526724
110100735369,0.39750025
110100816922,0.0052807657
110100818367,0.3261814
110100835466,0.024660623
110100835868,0.14957014
110100871522,0.92080116
110100873722,0.108815834
110100933760,0.9325301
110100973525,0.009742851
110101018063,0.029877368
110101018362,0.004785054
110101035263,0.0008266608
110101071220,0.0019443127
110101071222,0.0036017115
110101071527,0.0024407092
110101073025,0.0021562222
110101073225,0.66296166
110101073822,0.0003743687
110101112320,0.011122054
110101114064,0.31638992
110101114660,0.21605419
110101118361,0.00067117705
110101135467,0.00095001055
110101173725,0.024591682
110101210069,0.8178334
110101212223,0.0012674225
110101215122,0.28077406
110101216420,0.0062485714
110101216527,0.9383749
110101216821,0.0010417665
110101217027,0.99822813
110101217820,0.005887336
110101217824,0.99651057
110101218861,0.99682546
110101233064,0.67611796
110101273629,0.013288034
110101273724,0.0040546902
110101273826,0.011779774
110101273925,0.0141908
110101312122,0.18977846
110101314164,0.029897977
110101316227,0.115174495
110101316624,0.97954994
110101335164,0.08055963
110101335961,0.002792962
110101373120,0.01792494
110101373626,0.004110673
110101410927,0.9917796
110101416523,0.9960224
110101416629,0.15898046
110101418269,0.7293791
110101418763,0.0048873373
110101433762,0.043742284
110101435165,0.002773188
110101435360,0.009743634
110101435465,0.0013549073
110101471226,0.06678259
110101473623,0.07477621
110101512925,0.5829205
110101516227,0.018588025
110101516323,0.006178773
110101518360,0.00068191416
110101518560,0.57224655
110101535968,0.020299757
110101610427,0.07970465
110101610625,0.0016723425
110101610760,0.20744525
110101610768,0.6626766
110101612027,0.00031892586
110101612064,0.012730124
110101615728,0.00068691536
110101615828,0.023701435
110101615925,0.002308402
110101616227,0.006191185
110101616427,0.0012564283
110101616628,0.002951583
110101616762,0.00040450366
110101616863,0.0012105313
110101616867,0.002702245
110101616966,0.0012888653
110101617522,0.0024576648
110101618860,0.33932966
110101618964,0.28251788
110101618967,0.0024042777
110101673221,0.7702227
110101673423,0.033695005
110101712427,0.0037602514
110101712621,0.06816447
110101712622,0.0040587843
110101714266,0.003260636
110101714568,0.014252327
110101716420,0.04802888
110101718064,0.04743322
110101718461,0.02906395
110101735567,0.00053958787
110101771028,0.000802965
110101773127,0.082138956
110101773722,0.0026060343
110101773820,0.006394665
110101810162,0.0020160577
110101810364,0.99879515
110101810367,0.9896253
110101814963,0.17594439
110101816628,0.017180799
110101816826,0.00046852278
110101816829,0.9487654
110101818963,0.9292163
110101833764,0.3481224
110101871022,0.0006525425
110101871223,0.020771425
110101873420,0.038122386
110101912122,0.0072969585
110101912224,0.044893507
110101914166,0.0038477802
110101914465,0.42043886
110101914466,0.0057659815
110101916529,0.0042843106
110101916922,0.00152608
110101935966,0.0005617397
110101973722,0.005627047
110102012425,0.090290956
110102012824,0.0010835176
110102012825,0.0012496706
110102016124,0.00788674
110102016220,0.7675029
110102033767,0.7363377
110102035860,0.0020693413
110102073126,0.1554679
110102073923,0.0011252617
110102112525,0.042819936
110102116023,0.011717601
110102116124,0.20945342
110102116228,0.00366093
110102116324,0.008660309
110102118961,0.0021284937
110102118969,0.0008320473
110102173725,0.74800086
110102218067,0.017266
110102233767,0.015371742
110102235866,0.99538875
110102271522,0.4671769
110102371027,0.017996559
110102416529,0.0004735367
110102416629,0.99619186
110102418265,0.040967
110102435363,0.0027504587
110102435468,0.00022169185
110102473227,0.00063486473
110102473722,0.08817132
110102473726,0.016484402
110102473823,0.04821922
110102516823,0.059485707
110102518364,0.0011097214
110102571020,0.002743383
110102614469,0.037129123
110102616024,0.009116402
110102616427,0.9957569
110102616924,0.0014101382
110102618366,0.00088100537
110102618561,0.022220314
110102618764,0.06447448
110102673627,0.0060404493
110102712120,0.0067216074
110102712123,0.009052043
110102714366,0.0015459168
110102714469,0.0016281086
110102716420,0.0051179836
110102716620,0.003885309
110102735360,0.92899907
110102735561,0.0004665907
110102773624,0.009591271
110102773927,0.42887053
110102812625,0.0024218778
110102816320,0.012554363
110102816325,0.0050182347
110102816721,0.0005948466
110102835465,0.009237397
110102835762,0.0021364673
110102871220,0.16228403
110102871228,0.004390662
110102873020,0.008755534
110102873026,0.06627361
110102912126,0.00022194542
110102912424,0.006356037
110102916926,0.010209228
110102918660,0.9995203
110102933067,0.007666593
110102971021,0.0067625856
110102973320,0.009591997
110102973729,0.0047792303
110102973924,0.011589467
110103010728,0.00056596415
110103018267,0.98290735
110103018466,0.31922716
110103018561,0.0014078665
110103035464,0.01125561
110103073525,0.00804388
110103112829,0.029921511
110103114566,0.0007081439
110103116221,0.0016076304
110103118065,0.3308615
110103118366,0.038661826
110103118465,0.0073716887
110103118869,0.0027926934
110103171221,0.0040704412
110103171521,0.007356815
110103212425,0.9402494
110103212522,0.04337655
110103216621,0.030959647
110103218368,0.38169268
110103218764,0.005955959
110103233860,0.0072628846
110103235660,0.0014455649
110103273729,0.14351219
110103273822,0.0028690202
110103310263,0.0068565
110103314762,0.042335242
110103316323,0.007800402
110103318065,0.035542607
110103318467,0.0023183587
110103318469,0.0028707928
110103333868,0.06253775
110103373229,0.0029737402
110103373621,0.0010840193
110103373624,0.021966655
110103410325,0.004111415
110103412220,0.9977564
110103412325,0.102624
110103414068,0.0024732808
110103414663,0.0035871016
110103414867,0.02025303
110103433064,0.007557599
110103433760,0.025007442
110103435260,0.015583509
110103471221,0.08272167
110103471227,0.0008015469
110103510325,0.04089363
110103512423,0.29633424
110103518066,0.036360238
110103518463,0.0032552567
110103518661,0.13788211
110103535467,0.0010644018
110103612126,0.87658846
110103612224,0.020048229
110103616126,0.00082029664
110103616424,0.010081527
110103616921,0.017118132
110103633864,0.0021039995
110103714268,0.016748967
110103714367,0.004165473
110103716621,0.000576038
110103716623,0.122888476
110103718268,0.013226456
110103718464,0.03392173
110103735161,0.057033304
110103735266,0.016573636
110103735669,0.00049912307
110103735767,0.56933177
110103771527,0.010225614
110103773926,0.06311566
110103814960,0.11119922
110103816326,0.99720484
110103816921,0.94512457
110103835563,0.00735191
110103914964,0.06510099
110103918061,0.03985484
110103918664,0.0016769327
110103933761,0.39110413
110103935165,0.0037190046
110103935264,0.00197709
110103935763,0.0009758022
110103971521,0.002141923
110103973129,0.0022283143
110104012523,0.008080821
110104014167,0.003206
110104014560,0.08139145
110104016624,0.9766059
110104071022,0.0005809156
110104073426,0.0032925976
110104073726,0.002521206
110104073929,0.0018526097
110104112028,0.005598734
110104114567,0.082365476
110104116822,0.018800098
110104133069,0.011202095
110104135360,0.009650236
110104173022,0.17020996
110104173024,0.9774669
110104173321,0.022006808
110104173427,0.0042861053
110104212326,0.00830357
110104212427,0.032297175
110104212629,0.044940177
110104214166,0.0008670374
110104214366,0.008566569
110104214666,0.06665794
110104216028,0.010100031
110104218764,0.17844367
110104235568,0.9105786
110104235863,0.998628
110104235960,0.10829056
110104235969,0.001096555
110104273020,0.5745361
110104312328,0.020257188
110104316720,0.01643806
110104318168,0.60959005
110104333864,0.0039323578
110104335264,0.39474493
110104335761,0.49109128
110104371525,0.014312086
110104373225,0.001382232
110104373524,0.011362073
110104373724,0.011000552
110104414562,0.0136282435
110104414566,0.009349979
110104414963,0.16583245
110104416321,0.5091782
110104416323,0.005028161
110104418063,0.021155179
110104418861,0.0028366784
110104433063,0.002676037
110104435869,0.33091602
110104471220,0.90707415
110104471527,0.00058192
110104473424,0.0011972808
110104518869,0.16311201
110104573525,0.0024710982
110104573729,0.03720144
110104612025,0.8028369
110104612521,0.0031251693
110104614060,0.38235405
110104616124,0.08975331
110104618266,0.5316654
110104618763,0.0005890701
110104633863,0.00086919835
110104635166,0.035999883
110104635360,0.02235246
110104635569,0.0033518742
110104673129,0.9940242
110104714167,0.99662614
110104735161,0.0004243485
110104735462,0.03970981
110104735661,0.0007293952
110104773629,0.0010639876
110104812725,0.0049356613
110104814967,0.01080525
110104816025,0.052032076
110104835068,0.0054215565
110104835468,0.13234979
110104835964,0.8305995
110104873422,0.011756002
110104912721,0.030967288
110104914069,0.12153291
110104914661,0.0099045755
110104918067,0.0058771335
110104918562,0.0018048374
110104933763,0.0059997723
110104933868,0.77551425
110104971226,0.0030649682
110104971229,0.084947124
110104973125,0.016895054
110105016123,0.5416673
110105016425,0.0009555334
110105016520,0.042001497
110105033069,0.004187106
110105035869,0.9514857
110105071026,0.4987842
110105116320,0.9990557
110105116327,0.99705195
110105116421,0.0021055338
110105116622,0.27075842
110105118463,0.8215316
110105118562,0.00026162798
110105133761,0.042915717
110105135768,0.027794521
110105135961,0.99607384
110105171523,0.0005309456
110105173724,0.003945624
110105212325,0.97096133
110105214162,0.13295485
110105216127,0.013963875
110105218765,0.016015068
110105271522,0.003199188
110105273126,0.073104315
110105273323,0.001870442
110105312921,0.004390948
110105318961,0.009835538
110105333063,0.0017176945
110105333861,0.011808762
110105373820,0.0005047269
110105373824,0.00021355314
110105373928,0.0020577004
110105416728,0.0008907294
110105418365,0.42995572
110105418761,0.005530353
110105435864,0.9979266
110105473220,0.021190988
110105473728,0.59382045
110105516120,0.03239752
110105516325,0.00069014175
110105518360,0.7805154
110105518964,0.033373907
110105533763,0.008441999
110105535563,0.67714083
110105573723,0.75849026
110105616123,0.020624012
110105618266,0.025067223
110105635360,0.003867414
110105673022,0.0010661498
110105673522,0.030252805
110105716020,0.00024982635
110105716421,0.9715307
110105718969,0.0028713548
110105733867,0.0007336858
110105735160,0.0003698993
110105735568,0.0028961569
110105771524,0.01629371
110105773122,0.002140241
110105816823,0.001996478
110105816928,0.0013658988
110105818769,0.0024347145
110105916827,0.0024786864
110105916924,0.00095506565
110105918964,0.009005446
110105935863,0.0019308084
110105971224,0.07478591
110105973521,0.042242438
110106016621,0.00018786815
110106018065,0.09306439
110106018169,0.0037017323
110106035466,0.09400677
110106035761,0.049941994
110106116423,0.9989827
110106135169,0.012178847
110106135863,0.014101377
110106173122,0.0014290506
110106216329,0.1302087
110106233863,0.011712334
110106235061,0.0011279071
110106235164,0.089578815
110106273429,0.08999128
110106273920,0.1077379
110106316028,0.0057913223
110106318463,0.04097368
110106335466,0.002361808
110106371527,0.0045784214
110106373122,0.06961932
110106418266,0.92808586
110106418668,0.0029499356
110106435063,0.012147004
110106435464,0.8871664
110106473321,0.8338835
110106473428,0.00051671657
110106518266,0.011222132
110106518269,0.0639725
110106535268,0.8998665
110106573521,0.045926347
110106573825,0.0015234766
110106573929,0.0014720219
110106616820,0.0013638929
110106616920,0.13438663
110106635765,0.00044517618
110106673621,0.9099893
110106712326,0.005876376
110106716229,0.004418313
110106716723,0.00235091
110106735469,0.07605167
110106771021,0.013740459
110106773625,0.18482564
110106814260,0.9710636
110106816924,0.00540985
110106818263,0.0008803659
110106835662,0.002608703
110106873926,0.0009357954
110106918869,0.012646354
110106935163,0.0032173698
110106935561,0.0068677054
110106935968,0.002047929
110107010961,0.98681694
110107016529,0.023757247
110107016728,0.9680328
110107018363,0.0007380212
110107018364,0.00097574457
110107018466,0.00033839856
110107018560,0.013089811
110107035068,0.003347476
110107073025,0.004948301
110107110861,0.90809083
110107112465,0.007727399
110107112962,0.017265635
110107114068,0.003659871
110107114367,0.99679583
110107114560,0.021043519
110107116827,0.0005663829
110107118263,0.001235349
110107118663,0.02544202
110107135269,0.9116862
110107173822,0.7544854
110107212721,0.0007496575
110107212823,0.9600743
110107214066,0.55537146
110107214667,0.077321805
110107216429,0.0025034465
110107218262,0.013558149
110107218663,0.014322819
110107235167,0.099716745
110107235865,0.098458864
110107273221,0.99901474
110107273923,0.071355775
110107312424,0.018192882
110107312825,0.0015909116
110107314261,0.004537654
110107314369,0.0029556733
110107316522,0.0038411259
110107316826,0.020655058
110107318769,0.032995872
110107373020,0.7097613
110107373221,0.999482
110107410965,0.022646073
110107412123,0.0040953895
110107412168,0.7736334
110107412267,0.00063916674
110107414061,0.07950299
110107414662,0.0011311178
110107416164,0.0075052157
110107418267,0.5960544
110107418663,0.0033019546
110107435466,0.07609886
110107435861,0.0022986871
110107473024,0.004141033
110107473720,0.0065550637
110107514365,0.008857748
110107516825,0.1450126
110107518064,0.48731425
110107518068,0.0024124458
110107533763,0.0032918777
110107533862,0.98937196
110107533865,0.0005663789
