userid,orderType
100000000371,0.0054367734
100000001215,0.0022529317
100000001445,0.002419163
100000001575,0.9967032
100000001601,0.0007557513
100000001737,0.997106
100000001829,0.0055528493
100000002055,0.0014756634
100000002241,0.0024600436
100000003067,0.00082597224
100000004161,0.996552
100000004307,0.002692244
100000004855,0.9980325
100000005055,0.0012240403
100000005701,0.008331913
100000006247,0.003236854
100000006327,0.023658888
100000006333,0.006906019
100000006397,0.0040424196
100000007397,0.7420858
100000007525,0.95263255
100000007951,0.01646829
100000007955,0.038914576
100000008131,0.0006959945
100000008427,0.031438034
100000008745,0.0020578082
100000009049,0.03478607
100000009197,0.30120867
100000009419,0.022952627
100000009629,0.0019498281
100000009961,0.998058
100000010157,0.9593176
100000011403,0.00047808964
100000012993,0.007905006
100000013089,0.9596815
100000013205,0.0050834483
100000013455,0.005053159
100000013591,0.053317122
100000013861,0.0009966185
100000014191,0.21403776
100000014963,0.003642453
100000015053,0.0018621961
100000015077,0.9965321
100000015351,0.7868699
100000015659,0.9934337
100000016411,0.0021766722
100000016637,0.003157353
100000016665,0.0015813841
100000016715,0.10248435
100000016843,0.0029842984
100000017191,0.032793824
100000017255,0.0014546791
100000017517,0.0064071505
100000017533,0.031651985
100000018131,0.9670155
100000018141,0.032684598
100000018219,0.003599604
100000018439,0.036898542
100000018651,0.0042818724
100000018843,0.1758552
100000019085,0.042899318
100000019503,0.010976238
100000019777,0.0026728625
100000019831,0.011636107
100000019875,0.19305511
100000020599,0.018690431
100000020705,0.18041706
100000020839,0.033863336
100000021007,0.008388291
100000021741,0.004252208
100000023031,0.053522207
100000023341,0.0013827151
100000023847,0.00043594546
110020671228,0.9745138
110100014968,0.009674871
110100016420,0.08357357
110100016422,0.00052487815
110100018261,0.23925258
110100035666,0.008458083
110100073025,0.039328933
110100073927,0.9968545
110100116029,0.0004328276
110100133766,0.007554928
110100171523,0.007646681
110100173226,0.24670385
110100218469,0.0416901
110100235669,0.0033141894
110100316927,0.0036908537
110100335267,0.00036646778
110100371520,0.008784231
110100373224,0.00015100003
110100412425,0.0009056402
110100418260,0.00054532994
110100418567,0.9433687
110100471522,0.0010758636
110100471527,0.0054261712
110100473324,0.009976508
110100512827,0.008215426
110100514267,0.0021797079
110100516521,0.0034777396
110100516723,0.0043293
110100516929,0.999553
110100535662,0.24086212
110100573222,0.94968903
110100573627,0.0005927385
110100614362,0.013371877
110100614562,0.99696225
110100618862,0.00136966
110100635761,0.011333116
110100673622,0.21578795
110100673828,0.007409625
110100735369,0.4060685
110100816922,0.0036994608
110100818367,0.3384446
110100835466,0.006886324
110100835868,0.13618153
110100871522,0.9015051
110100873722,0.2158778
110100933760,0.9088306
110100973525,0.009138024
110101018063,0.02714646
110101018362,0.0021732128
110101035263,0.0009667626
110101071220,0.004622644
110101071222,0.0052091256
110101071527,0.0023776225
110101073025,0.0026518598
110101073225,0.675518
110101073822,0.00045964646
110101112320,0.0072165253
110101114064,0.51597625
110101114660,0.16740696
110101118361,0.0010075287
110101135467,0.0025301133
110101173725,0.010802423
110101210069,0.75180346
110101212223,0.001848895
110101215122,0.21889676
110101216420,0.003822613
110101216527,0.5734791
110101216821,0.00079819316
110101217027,0.9989644
110101217820,0.0037836668
110101217824,0.993989
110101218861,0.9976513
110101233064,0.79311085
110101273629,0.012468944
110101273724,0.0015428653
110101273826,0.0038221248
110101273925,0.028763799
110101312122,0.2917221
110101314164,0.042018622
110101316227,0.1377671
110101316624,0.99333364
110101335164,0.011562416
110101335961,0.0031561118
110101373120,0.018201226
110101373626,0.007226586
110101410927,0.9973416
110101416523,0.9918069
110101416629,0.1619744
110101418269,0.7588866
110101418763,0.005995463
110101433762,0.092419215
110101435165,0.0031864373
110101435360,0.006919276
110101435465,0.0009419184
110101471226,0.10923924
110101473623,0.08890928
110101512925,0.632077
110101516227,0.013801029
110101516323,0.0019958692
110101518360,0.0012652592
110101518560,0.7024
110101535968,0.019260984
110101610427,0.10834295
110101610625,0.003465297
110101610760,0.14719808
110101610768,0.7238076
110101612027,0.0012474718
110101612064,0.017581495
