userid,orderType
100000000371,0.0023650222
100000001215,0.0018901133
100000001445,0.0026309507
100000001575,0.9932794
100000001601,0.0005059502
100000001737,0.9981918
100000001829,0.005720062
100000002055,0.0016509725
100000002241,0.0037232365
100000003067,0.0017826281
100000004161,0.99699956
100000004307,0.002925146
100000004855,0.9978254
100000005055,0.0019419602
100000005701,0.01151599
100000006247,0.003391878
100000006327,0.051330205
100000006333,0.004374905
100000006397,0.0022199547
100000007397,0.8240564
100000007525,0.8036295
100000007951,0.021876287
100000007955,0.06775879
100000008131,0.0007939273
100000008427,0.050432403
100000008745,0.003711352
100000009049,0.01838763
100000009197,0.21140948
100000009419,0.01370958
100000009629,0.00067725393
100000009961,0.99678874
100000010157,0.94302
100000011403,0.00033089702
100000012993,0.013178646
100000013089,0.9720845
100000013205,0.01542267
100000013455,0.0041527953
100000013591,0.09408093
100000013861,0.0007633239
100000014191,0.17142077
100000014963,0.0034007162
100000015053,0.0009983905
100000015077,0.99624866
100000015351,0.48313627
100000015659,0.9958326
100000016411,0.0017435423
100000016637,0.00078351644
100000016665,0.0015087123
100000016715,0.14021122
100000016843,0.003411725
100000017191,0.019745022
100000017255,0.0004715662
100000017517,0.0032878453
100000017533,0.016007299
100000018131,0.88216025
100000018141,0.04316612
100000018219,0.004784763
100000018439,0.03234175
100000018651,0.0017354062
100000018843,0.17042279
100000019085,0.014882485
100000019503,0.0061993706
100000019777,0.006462991
100000019831,0.0108515695
100000019875,0.33991548
100000020599,0.020219935
100000020705,0.18173216
100000020839,0.015301087
100000021007,0.010520332
100000021741,0.002734296
100000023031,0.06286851
100000023341,0.0035104824
100000023847,0.00038759306
110020671228,0.8981354
110100014968,0.01006487
110100016420,0.11615132
110100016422,0.00032575897
110100018261,0.13830678
110100035666,0.008190757
110100073025,0.04782139
110100073927,0.997459
110100116029,0.00016211458
110100133766,0.0042858287
110100171523,0.009678019
110100173226,0.23899822
110100218469,0.05310347
110100235669,0.0008844778
110100316927,0.0013442738
110100335267,0.00040460163
110100371520,0.008145297
110100373224,0.00013120534
110100412425,0.0009335135
110100418260,0.0014034596
110100418567,0.8334893
110100471522,0.00094314327
110100471527,0.004965083
110100473324,0.005231511
110100512827,0.015878716
110100514267,0.0026469247
110100516521,0.004455136
110100516723,0.005365069
110100516929,0.9990677
110100535662,0.25568554
110100573222,0.94690096
110100573627,0.00052672124
110100614362,0.014618335
110100614562,0.9953667
110100618862,0.0015148543
110100635761,0.009278615
110100673622,0.11936017
110100673828,0.0056020166
110100735369,0.32218042
110100816922,0.0042523816
110100818367,0.2738877
110100835466,0.022686087
110100835868,0.12549423
110100871522,0.91473025
110100873722,0.09316436
110100933760,0.92942035
110100973525,0.008985887
110101018063,0.022055998
110101018362,0.0049655614
110101035263,0.0008389785
110101071220,0.0018293748
110101071222,0.0028454806
110101071527,0.0019572806
110101073025,0.0020069832
110101073225,0.6506165
110101073822,0.00033927624
110101112320,0.0078542875
110101114064,0.32109535
110101114660,0.17243835
110101118361,0.0007363987
110101135467,0.0009418098
110101173725,0.018500263
110101210069,0.80441326
110101212223,0.0013296126
110101215122,0.24895588
110101216420,0.0049318317
110101216527,0.93097913
110101216821,0.0010090446
110101217027,0.9981877
110101217820,0.0075473734
110101217824,0.99650383
110101218861,0.9972838
110101233064,0.6671588
110101273629,0.009852712
110101273724,0.003507153
110101273826,0.011522277
110101273925,0.013635944
110101312122,0.16603254
110101314164,0.029035846
110101316227,0.1040053
110101316624,0.98112386
110101335164,0.06595232
110101335961,0.002513005
110101373120,0.01542579
110101373626,0.0030161953
110101410927,0.98961455
110101416523,0.99643755
110101416629,0.13798188
110101418269,0.7258132
110101418763,0.0044711023
110101433762,0.037641935
110101435165,0.0024250597
110101435360,0.00935578
110101435465,0.0009541002
110101471226,0.06679303
110101473623,0.061791826
110101512925,0.49219134
110101516227,0.017915498
110101516323,0.004317959
110101518360,0.00061355665
110101518560,0.52352726
110101535968,0.017049551
110101610427,0.04987797
110101610625,0.0018673615
110101610760,0.18053982
110101610768,0.66348493
110101612027,0.00028691042
110101612064,0.011511567
110101615728,0.00063859316
110101615828,0.026994957
110101615925,0.0021911259
110101616227,0.0056461687
110101616427,0.0016041854
110101616628,0.0028323992
110101616762,0.0003991256
110101616863,0.0012889501
110101616867,0.0028681485
110101616966,0.00091041473
110101617522,0.0019241122
110101618860,0.31007266
110101618964,0.2767003
110101618967,0.0020635752
110101673221,0.7676941
110101673423,0.029022392
110101712427,0.0025939979
110101712621,0.057376765
110101712622,0.003043124
110101714266,0.00318871
110101714568,0.012295331
110101716420,0.04361643
110101718064,0.04341054
110101718461,0.020218723
110101735567,0.00046425886
110101771028,0.00076019234
110101773127,0.0686334
110101773722,0.0018494204
110101773820,0.0050475737
110101810162,0.0014960435
110101810364,0.9986564
110101810367,0.9902603
110101814963,0.13986449
110101816628,0.022731159
110101816826,0.00045791877
110101816829,0.9442454
110101818963,0.9157681
110101833764,0.309623
110101871022,0.0006209571
110101871223,0.01819657
110101873420,0.03632677
110101912122,0.006058728
110101912224,0.03580031
110101914166,0.0031295952
110101914465,0.38951018
110101914466,0.0062736263
110101916529,0.0023635523
110101916922,0.0014990253
110101935966,0.000474419
110101973722,0.005207268
110102012425,0.08626789
110102012824,0.0008044262
110102012825,0.00073680974
110102016124,0.007752235
110102016220,0.7490484
110102033767,0.62720263
110102035860,0.0021814478
110102073126,0.144487
110102073923,0.0008047172
110102112525,0.037855998
110102116023,0.0069214
110102116124,0.20205866
110102116228,0.0032029387
110102116324,0.01103218
110102118961,0.0018362402
110102118969,0.0007219603
110102173725,0.63634074
110102218067,0.019814847
110102233767,0.015503975
110102235866,0.9962237
110102271522,0.39261305
110102371027,0.013688434
110102416529,0.0004477256
110102416629,0.99552274
110102418265,0.032414753
110102435363,0.0019748388
110102435468,0.00024391028
110102473227,0.0006380399
110102473722,0.06887821
110102473726,0.014691928
110102473823,0.037845615
