userid,orderType
100000000371,0.0031444097905368833
100000001215,0.002721598746028558
100000001445,0.002815101218311183
100000001575,0.9737417132671409
100000001601,0.0005646567033629849
100000001737,0.9984386336697331
100000001829,0.004170926480623055
100000002055,0.0018192311874737153
100000002241,0.0032670722815515197
100000003067,0.002326468235733545
100000004161,0.9968224003256511
100000004307,0.0024343953378513504
100000004855,0.9979996834074345
100000005055,0.001350543356729045
100000005701,0.00963475527361265
100000006247,0.0022318711138127507
100000006327,0.05871846376130514
100000006333,0.09808921004785554
100000006397,0.0022699688855794768
100000007397,0.792556494894898
100000007525,0.8395202268832478
100000007951,0.019459682514505684
100000007955,0.06836823200087218
100000008131,0.0009592867595318445
100000008427,0.05582281207228477
100000008745,0.0029335324170079993
100000009049,0.02330579853382557
100000009197,0.27176269194419916
100000009419,0.021092015453991086
100000009629,0.0013493991513788665
100000009961,0.9845994650766215
100000010157,0.9628236153763877
100000011403,0.0005297338992944595
100000012993,0.013692477204443452
100000013089,0.9687502766809086
100000013205,0.010761120924021072
100000013455,0.005383274986707251
100000013591,0.07575407317669834
100000013861,0.001155955930988176
100000014191,0.13580076739098096
100000014963,0.0031167496325186822
100000015053,0.0012372714042873183
100000015077,0.9979286936062021
100000015351,0.6862814982851544
100000015659,0.9981073139363537
100000016411,0.003822915830965885
100000016637,0.0012358852293800065
100000016665,0.0012147075023099662
100000016715,0.15567674596211648
100000016843,0.003634575167264509
100000017191,0.023157906913732273
100000017255,0.0008893635300391671
100000017517,0.004099262896029691
100000017533,0.022219886900368045
100000018131,0.9317913578110104
100000018141,0.04271720901927783
100000018219,0.003660250054725965
100000018439,0.03065607283672076
100000018651,0.004543655781751132
100000018843,0.18651035645941588
100000019085,0.019168593529702176
100000019503,0.010955825102939324
100000019777,0.00438737567645375
100000019831,0.014827392927097574
100000019875,0.29085223095141044
100000020599,0.02068019166486166
100000020705,0.15643562375042747
100000020839,0.014784096157409535
100000021007,0.010494442809841686
100000021741,0.0032599026462950217
100000023031,0.07428251301094091
100000023341,0.002954738550454922
100000023847,0.0004639871643703021
110020671228,0.9576147526248509
110100014968,0.01012943474189168
110100016420,0.11652702590572125
110100016422,0.0003395255845588817
110100018261,0.17425295573781913
110100035666,0.010740752936182513
110100073025,0.03906967059853855
110100073927,0.9987004598559466
110100116029,0.0002452163426183643
110100133766,0.005440742889577787
110100171523,0.013620229140660911
110100173226,0.2667724647174524
110100218469,0.04617345104456589
110100235669,0.0014107617752876617
110100316927,0.0026502970741810357
110100335267,0.00039782269743977714
110100371520,0.0097178332611027
110100373224,0.00019408273190547523
110100412425,0.0008481007378247304
110100418260,0.0015630626318562037
110100418567,0.8998247473260967
110100471522,0.0008405734741195171
110100471527,0.004225649155506592
110100473324,0.00751241000267962
110100512827,0.016186346304926384
110100514267,0.0019909868976693947
110100516521,0.004336301899275099
110100516723,0.0062909841327483005
110100516929,0.9994755350190502
110100535662,0.22327191936162794
110100573222,0.9497307591841366
110100573627,0.0006102337916662868
110100614362,0.018004133929866113
110100614562,0.9972540042419455
110100618862,0.0016056473028659122
110100635761,0.00956532227395145
110100673622,0.1568144010540626
110100673828,0.007903447480558518
110100735369,0.44935612681755155
110100816922,0.006136968911226683
110100818367,0.3666016575785403
110100835466,0.02032370219795636
110100835868,0.10891132430383543
110100871522,0.894709417611889
110100873722,0.11157058862027695
110100933760,0.9122204237183824
110100973525,0.007998733982601503
110101018063,0.027457807917223742
110101018362,0.0033912766735285033
110101035263,0.0008049737503071795
110101071220,0.003965483649806393
110101071222,0.005963139606080232
110101071527,0.0021812263279180543
110101073025,0.0025412553885840712
110101073225,0.6261307258135571
110101073822,0.0002888344848568824
110101112320,0.007888452247870131
110101114064,0.3768945009783608
110101114660,0.302260131634767
110101118361,0.0009186317634742071
110101135467,0.0012345727832997115
110101173725,0.014903637387492905
110101210069,0.8213970968015122
110101212223,0.0014736973680483513
110101215122,0.28255891885891715
110101216420,0.0063341175437798035
110101216527,0.8030705391537133
110101216821,0.0009738631226388987
110101217027,0.998849149644542
110101217820,0.0056991612702351245
110101217824,0.9944848383155298
110101218861,0.9983972657756457
110101233064,0.7659701661067411
110101273629,0.012464843071082973
110101273724,0.003002048484988922
110101273826,0.010992347910774355
110101273925,0.01978415382627801
110101312122,0.27137790848788823
110101314164,0.043143574167761475
110101316227,0.16365384128827531
110101316624,0.9811741963292178
110101335164,0.07251034797799549
110101335961,0.0026870256740905525
110101373120,0.020027812477124086
110101373626,0.005110285130855319
110101410927,0.9930682634743556
110101416523,0.9927885969190798
110101416629,0.175791715893297
110101418269,0.7737748580371177
110101418763,0.0062612689418346575
110101433762,0.05635315223029408
110101435165,0.002030405533915093
110101435360,0.011356937592867447
110101435465,0.0010565079483034
