userid,lgbm_roof_fold3_lr0.018_numleaves64_minchildweight3_featurefraction0.86_baggingfraction0.78_l1-0.5_l2-0.5seed13
100000000013,0.000996806027584483
100000000111,0.9368718002042692
100000000127,0.0375209074620433
100000000231,0.10689891149734942
100000000379,0.0001435450511558013
100000000393,0.00014161004591172846
100000000423,0.0028510198881486174
100000000459,0.0825638876792904
100000000465,0.002459965231175143
100000000471,0.0310842934256253
100000000637,0.9289473770518277
100000000695,0.9665923076812445
100000000745,0.00504999660924995
100000000755,0.00184972502598641
100000000867,0.9442718162657044
100000000949,0.004741501324029768
100000000975,0.7670397664745012
100000001023,0.998737780763897
100000001195,0.07172806647191847
100000001231,0.004259930227381942
100000001295,0.0011920612317012987
100000001343,0.0028431673294702876
100000001505,0.9995695145720167
100000001557,0.004267989343994729
100000001683,0.004575666322957361
100000001711,0.0052590469368371485
100000001803,0.0002658611449357897
100000001955,0.07103890299543023
100000001963,0.0017826597914311587
100000002111,0.0030273247879954333
100000002165,0.015448271152431355
100000002179,0.0029200170893828505
100000002199,0.655790955045039
100000002215,0.978339473524815
100000002243,0.038633730723302985
100000002245,0.003075619566681428
100000002271,0.06791856066605524
100000002307,0.012628804799333308
100000002363,0.001530708524302942
100000002371,0.00782092721961741
100000002535,0.009543026998958324
100000002581,0.010248743129183238
100000002653,0.03742810060696613
100000002811,0.00016904227441845695
100000002873,0.03573337906202947
100000002879,0.004626716403563114
100000003091,0.5722564593030611
100000003097,0.0013278599439047018
100000003311,0.00013327257921817267
100000003461,0.9989828307870586
100000003483,0.0003322890036437382
100000003559,0.0029295403235742017
100000003611,0.8927302676479477
100000003639,6.024994344415176e-05
100000003685,0.041804267496893054
100000003805,0.0011097427339587648
100000003875,0.1603249601050562
100000003891,0.00026872113940077026
100000003941,0.006598503167091658
100000004163,0.00795226034116447
100000004223,0.006502024235154511
100000004277,0.044023751351567025
100000004297,0.6061914334730474
100000004303,0.020630896149458976
100000004317,0.00031592903306713486
100000004319,0.00014555815822227692
100000004359,0.010061894029389654
100000004429,0.0025541893362955067
100000004453,0.0008631857544820473
100000004529,0.0031995420058737603
100000004867,0.003045394354739464
100000005007,0.9925985659101842
100000005091,0.005472886216498602
100000005125,0.0023372636437043316
100000005513,0.0020721239887241446
100000005649,0.9229816659384574
100000005719,0.004760926385354339
100000005739,0.017581561586003745
100000005755,0.0033235029183499858
100000005805,0.5131517390248959
100000005955,0.0018330250873469323
100000006005,0.04162871698342412
100000006013,0.0008439604762030236
100000006081,0.13742835776062828
100000006123,0.2232366413875321
100000006395,0.001273060310311871
100000006487,0.00014031651045321236
100000006539,0.6059074212019931
100000006569,0.00018558912857181913
100000006605,0.0017116920486728749
100000006647,0.02629793481157662
100000006857,0.001496922011126896
100000006933,0.0027830416539393918
100000006981,0.0010054223043686392
100000007073,0.048535613811946855
100000007079,0.0008096681211080982
100000007283,0.002631589591081413
100000007329,0.003860918766692434
100000007367,0.2216630385061245
100000007409,0.014826300381451395
100000007457,0.0072204250748571595
100000007533,0.008438059200414917
100000007609,0.002019940376066745
100000007639,0.0002655292529495008
100000007745,0.13417076608286707
100000007753,0.006776238821504879
100000007785,0.0009299151705554962
100000008119,0.9986755597356313
100000008253,0.8858061728539509
100000008425,0.9802196011268478
100000008481,0.02808218482692048
100000008483,0.12179872593702766
100000008529,0.00372860715387234
100000008565,0.0006693896108698261
100000008995,0.008190633452032348
100000009017,0.9975207386392723
100000009249,0.4597960289707793
100000009417,0.10555397540513171
100000009463,0.013974194950695622
100000009481,0.9399487598738245
100000009491,0.6026932551621513
100000009583,0.008918585944490033
100000009611,0.0015012628163464665
100000009743,0.002478212443640408
100000009771,0.001797400915125821
100000009773,0.9983376737300974
100000009807,0.000841896946282872
100000009925,0.9994081060223083
100000010101,0.992567853448736
100000010161,0.029768221116288584
100000010177,0.008346336745036794
100000010199,0.9987833899340284
100000010239,0.00036647653213139664
100000010247,0.005962842622077374
100000010249,0.06306519145391919
100000010279,0.5794200549318673
100000010287,0.7493670615789059
100000010293,0.0020127604978672784
100000010297,0.0020003025623359
100000011105,0.006683258137795914
100000011131,0.0505048930869274
100000011325,0.012568248024942424
100000011427,0.0030916971034140274
100000011573,0.009714680718269338
100000011591,0.24998637409786864
100000011653,0.0002984064676399081
100000011741,0.01125123067138415
100000011755,0.17910620424704407
100000011763,0.003363935286163228
100000011845,0.009244236360190996
100000011933,0.0005364592838444937
100000012027,0.00026578844823718016
100000012133,0.0034098047630789774
100000012137,0.020915912344725594
100000012213,0.02239910216827061
100000012219,0.0014970666746439217
100000012235,0.000563863260302216
100000012277,0.07317691951631913
100000012341,0.004874828583049259
100000012367,0.0006847986307991919
100000012405,0.4528440275355121
100000012441,0.010839329798580892
100000012507,0.00012327251241065772
100000012713,0.0010064705078713042
100000012715,0.006577768658000612
100000012717,0.13051961900495426
100000012719,0.0009361090305601944
100000012793,0.0051549126837644845
100000012867,0.9846571485632158
100000012885,0.10212651088553541
100000012889,0.00016086750079309667
100000012931,0.08866337518277081
100000012965,0.010588264099454106
100000012981,0.24291405346848632
100000013027,0.00021679330371819158
100000013381,0.00039276735619169954
100000013429,0.0030138414326649505
100000013461,0.00458386911700162
100000013471,0.35344917446218865
100000013499,0.8600894797487679
100000013669,0.03183736402835106
100000013673,0.0009145366102960577
100000013837,0.01079539925947122
100000013965,0.007271194259389514
100000014029,0.9992189892441224
100000014143,0.08716347068171204
100000014259,0.040926930765262035
100000014271,0.8562404140378375
100000014311,0.003211904560809895
100000014315,0.021156043643732282
100000014383,0.011631389013583652
100000014421,0.10503911536815219
100000014423,0.0005677435821543963
100000014449,0.007134524646380073
100000014641,9.286532949138106e-05
100000014679,0.004090249083700512
100000014745,0.0005166779906630783
100000014865,0.0014028534636693626
100000014899,0.000879660085903191
100000014949,0.9894611105160288
100000014973,0.00042691855767273984
100000014981,0.0005505440883461639
100000015043,0.0038349967821002468
100000015129,0.19988686240061518
100000015145,0.000237064365743695
100000015153,0.00025876898573238107
100000015213,0.004618082187618764
100000015223,0.6261499712253307
100000015275,0.0009443084720292467
100000015433,0.01676522473138197
100000015475,0.21468850665793798
100000015747,0.002515811063981828
100000015791,0.05802405858248417
100000015969,0.9832824787008954
100000016009,0.0007252522678579257
100000016197,0.5719964718910295
100000016219,0.00025238063526632253
100000016265,0.9998263500266271
100000016341,0.0015478066850405211
100000016351,0.004956508204474056
100000016391,0.00040605562052620106
100000016831,0.003207280479028781
100000016845,0.00020880555968766148
100000016861,0.036277680840831564
100000016987,0.0015819741518330087
100000017177,0.006146260893623809
100000017277,0.9991895856723404
100000017281,0.000636793557172608
100000017345,0.00017543039301581598
100000017367,0.00047312106630500187
100000017465,0.9986044514177397
100000017469,0.0007640064357014015
100000017505,0.0005652399858075617
100000017691,0.004208922478602642
100000017693,0.1599651470649496
100000017965,0.008012962074998858
100000018097,0.004842708071252674
100000018117,0.002657115209925505
100000018123,0.03020847330543142
100000018259,0.002198790418801884
100000018413,0.005764081254012912
100000018417,0.0005525297990121085
100000018629,0.9870679674165539
100000018905,0.07327023682112863
100000018941,0.6901180554026359
100000018979,0.00301567676981466
100000019251,0.00960208935803082
100000019375,0.10278204047310274
100000019379,0.016867074104193993
100000019487,0.998736208745862
100000019489,0.008049127318397149
100000019507,0.0037034788671150244
100000019641,7.314568808568415e-05
100000019697,0.00903556649662075
100000019829,0.0006323020050196804
100000019999,0.017060425699655796
100000020007,0.00013402610860417286
100000020017,0.002063848274840149
100000020019,0.1814884100445227
100000020061,0.00130258857112033
100000020213,0.002854975632808576
100000020277,0.0021842322171478183
100000020301,0.0012658778235426203
100000020393,0.037185783661545235
100000020459,0.5657405070528793
100000020665,0.0023925784024399093
100000020745,0.9157263752436197
100000020809,0.058373855218127574
100000020811,0.0020768852915912356
100000020907,0.30212718317263115
100000020921,0.004661471512578587
100000020931,6.539395670269713e-05
100000020995,0.9974156603414753
100000021111,0.0004702362509109283
100000021175,0.001562008875356551
100000021395,0.0069554459323066566
100000021427,0.00893081602500454
100000021453,0.0012218896360084032
100000021457,0.5840551827865887
100000021553,0.8652805623779727
100000021649,0.002586474762350332
100000021659,0.3589306458597139
100000021759,0.0007347768232493588
100000021783,0.0059964661858379195
100000021809,0.8542199209960335
100000021873,0.0001340218511307599
100000022129,0.9984242510601092
100000022335,0.9980731075304256
100000022357,0.0008686299959045738
100000022389,0.46487186207335857
100000022417,0.001688318049779126
100000022481,0.0005655700845870837
100000022499,0.9998573159193407
100000022571,0.029362335007614683
100000022651,0.04159874361508794
100000022677,0.0012003959282731486
100000022761,0.003769145319513516
100000022773,0.005013025505316709
100000022801,0.9998267061518686
100000022841,0.00011077291018533124
100000022931,0.03195123238440023
100000022963,0.10175689471992166
100000023051,0.004062435464400895
100000023443,0.010846290927862002
100000023563,0.0017808919749796117
100000023659,0.033585176157103755
100000023915,0.0008043818784942429
110020371225,0.0023033174285667724
110020471524,0.9923503816342634
110020473123,0.1422573787986779
110020671528,0.005293017353975304
110020673328,0.053257319422351984
110020771524,0.0001734722969162733
110020773124,0.007182086256779944
110100014168,0.0006017574161465502
110100014369,0.02393685695834815
110100014466,0.0007079285241663913
110100014563,0.02148893351734236
110100016128,0.6288622537649959
110100016324,0.9998395678351185
110100016628,0.007453673154338072
110100016726,0.9980918098216561
110100016828,0.1447333235848919
110100016928,0.8973592949273957
110100018268,5.275745081840876e-05
110100018468,0.0013261191471031612
110100018567,0.9372161026071285
110100018764,0.00020238756743618384
110100033067,0.9987176902240744
110100033863,0.0011819097562601778
110100035569,0.0002008639651032953
110100035669,0.07623046960429315
