userid,lgbm_roof_fold3_lr0.022_numleaves64_minchildweight5_featurefraction0.93_baggingfraction0.71_l1-0.5_l2-0.5seed121
100000000013,0.0012147186392652135
100000000111,0.929144322393584
100000000127,0.0390758962093875
100000000231,0.0730541506297819
100000000379,0.00015309546730231548
100000000393,8.059336575571871e-05
100000000423,0.003431002836072732
100000000459,0.04093101298398547
100000000465,0.002084816857970834
100000000471,0.01537084085395163
100000000637,0.954954719888124
100000000695,0.9796327090534748
100000000745,0.006531835260947398
100000000755,0.0016909539273224096
100000000867,0.9302502967386251
100000000949,0.0021046929492445215
100000000975,0.729765599047744
100000001023,0.9981735328069469
100000001195,0.09961836054644056
100000001231,0.004500252799716202
100000001295,0.001291052190054518
100000001343,0.0025368314521443643
100000001505,0.9997284403938661
100000001557,0.0053440983713326515
100000001683,0.004660670288340642
100000001711,0.005260865400351464
100000001803,0.00024559484191876037
100000001955,0.10074122357456684
100000001963,0.0015885028805379996
100000002111,0.0022631140981553147
100000002165,0.00841950837223634
100000002179,0.0016357091176971979
100000002199,0.6191256810368713
100000002215,0.983840818920615
100000002243,0.019807594450421993
100000002245,0.004325937822600471
100000002271,0.05203879805842384
100000002307,0.007706197938730109
100000002363,0.00044338290189874436
100000002371,0.00363106722321313
100000002535,0.005197227881032655
100000002581,0.012926116341194283
100000002653,0.02436962870056579
100000002811,0.00021636738248662505
100000002873,0.01633965776372053
100000002879,0.0024899652113604337
100000003091,0.5087528303782207
100000003097,0.0008653900536246136
100000003311,0.00010791937796690027
100000003461,0.9988047558508459
100000003483,0.000301620025575749
100000003559,0.002722399502669135
100000003611,0.8914868589933249
100000003639,4.550116011850212e-05
100000003685,0.09746843879797794
100000003805,0.0004518701756053139
100000003875,0.19329844032410307
100000003891,0.00022401295210320741
100000003941,0.00400020731810909
100000004163,0.003102474171416266
100000004223,0.006963661533002785
100000004277,0.05626962922715626
100000004297,0.5482586849785466
100000004303,0.010565420175815637
100000004317,0.0002826861634756337
100000004319,0.00010771902630087926
100000004359,0.006984290542065351
100000004429,0.001973423189974386
100000004453,0.0003471787738994032
100000004529,0.001116588424170594
100000004867,0.004956083903014718
100000005007,0.9834723188800065
100000005091,0.003964715581921138
100000005125,0.0021252239180264043
100000005513,0.001740283463029881
100000005649,0.9406590949718381
100000005719,0.0053226623229838356
100000005739,0.02001744386800038
100000005755,0.003850185348278634
100000005805,0.5558943507635854
100000005955,0.0015205402691684407
100000006005,0.0437195639306442
100000006013,0.0004497232770142941
100000006081,0.16455600872482448
100000006123,0.26698981501741526
100000006395,0.0017700497509106682
100000006487,0.00016951555723788956
100000006539,0.48817130030905387
100000006569,0.00014102507892244876
100000006605,0.0014952981617135112
100000006647,0.01467453625212602
100000006857,0.000940654573332884
100000006933,0.0030401664721983602
100000006981,0.001829198336071261
100000007073,0.056655853795102545
100000007079,0.0008325726593459286
100000007283,0.002583991241180877
100000007329,0.003279616589132419
100000007367,0.24531490997663064
100000007409,0.012235549108743755
100000007457,0.005703036950951595
100000007533,0.00248745974832653
100000007609,0.0018806687665390478
100000007639,0.00017499965338303052
100000007745,0.12989239116490806
100000007753,0.003917991298564429
100000007785,0.0005930058275507443
100000008119,0.99835724005358
100000008253,0.8922380732143337
