userid,xgb_predict_roof_fold5_eta0.013_min_child_weight21_colsample_bytree0.55_max_depth15_subsample0.91_seed127
100000000013,0.0038193243090063334
100000000111,0.7752200961112976
100000000127,0.09471044689416885
100000000231,0.35579460859298706
100000000379,0.0015984115889295936
100000000393,0.0009583502542227507
100000000423,0.18635611236095428
100000000459,0.788543164730072
100000000465,0.0033998112194240093
100000000471,0.006988209206610918
100000000637,0.7963684797286987
100000000695,0.9875367283821106
100000000745,0.019213180989027023
100000000755,0.01119152083992958
100000000867,0.9734768867492676
100000000949,0.025621935725212097
100000000975,0.9506385922431946
100000001023,0.9970124959945679
100000001195,0.08460626006126404
100000001231,0.011490169912576675
100000001295,0.021495990455150604
100000001343,0.004353795666247606
100000001505,0.9987154006958008
100000001557,0.006178904324769974
100000001683,0.04237355664372444
100000001711,0.10550054162740707
100000001803,0.0003279705415479839
100000001955,0.10984020680189133
100000001963,0.005777424201369286
100000002111,0.01576177589595318
100000002165,0.02270418033003807
100000002179,0.0012492844834923744
100000002199,0.6797016859054565
100000002215,0.9380300045013428
100000002243,0.008626922965049744
100000002245,0.022394226863980293
100000002271,0.19093380868434906
100000002307,0.010287844575941563
100000002363,0.0014812350273132324
100000002371,0.01666807197034359
100000002535,0.026760965585708618
100000002581,0.014752907678484917
100000002653,0.0470159649848938
100000002811,0.0006548201781697571
100000002873,0.055015452206134796
100000002879,0.005576251540333033
100000003091,0.8611970543861389
100000003097,0.008353621698915958
100000003311,0.0008641008171252906
100000003461,0.9987331032752991
100000003483,0.0005985658499412239
100000003559,0.012932617217302322
100000003611,0.917240560054779
100000003639,0.005996556952595711
100000003685,0.15389856696128845
100000003805,0.0019884745124727488
100000003875,0.19583654403686523
100000003891,0.0021007393952459097
100000003941,0.007906142622232437
100000004163,0.04771647974848747
100000004223,0.00664247153326869
100000004277,0.036326706409454346
100000004297,0.38651955127716064
100000004303,0.024690672755241394
100000004317,0.004153688903898001
100000004319,0.000267169059952721
100000004359,0.013311149552464485
100000004429,0.004061828833073378
100000004453,0.0024020038545131683
100000004529,0.0011666167993098497
100000004867,0.012578023597598076
100000005007,0.9908665418624878
100000005091,0.019231511279940605
100000005125,0.016892457380890846
100000005513,0.0016141613014042377
100000005649,0.9494603872299194
100000005719,0.010908843949437141
100000005739,0.027499083429574966
100000005755,0.013479531742632389
100000005805,0.20299166440963745
100000005955,0.004592429380863905
100000006005,0.017935611307621002
100000006013,0.00208870368078351
100000006081,0.29409974813461304
100000006123,0.3444283604621887
100000006395,0.0052614836022257805
100000006487,0.0017947742016986012
100000006539,0.7878537178039551
100000006569,0.0014508035965263844
100000006605,0.03352554515004158
100000006647,0.01763356477022171
100000006857,0.002672173548489809
100000006933,0.005949763115495443
