userid,lgbm_roof_fold5_lr0.008_numleaves64_minchildweight8_featurefraction0.8_baggingfraction0.9_l1-0.5_l2-0.5seed451
100000000013,0.00219770146690929
100000000111,0.9090249670004475
100000000127,0.02599943320718296
100000000231,0.12133237401121484
100000000379,0.0012374294310836106
100000000393,0.000422257914802395
100000000423,0.013015853151560288
100000000459,0.08318414093754993
100000000465,0.004262159254046366
100000000471,0.01523246397923442
100000000637,0.9458047801881655
100000000695,0.9668609627305227
100000000745,0.01214228845557707
100000000755,0.0009576818594416716
100000000867,0.9262694869730932
100000000949,0.010850436966034108
100000000975,0.7939164510724802
100000001023,0.993167636031855
100000001195,0.04995834986044423
100000001231,0.008687670869747983
100000001295,0.004798330938691032
100000001343,0.008883640210428175
100000001505,0.9998269254371055
100000001557,0.012750640643155012
100000001683,0.005930343276363291
100000001711,0.014783795181060589
100000001803,0.00043463478948218615
100000001955,0.12466479675249824
100000001963,0.002072038207957805
100000002111,0.0023712478826287595
100000002165,0.013521407289476333
100000002179,0.0038413886416535092
100000002199,0.622431626523149
100000002215,0.9624761474229913
100000002243,0.04924257998103953
100000002245,0.009696093205485342
100000002271,0.09661448963580391
100000002307,0.01793119356338331
100000002363,0.0004341956857207006
100000002371,0.005723690888773038
100000002535,0.008962898510203881
100000002581,0.010249240233615068
100000002653,0.0600726379941313
100000002811,0.00018662941758748367
100000002873,0.040370538325873305
100000002879,0.0050758377265982075
100000003091,0.6771949317435046
100000003097,0.003104115786709107
100000003311,0.0003087864160378198
100000003461,0.9982481190289068
100000003483,0.0004491825647667913
100000003559,0.004867234145363931
100000003611,0.9239559575792091
100000003639,0.0002510049470973058
100000003685,0.07317762408206027
100000003805,0.0011027517724166754
100000003875,0.22518440452105543
100000003891,0.0006744172846318841
100000003941,0.0051358389489336975
100000004163,0.004167893079830204
100000004223,0.010674335332811358
100000004277,0.03340614088481917
100000004297,0.6600534140052319
100000004303,0.0164842997433514
100000004317,0.0011329927948124808
100000004319,0.0006218406369803605
100000004359,0.012873599677958522
100000004429,0.0029338128837936234
100000004453,0.0008779473559901072
100000004529,0.00270144542815254
100000004867,0.0080498332926597
100000005007,0.9815994555422936
100000005091,0.00892428942575921
100000005125,0.00891537109064154
100000005513,0.0034699499308972807
100000005649,0.9182683852302131
100000005719,0.004807888699383784
100000005739,0.020087293386223854
100000005755,0.01030484423849958
100000005805,0.55138421751766
100000005955,0.002375168396737535
100000006005,0.10336607794933304
100000006013,0.0028437961878598904
100000006081,0.2603676239372485
100000006123,0.1712391551375916
100000006395,0.00245381398104469
100000006487,0.00031469142949424976
100000006539,0.6524483034617927
100000006569,0.00031811887529553483
100000006605,0.003355357417411511
100000006647,0.011745204138134964
100000006857,0.0040573856452388625
100000006933,0.0029455924292518514
100000006981,0.00617143923521633
100000007073,0.11007075789062055
100000007079,0.002672114663857318
100000007283,0.002639076394406905
100000007329,0.00638466008431621
100000007367,0.24310798458354616
100000007409,0.00810546111911802
100000007457,0.011383639837604011
100000007533,0.008644946269487254
100000007609,0.0022771687403066823
100000007639,0.00043554203958978254
100000007745,0.2578469019577172
100000007753,0.005370359184530863
100000007785,0.004028244804061296
100000008119,0.9973891110766916
100000008253,0.8982612791989425
100000008425,0.9560540524004062
100000008481,0.03898369800770774
100000008483,0.17239996843273503
100000008529,0.001370138170214244
100000008565,0.0007794711062311851
100000008995,0.007231406737869395
100000009017,0.9977847060305045
100000009249,0.3298421655840356
100000009417,0.04820097938185408
100000009463,0.013835648781411435
100000009481,0.9392810772955963
100000009491,0.8721967296200193
100000009583,0.005869030469865699
100000009611,0.0013307537688733199
100000009743,0.009624787732038773
100000009771,0.001510204516602752
100000009773,0.9985193964038958
100000009807,0.004152025426469617
100000009925,0.9990532704863497
100000010101,0.9870072787392201
100000010161,0.08230993889935992
100000010177,0.005347903525204185
100000010199,0.9981267250870534
100000010239,0.00018879233475105358
100000010247,0.0050865765141224996
100000010249,0.08200743057456389
100000010279,0.4520598758605487
100000010287,0.6071077416618855
100000010293,0.009154147162593777
100000010297,0.0021237488991788698
100000011105,0.007032167411595362
100000011131,0.06325778332330377
100000011325,0.012982337027080551
100000011427,0.004218041924544606
100000011573,0.003238960663291192
100000011591,0.3318337716723474
100000011653,0.0007853247111896774
100000011741,0.008094758733537544
100000011755,0.21830896276006947
100000011763,0.005490934608023478
100000011845,0.033368740559983186
100000011933,0.0006768481693061123
100000012027,0.001100134014807166
100000012133,0.002182301530184867
100000012137,0.010883109502991657
100000012213,0.012960951053093833
100000012219,0.00837271193756233
100000012235,0.0018787840319919756
100000012277,0.05108977956686332
100000012341,0.002711462041203339
100000012367,0.0017709076796664088
100000012405,0.44006006443713164
100000012441,0.02054006709743873
100000012507,0.0003144767669233057
100000012713,0.0005365835096869742
100000012715,0.01876459455631384
100000012717,0.12171065493873776
100000012719,0.0021433030854260036
100000012793,0.0036632168340055573
100000012867,0.9819020976810431
100000012885,0.2991538749744287
100000012889,0.0003580734647193909
100000012931,0.21642135664766995
100000012965,0.006244189630660596
100000012981,0.39617835328452133
100000013027,0.0003030804120112211
100000013381,0.0007272504880497378
100000013429,0.0027559301066872564
100000013461,0.007897325802211815
100000013471,0.2504339417133095
100000013499,0.7924252277073631
100000013669,0.021880876822764694
100000013673,0.001125657544434897
100000013837,0.013356893396037269
100000013965,0.005232164956624806
100000014029,0.998977779619206
100000014143,0.11974711978861778
100000014259,0.1091885259702895
100000014271,0.8856589996438646
100000014311,0.0015740406385701792
100000014315,0.04240961523671565
100000014383,0.010664160013879518
100000014421,0.17192620394921912
100000014423,0.000595519914550079
100000014449,0.00816477076882565
100000014641,8.558908314721236e-05
100000014679,0.010872096824780382
100000014745,0.0007469278574067089
100000014865,0.0015122607599955238
100000014899,0.0007996088982206573
100000014949,0.9662325310320184
100000014973,0.0006300454302405384
100000014981,0.00023121815292936383
100000015043,0.0032321427750910407
100000015129,0.3011759659021974
100000015145,0.001004114729541613
100000015153,0.0007697073929910351
100000015213,0.008929712501078437
100000015223,0.4939429135568769
100000015275,0.0034635366865132544
100000015433,0.011828219637537071
100000015475,0.42731134347077976
100000015747,0.007058133267742653
100000015791,0.04207564506871895
100000015969,0.9821714019020291
100000016009,0.0014311239570037253
100000016197,0.47165725205668624
100000016219,0.0010449872484742876
100000016265,0.9993667989330519
100000016341,0.0032586877949404383
100000016351,0.002764224871267566
100000016391,0.0008762791243398101
100000016831,0.009455529583820666
100000016845,0.0001826196456104329
100000016861,0.03147797250603617
100000016987,0.001522401402694576
100000017177,0.010642794355255716
100000017277,0.9972877700758356
100000017281,0.0030141190373249886
100000017345,0.0006168236533132822
100000017367,0.0007937937571109025
100000017465,0.994351322648796
100000017469,0.002719746680216177
100000017505,0.002173633148637413
100000017691,0.021402912207754386
100000017693,0.22922126945909488
100000017965,0.0076970126144597275
100000018097,0.010670547339055791
100000018117,0.0031048196084176335
100000018123,0.015297174815085211
100000018259,0.0011998770044775702
100000018413,0.0021514338620934686
100000018417,0.0011985436999812557
100000018629,0.9933368711680967
100000018905,0.06674769553741018
100000018941,0.6429165130143099
100000018979,0.0016267453356089603
100000019251,0.02412392778747839
100000019375,0.10857251977216884
100000019379,0.014980929165484855
100000019487,0.9978786156880485
100000019489,0.01847026526937664
100000019507,0.003900353667045105
100000019641,0.0002720867339503809
100000019697,0.003785047576633107
100000019829,0.001021325585886618
100000019999,0.02813047162291502
100000020007,0.00017905615213958373
100000020017,0.005967758390166742
100000020019,0.09572839380415463
100000020061,0.0005928250090273362
100000020213,0.00637228176982245
100000020277,0.003257549046110211
100000020301,0.0009370221861310601
100000020393,0.020779549939638358
100000020459,0.6501624996868316
100000020665,0.0023735359318225136
100000020745,0.9264168799385902
100000020809,0.04611623285443282
100000020811,0.003003902119942755
100000020907,0.34726339074536394
100000020921,0.003760940067321872
100000020931,0.00017229290717634866
100000020995,0.9956765687229455
100000021111,0.002037655178132189
100000021175,0.002482181220525397
100000021395,0.005095787082474548
100000021427,0.005757711996345445
100000021453,0.0007753017541016015
100000021457,0.6202076657662845
100000021553,0.8260188282885771
100000021649,0.0025760921743626787
100000021659,0.324741123131312
100000021759,0.0023988881311214497
100000021783,0.0023832027211926933
100000021809,0.75974443670859
100000021873,0.0008095222697832616
100000022129,0.9975557316947472
100000022335,0.9973054812654041
100000022357,0.0018242601313590797
100000022389,0.6194598912762656
100000022417,0.006778377323809185
100000022481,0.0017505548397883865
100000022499,0.9995409543433096
100000022571,0.04188511976135067
100000022651,0.026508712716507274
100000022677,0.0015522832186731239
100000022761,0.009634901954115496
100000022773,0.006701398685403544
100000022801,0.9995676134617126
100000022841,0.00038437560867951207
100000022931,0.03855823527885857
100000022963,0.07152708375560668
100000023051,0.015271360994435053
100000023443,0.011886785607658566
100000023563,0.00501604752518332
100000023659,0.020573767820684433
100000023915,0.0006116819063166254
110020371225,0.004248287658793177
110020471524,0.9903586038840464
110020473123,0.15532762453190874
110020671528,0.005830705569113195
110020673328,0.17205228333363148
110020771524,0.0008044981149097745
110020773124,0.011680879163031257
110100014168,0.0005062029661768677
110100014369,0.04057109514505513
110100014466,0.00047521247636551635
110100014563,0.01849200134597926
110100016128,0.7318688110354118
110100016324,0.9995718969021844
110100016628,0.010674747290682192
110100016726,0.9946962537724059
110100016828,0.06108995151206144
110100016928,0.8343305655543425
110100018268,7.596127431650804e-05
110100018468,0.0049528070448562975
110100018567,0.9543278719273992
110100018764,0.0013383678000839373
110100033067,0.9985026601868952
