userid,lgbm_roof_fold5_lr0.045_numleaves34_minchildweight4_featurefraction0.48_baggingfraction0.45_l1-0.5_l2-2.0seed2017
100000000013,0.003065686209730319
100000000111,0.7339617007677116
100000000127,0.09014373906084108
100000000231,0.015647658298766482
100000000379,0.0014156448995957958
100000000393,0.0003525090969403697
100000000423,0.022833836220211786
100000000459,0.020746775485200715
100000000465,0.002351628585267845
100000000471,0.009957806993824678
100000000637,0.8913180500275463
100000000695,0.9906837157801139
100000000745,0.004942070360038007
100000000755,0.009470078917215866
100000000867,0.969668521109381
100000000949,0.014135564459307465
100000000975,0.7653477337267836
100000001023,0.99904059991026
100000001195,0.03693519684500227
100000001231,0.008525317556868334
100000001295,0.005341109633154555
100000001343,0.0023327609120639696
100000001505,0.9998209884006108
100000001557,0.007054953761589797
100000001683,0.036828002828542906
100000001711,0.01825625054328304
100000001803,0.0007562590931783105
100000001955,0.1570455361406711
100000001963,0.00401525368376957
100000002111,0.008488091664506606
100000002165,0.0020688557862697456
100000002179,0.0057956236803101
100000002199,0.4046679457712504
100000002215,0.8496620303365082
100000002243,0.015738977562518353
100000002245,0.0028158034727019006
100000002271,0.36263222154801744
100000002307,0.0010584741200237392
100000002363,0.0014571987399643299
100000002371,0.009040667995185334
100000002535,0.006437220904369247
100000002581,0.028485891987626598
100000002653,0.021168099240876474
100000002811,0.00048727693502625274
100000002873,0.014391906758988802
100000002879,0.0010120771146042299
100000003091,0.6490601815491007
100000003097,0.0037103864023006403
100000003311,0.0002277529710586081
100000003461,0.9995261452635319
100000003483,0.00017729206681404563
100000003559,0.006613763405808505
100000003611,0.9509898181625146
100000003639,0.0002845172841887819
100000003685,0.02190896549839511
100000003805,0.00022431438282604062
100000003875,0.15217478610546725
100000003891,0.0003466983756672126
100000003941,0.003664121750663019
100000004163,0.0011610490404786056
100000004223,0.010839414748301775
100000004277,0.09855188628989893
100000004297,0.7139118558236295
100000004303,0.006255846691330298
100000004317,0.0020845426791518814
100000004319,0.0004705584582635963
100000004359,0.016161094494917188
100000004429,0.0009069681481335803
100000004453,0.001346122816177833
100000004529,0.0002368040572340315
100000004867,0.0032654805001061933
100000005007,0.993212025729605
100000005091,0.008675032375321388
100000005125,0.006241289242991378
100000005513,0.002788675520203398
100000005649,0.9962344340565753
100000005719,0.02108606271938985
100000005739,0.04473857258889982
100000005755,0.10217103118578413
100000005805,0.14668276389255058
100000005955,0.011031528669899272
100000006005,0.05744929432078165
100000006013,0.0027720781405892216
100000006081,0.08476877243326557
100000006123,0.135180520598236
100000006395,0.00527080809114839
100000006487,0.00024068116834805291
100000006539,0.9313862733174421
100000006569,0.002166299039462925
100000006605,0.0069868581525071305
100000006647,0.007091211955292486
100000006857,0.0025477571426659844
100000006933,0.007748821844070695
100000006981,0.013229581607621653
100000007073,0.125978942740049
100000007079,0.0008056457475813079
100000007283,0.00478669153530496
100000007329,0.002290858433837307
100000007367,0.4361957204657932
100000007409,0.0035578373288668364
100000007457,0.011869734532319345
100000007533,0.012626200955766496
100000007609,0.0017358580943132784
100000007639,0.0006235725262437943
100000007745,0.18466389090819693
100000007753,0.0033845665532078483
100000007785,0.0005143951057891061
100000008119,0.9986329542732061
100000008253,0.9338658115302028
100000008425,0.9849606892024975
100000008481,0.04716732437315493
100000008483,0.07222385608905003
100000008529,5.5940627386199e-05
100000008565,0.0001350944968662784
100000008995,0.0016966036716972962
100000009017,0.9986478847953854
100000009249,0.2750539995357999
100000009417,0.22666413391723125
100000009463,0.007068004127425656
100000009481,0.8941087585849182
100000009491,0.9056573508774266
100000009583,0.002397360442493604
100000009611,2.2851251288892915e-05
100000009743,0.028779096110636226
100000009771,0.002279289163480273
100000009773,0.9988302422788097
100000009807,0.0015320312093414345
100000009925,0.9987646787203773
100000010101,0.9712495472811726
100000010161,0.021585419600108468
100000010177,0.005161154936340216
100000010199,0.9996988610165424
100000010239,8.38799309684218e-06
100000010247,0.012779689407713166
100000010249,0.10106055449413241
100000010279,0.27714420828947245
