userid,lgbm_roof_fold3_lr0.015_numleaves38_minchildweight1_featurefraction0.7_baggingfraction0.78_l1-0.0_l2-13.5seed20146
100000000013,0.00661848994029808
100000000111,0.7940908717633817
100000000127,0.05206962898430653
100000000231,0.4841419905174474
100000000379,0.0008972272202438045
100000000393,0.0011291835958979544
100000000423,0.14666406312088257
100000000459,0.8905316737298121
100000000465,0.0014681285176432958
100000000471,0.005721872398789919
100000000637,0.8142335772438799
100000000695,0.98866129776238
100000000745,0.006310551439284552
100000000755,0.015110881480374693
100000000867,0.9910626524785457
100000000949,0.033001657583960106
100000000975,0.8656260337632902
100000001023,0.9970354290297244
100000001195,0.04490726108868594
100000001231,0.012381217900629286
100000001295,0.009013746356410269
100000001343,0.005010717319543209
100000001505,0.9989652910440215
100000001557,0.007327132479836572
100000001683,0.015026140222836003
100000001711,0.044694068292897876
100000001803,0.000513786522633133
100000001955,0.0959929729398345
100000001963,0.004395170584199625
100000002111,0.006987466677894578
100000002165,0.03280332948597759
100000002179,0.001515529085018955
100000002199,0.63795128921786
100000002215,0.9283141867655775
100000002243,0.03450142562895333
100000002245,0.005144724846345243
100000002271,0.14253154222559378
100000002307,0.005142430049170784
100000002363,0.0011962244832018126
100000002371,0.01163869144274872
100000002535,0.020900200764971014
100000002581,0.0302288547917112
100000002653,0.027399732667411456
100000002811,0.00034344337302395046
100000002873,0.007005545772159752
100000002879,0.0032964791560193725
100000003091,0.7883658552817193
100000003097,0.004965981794789793
100000003311,0.0006472855539283422
100000003461,0.9994073472137487
100000003483,0.0010840769780031776
100000003559,0.042090274408830126
100000003611,0.87997511634296
100000003639,0.0014183616917841672
100000003685,0.0841791094784593
100000003805,0.0019203526079300808
100000003875,0.34110298161969554
100000003891,0.0007407900615483406
100000003941,0.01125948597655591
100000004163,0.02566419633409616
100000004223,0.008457571950716067
100000004277,0.04065038843489428
100000004297,0.2786727946218775
100000004303,0.03386569926009975
100000004317,0.004760550098783147
100000004319,0.0005264279366774182
100000004359,0.020558076571868852
100000004429,0.0046693420013738446
100000004453,0.0024287165170014478
100000004529,0.0019224576001928013
100000004867,0.005059345546678976
100000005007,0.9939226512327398
100000005091,0.006137701692111733
100000005125,0.008696755778101408
100000005513,0.0022916512868672444
100000005649,0.9703487063243972
100000005719,0.014917273525132939
100000005739,0.018689864197248624
100000005755,0.01554513357598455
100000005805,0.4597568258006753
100000005955,0.005256001153375233
100000006005,0.014514181688040927
100000006013,0.0008094959714377091
100000006081,0.33976329334581823
100000006123,0.1566547332480106
100000006395,0.0026376487080300996
100000006487,0.0008143407565448964
100000006539,0.7491764798310047
100000006569,0.0004361880347628699
100000006605,0.014091910932117535
100000006647,0.012908118758672033
100000006857,0.003610852456016348
100000006933,0.007781290534599856
100000006981,0.0024633577680843025
100000007073,0.16189640583485376
100000007079,0.0005454860658778089
100000007283,0.0034883073102037854
100000007329,0.010345003478116193
100000007367,0.13924791762821528
100000007409,0.05476473800083433
100000007457,0.006757767467960748
100000007533,0.005594952743137963
100000007609,0.0038002925169764944
100000007639,0.0004347211877669456
100000007745,0.19941956295296284
100000007753,0.004284272977538567
100000007785,0.004125129331458931
100000008119,0.998897277686901
100000008253,0.8306021286022603
100000008425,0.9753957256716915
100000008481,0.05307776103390915
100000008483,0.06379575493892961
100000008529,0.0032211369913758107
100000008565,0.0007118174910138791
100000008995,0.006628123840204276
100000009017,0.9995109207922249
100000009249,0.34419588354434805
100000009417,0.23861776594419146
100000009463,0.10512208234001887
100000009481,0.8245404769721979
100000009491,0.4629602369205813
100000009583,0.05948332274028633
100000009611,0.0019556608592435627
100000009743,0.02753790526488335
100000009771,0.0053900592787760725
100000009773,0.9997056605484883
100000009807,0.0012648501780046957
100000009925,0.9974892936444284
100000010101,0.977215086750468
100000010161,0.013612301059661226
100000010177,0.007806935658085119
100000010199,0.9997467317824408
100000010239,0.00024208032348548133
100000010247,0.010552434607140043
100000010249,0.14216702854292484
100000010279,0.719167280995798
100000010287,0.4261591320291836
100000010293,0.007062916040661041
100000010297,0.0238640658951441
100000011105,0.00394623465462947
100000011131,0.07695165200638589
100000011325,0.03050898226009432
100000011427,0.003378662488286634
100000011573,0.002081229617561494
100000011591,0.13796982657986412
100000011653,0.0014328507961330905
100000011741,0.012102016796300753
100000011755,0.2324146015996599
