userid,xgb_predict_roof_fold3_eta0.016_min_child_weight19_colsample_bytree0.58_max_depth12_subsample0.83_seed5263
100000000013,0.004589066840708256
100000000111,0.7134120464324951
100000000127,0.07013063132762909
100000000231,0.42024365067481995
100000000379,0.0018065253971144557
100000000393,0.0008062061388045549
100000000423,0.3631041347980499
100000000459,0.7967480421066284
100000000465,0.004450973588973284
100000000471,0.010561665520071983
100000000637,0.6906054615974426
100000000695,0.9873486757278442
100000000745,0.006963113322854042
100000000755,0.0111465472728014
100000000867,0.9460042715072632
100000000949,0.024538692086935043
100000000975,0.8584412336349487
100000001023,0.9915340542793274
100000001195,0.09756740927696228
100000001231,0.014828193001449108
100000001295,0.03280454874038696
100000001343,0.004848063923418522
100000001505,0.9978873133659363
100000001557,0.006777934730052948
100000001683,0.024711349979043007
100000001711,0.10117444396018982
100000001803,0.0005343181546777487
100000001955,0.1929871141910553
100000001963,0.006804037373512983
100000002111,0.012618394568562508
100000002165,0.025135783478617668
100000002179,0.0020231958478689194
100000002199,0.5851518511772156
100000002215,0.8996868133544922
100000002243,0.007799082435667515
100000002245,0.02342195063829422
100000002271,0.23803536593914032
100000002307,0.008837421424686909
100000002363,0.0014563500881195068
100000002371,0.01114354096353054
100000002535,0.011083517223596573
100000002581,0.018158091232180595
100000002653,0.04883277788758278
100000002811,0.0009322903351858258
100000002873,0.061161886900663376
100000002879,0.0014205396873876452
100000003091,0.7779974937438965
100000003097,0.009674327448010445
100000003311,0.0005095937522128224
100000003461,0.998248815536499
100000003483,0.000540812558028847
100000003559,0.02106480672955513
100000003611,0.8672538995742798
100000003639,0.003881180891767144
100000003685,0.18335101008415222
100000003805,0.0023237857967615128
100000003875,0.1625506430864334
100000003891,0.002403964288532734
100000003941,0.009975193999707699
100000004163,0.02859366498887539
100000004223,0.006689741741865873
100000004277,0.06774567812681198
100000004297,0.24574145674705505
100000004303,0.018971020355820656
100000004317,0.0051252408884465694
100000004319,0.0006387706380337477
100000004359,0.008944330736994743
100000004429,0.005931403487920761
100000004453,0.0026825952809304
100000004529,0.0008468299638479948
100000004867,0.008513879030942917
100000005007,0.9887224435806274
100000005091,0.008447356522083282
100000005125,0.025839952751994133
100000005513,0.0018654348095878959
100000005649,0.981265127658844
100000005719,0.009944096207618713
100000005739,0.012619862332940102
100000005755,0.02482382394373417
100000005805,0.30879756808280945
100000005955,0.005783971399068832
100000006005,0.020699160173535347
100000006013,0.0036320968065410852
100000006081,0.25779640674591064
100000006123,0.3128683269023895
100000006395,0.006323547568172216
100000006487,0.000931676768232137
100000006539,0.7806757688522339
100000006569,0.0015009406488388777
100000006605,0.02582574635744095
100000006647,0.010349835269153118
100000006857,0.0014101159758865833
100000006933,0.005461731925606728
100000006981,0.0066060395911335945
100000007073,0.07171787321567535
100000007079,0.0005285436054691672
100000007283,0.006047421600669622
100000007329,0.009893737733364105
100000007367,0.13575659692287445
100000007409,0.13618308305740356
100000007457,0.0034163359086960554
100000007533,0.013693134300410748
100000007609,0.007883073762059212
100000007639,0.0004824747738894075
100000007745,0.22952374815940857
100000007753,0.00830081757158041
100000007785,0.020878873765468597
100000008119,0.9986100196838379
100000008253,0.853082001209259
100000008425,0.977912187576294
100000008481,0.04888923093676567
100000008483,0.2033843696117401
100000008529,0.006482610013335943
100000008565,0.0007472484721802175
100000008995,0.01599723845720291
100000009017,0.9968936443328857
100000009249,0.44355228543281555
100000009417,0.11284397542476654
100000009463,0.10338681191205978
100000009481,0.7666223645210266
100000009491,0.5901841521263123
100000009583,0.010760465636849403
100000009611,0.0020653177052736282
100000009743,0.056989386677742004
100000009771,0.003366332734003663
100000009773,0.9982353448867798
100000009807,0.002331115771085024
100000009925,0.9982802867889404
100000010101,0.984241783618927
100000010161,0.022007178515195847
100000010177,0.04391220211982727
100000010199,0.9985888600349426
100000010239,0.00031209856388159096
100000010247,0.02537369355559349
100000010249,0.14457164704799652
100000010279,0.3672501742839813
100000010287,0.5252094864845276
100000010293,0.0037976058665663004
100000010297,0.015272784978151321
100000011105,0.0023802141658961773
100000011131,0.23390792310237885
100000011325,0.011623753234744072
100000011427,0.005255470052361488
100000011573,0.00509209418669343
100000011591,0.28830018639564514
100000011653,0.003357548266649246
100000011741,0.013275017030537128
100000011755,0.14450861513614655
100000011763,0.012560376897454262
100000011845,0.03491979464888573
100000011933,0.006870347075164318
100000012027,0.006981885526329279
100000012133,0.002075835596770048
100000012137,0.07937545329332352
100000012213,0.026527654379606247
100000012219,0.013576612807810307
100000012235,0.0019619863014668226
100000012277,0.05015825480222702
100000012341,0.006041168235242367
100000012367,0.002950179623439908
100000012405,0.39597317576408386
100000012441,0.016361970454454422
100000012507,0.001877114293165505
100000012713,0.0011750163976103067
100000012715,0.013555808924138546
100000012717,0.1853860765695572
100000012719,0.010641596280038357
100000012793,0.009760661981999874
100000012867,0.9317374229431152
100000012885,0.2867221534252167
100000012889,0.0009538342710584402
100000012931,0.47331535816192627
100000012965,0.006429323926568031
100000012981,0.35249683260917664
100000013027,0.001145696733146906
100000013381,0.0015388752799481153
100000013429,0.012477953918278217
100000013461,0.00545697845518589
100000013471,0.17015892267227173
100000013499,0.8237990140914917
100000013669,0.030691450461745262
100000013673,0.004234706982970238
100000013837,0.030189551413059235
100000013965,0.016894571483135223
100000014029,0.9994254112243652
100000014143,0.04724753648042679
100000014259,0.21464358270168304
100000014271,0.693088710308075
100000014311,0.002104673534631729
100000014315,0.029138734564185143
100000014383,0.010578939691185951
100000014421,0.11115418374538422
100000014423,0.0009727145079523325
100000014449,0.002213549567386508
100000014641,0.0004823324561584741
100000014679,0.05478036776185036
100000014745,0.001396671636030078
100000014865,0.009706835262477398
100000014899,0.0006853414233773947
100000014949,0.974536120891571
100000014973,0.001175661338493228
100000014981,0.0008747551473788917
100000015043,0.00038869681884534657
100000015129,0.4712159037590027
100000015145,0.007452135439962149
100000015153,0.0028380057774484158
100000015213,0.004808198660612106
100000015223,0.8844947814941406
100000015275,0.00800149142742157
100000015433,0.01971210539340973
100000015475,0.2810537815093994
100000015747,0.003260269993916154
100000015791,0.03077719360589981
100000015969,0.5909444689750671
100000016009,0.002306575421243906
100000016197,0.8785154223442078
100000016219,0.002845736453309655
100000016265,0.998274564743042
100000016341,0.009170956909656525
100000016351,0.004469742067158222
100000016391,0.0016560284420847893
100000016831,0.004906511399894953
100000016845,0.0012138960883021355
100000016861,0.06431363523006439
100000016987,0.0008003077819012105
100000017177,0.04469125345349312
100000017277,0.9969161748886108
100000017281,0.0015512442914769053
100000017345,0.0011375367175787687
100000017367,0.0013805992202833295
100000017465,0.9987536668777466
100000017469,0.014842675067484379
100000017505,0.0013991898158565164
100000017691,0.060343626886606216
100000017693,0.23783817887306213
100000017965,0.005254714749753475
100000018097,0.021332809701561928
100000018117,0.00439043715596199
100000018123,0.0309127364307642
100000018259,0.004344371613115072
100000018413,0.007595877628773451
100000018417,0.003332973225042224
100000018629,0.9849110841751099
100000018905,0.05948707088828087
100000018941,0.6321592330932617
100000018979,0.012728226371109486
100000019251,0.060552820563316345
100000019375,0.018878083676099777
100000019379,0.05031086504459381
100000019487,0.9808812141418457
100000019489,0.03596336394548416
100000019507,0.017506619915366173
100000019641,0.0007923062075860798
100000019697,0.04191036522388458
100000019829,0.0011449247831478715
100000019999,0.02432495728135109
100000020007,0.0025831330567598343
100000020017,0.017314400523900986
100000020019,0.2691023051738739
100000020061,0.004430154804140329
100000020213,0.010155781172215939
100000020277,0.034488748759031296
100000020301,0.0014618753921240568
100000020393,0.06106163188815117
100000020459,0.3505633771419525
100000020665,0.003919810056686401
100000020745,0.8283005356788635
100000020809,0.14020612835884094
100000020811,0.0031197015196084976
100000020907,0.5461103916168213
100000020921,0.00380617193877697
100000020931,0.000562179135158658
100000020995,0.9897555708885193
100000021111,0.0014918340602889657
100000021175,0.0055184983648359776
100000021395,0.007962348870933056
100000021427,0.002868200186640024
100000021453,0.0010678941616788507
100000021457,0.7671369910240173
100000021553,0.9817103743553162
100000021649,0.0035508046858012676
100000021659,0.2989143431186676
100000021759,0.003093292471021414
100000021783,0.0010656416416168213
100000021809,0.7461588978767395
100000021873,0.002140448661521077
100000022129,0.9987603425979614
100000022335,0.9963027238845825
100000022357,0.0024920247960835695
100000022389,0.42023810744285583
100000022417,0.005858863703906536
100000022481,0.0032075075432658195
100000022499,0.9989257454872131
100000022571,0.03686214238405228
100000022651,0.019670991227030754
100000022677,0.001915646600537002
100000022761,0.02975078672170639
100000022773,0.002394784474745393
100000022801,0.9991624355316162
100000022841,0.0002384107356192544
100000022931,0.1069965586066246
100000022963,0.24271513521671295
100000023051,0.03048780933022499
100000023443,0.005108625162392855
100000023563,0.05554080754518509
100000023659,0.12212979048490524
100000023915,0.0036950698122382164
110020371225,0.05349169671535492
110020471524,0.9690321683883667
110020473123,0.0738673284649849
110020671528,0.010171203874051571
110020673328,0.3083074688911438
110020771524,0.0025153309106826782
110020773124,0.020369915291666985
110100014168,0.0003424605820327997
110100014369,0.02527046389877796
110100014466,0.0002442470286041498
110100014563,0.020265357568860054
110100016128,0.7179610133171082
110100016324,0.993137001991272
110100016628,0.015522313304245472
110100016726,0.9966188669204712
110100016828,0.5532614588737488
110100016928,0.8126952648162842
110100018268,0.0008387431153096259
110100018468,0.013226442970335484
110100018567,0.8941298127174377
110100018764,0.0006564913783222437
110100033067,0.9983892440795898
110100033863,0.009330807253718376
110100035569,0.0005520017584785819
110100035669,0.19660504162311554
110100071228,0.00099949783179909
110100073229,0.23754289746284485
110100073827,0.04719727858901024
110100116024,0.5225858688354492
110100116027,0.003421393223106861
110100116423,0.9974835515022278
110100116425,0.20345692336559296
110100116429,0.001733207842335105
110100116920,0.005922216922044754
110100118262,0.14969609677791595
110100118265,0.004788131453096867
110100118669,0.024233948439359665
110100133065,0.00041786988731473684
110100135162,0.9645471572875977
110100135163,0.001230401685461402
110100135560,0.0007256734534166753
110100135562,0.03411151468753815
110100135764,0.017987553030252457
110100135767,0.003277059178799391
110100171021,0.0042450446635484695
110100171526,0.005398326553404331
110100173725,0.0015898613492026925
110100214160,0.0031014198902994394
110100214261,0.0021373010240495205
110100214263,0.00335866236127913
110100214268,0.000819547800347209
110100214961,0.011855510994791985
110100216329,0.004099064972251654
110100218568,0.30199068784713745
110100218569,0.0009166368399746716
110100218662,0.00036983774043619633
110100218869,0.3930469751358032
110100218963,0.992192804813385
110100233064,0.18825660645961761
110100233069,0.014435792341828346
110100235564,0.0008765957900322974
110100273222,0.03800512105226517
110100273229,0.9892539978027344
110100273426,0.2240789830684662
110100273825,0.007998763583600521
110100316225,0.004978054203093052
110100316421,0.0006214132881723344
110100316423,0.006768025923520327
110100316824,0.9795896410942078
