userid,xgb_predict_roof_fold3_eta0.011_min_child_weight18_colsample_bytree0.61_max_depth12_subsample0.8_seed511
100000000013,0.007110991515219212
100000000111,0.697332501411438
100000000127,0.09329382330179214
100000000231,0.38530367612838745
100000000379,0.002163737080991268
100000000393,0.0015228913398459554
100000000423,0.3279958963394165
100000000459,0.7499101758003235
100000000465,0.0032534145284444094
100000000471,0.009479000233113766
100000000637,0.6503390669822693
100000000695,0.9820935726165771
100000000745,0.01182898972183466
100000000755,0.013425671495497227
100000000867,0.9335438013076782
100000000949,0.04292108491063118
100000000975,0.8412995338439941
100000001023,0.9911017417907715
100000001195,0.09318463504314423
100000001231,0.028376659378409386
100000001295,0.03239501640200615
100000001343,0.009952873922884464
100000001505,0.9970608353614807
100000001557,0.005512712989002466
100000001683,0.029511239379644394
100000001711,0.08360566943883896
100000001803,0.0006274657789617777
100000001955,0.1677108258008957
100000001963,0.007192235440015793
100000002111,0.015380939468741417
100000002165,0.026428665965795517
100000002179,0.0024097850546240807
100000002199,0.6298730969429016
100000002215,0.9479959011077881
100000002243,0.008462478406727314
100000002245,0.020938100293278694
100000002271,0.24670594930648804
100000002307,0.005903844255954027
100000002363,0.0011672643013298512
100000002371,0.012488659471273422
100000002535,0.013912724331021309
100000002581,0.009197073988616467
100000002653,0.03397565335035324
100000002811,0.0007670580525882542
100000002873,0.051154784858226776
100000002879,0.002835016930475831
100000003091,0.8086843490600586
100000003097,0.009655039757490158
100000003311,0.0007982418173924088
100000003461,0.9981800317764282
100000003483,0.0007799604791216552
100000003559,0.02233985625207424
100000003611,0.8592363595962524
100000003639,0.004490198101848364
100000003685,0.17279811203479767
100000003805,0.002279898850247264
100000003875,0.22482559084892273
100000003891,0.0020702730398625135
100000003941,0.00918235071003437
100000004163,0.04937820881605148
100000004223,0.00731094041839242
100000004277,0.0693599283695221
100000004297,0.27090102434158325
100000004303,0.02073069103062153
100000004317,0.006356338504701853
100000004319,0.0009195015300065279
100000004359,0.009950040839612484
100000004429,0.007231435738503933
100000004453,0.0037968808319419622
100000004529,0.0005719820619560778
100000004867,0.009753207676112652
100000005007,0.9918855428695679
100000005091,0.011766764335334301
100000005125,0.028255891054868698
100000005513,0.002816819353029132
100000005649,0.9747235178947449
100000005719,0.010552818886935711
100000005739,0.016107920557260513
100000005755,0.02688203938305378
100000005805,0.30286625027656555
100000005955,0.009702513925731182
100000006005,0.018340129405260086
100000006013,0.004229715093970299
100000006081,0.3036063313484192
100000006123,0.3904587924480438
100000006395,0.004393946845084429
100000006487,0.0011249749222770333
100000006539,0.8119786977767944
100000006569,0.001616592169739306
100000006605,0.04332156106829643
100000006647,0.013956786133348942
100000006857,0.0015731188468635082
100000006933,0.00489074969664216
100000006981,0.005018406081944704
100000007073,0.08741885423660278
100000007079,0.0007312499801628292
100000007283,0.009749699383974075
100000007329,0.013447212986648083
100000007367,0.13197948038578033
100000007409,0.22071780264377594
100000007457,0.004935682751238346
100000007533,0.01734543778002262
100000007609,0.006518038921058178
100000007639,0.0006445327308028936
100000007745,0.20313766598701477
100000007753,0.009095830842852592
100000007785,0.021344885230064392
100000008119,0.9981629252433777
100000008253,0.855774998664856
100000008425,0.975160539150238
100000008481,0.041202057152986526
100000008483,0.1538027971982956
100000008529,0.006597136612981558
100000008565,0.0008648060029372573
100000008995,0.018874874338507652
100000009017,0.9959314465522766
100000009249,0.4122124910354614
100000009417,0.09940392524003983
100000009463,0.0919906347990036
100000009481,0.7817139625549316
100000009491,0.49341559410095215
100000009583,0.009410491213202477
100000009611,0.0025689955800771713
100000009743,0.06658028811216354
100000009771,0.0031164821702986956
100000009773,0.9987890124320984
100000009807,0.0033457898534834385
100000009925,0.9983013868331909
100000010101,0.9881320595741272
100000010161,0.017482900992035866
100000010177,0.047186654061079025
100000010199,0.9979821443557739
100000010239,0.0005678856396116316
100000010247,0.033693552017211914
100000010249,0.13262444734573364
100000010279,0.4006047546863556
100000010287,0.5476652979850769
100000010293,0.004859377164393663
100000010297,0.009687342680990696
100000011105,0.0040113008581101894
100000011131,0.20335574448108673
100000011325,0.015523850917816162
100000011427,0.005801212042570114
100000011573,0.0031287753954529762
100000011591,0.3011644184589386
100000011653,0.003923432901501656
100000011741,0.03228573128581047
100000011755,0.10830381512641907
100000011763,0.011563663370907307
100000011845,0.053769201040267944
100000011933,0.006262467708438635
100000012027,0.005847739987075329
100000012133,0.002546690171584487
100000012137,0.06224401667714119
100000012213,0.023728525266051292
100000012219,0.014281988143920898
100000012235,0.0019664845895022154
100000012277,0.05355105176568031
100000012341,0.007650553248822689
100000012367,0.0022371525410562754
100000012405,0.4631774127483368
100000012441,0.01660589687526226
100000012507,0.001669572782702744
100000012713,0.0009154524304904044
100000012715,0.01649465598165989
100000012717,0.15427066385746002
100000012719,0.01835206337273121
100000012793,0.007700302172452211
100000012867,0.9462342858314514
100000012885,0.3404933512210846
100000012889,0.0009730124729685485
100000012931,0.399200975894928
100000012965,0.0081545514985919
100000012981,0.40047135949134827
100000013027,0.0008205664344131947
100000013381,0.0015011742943897843
100000013429,0.012284298427402973
100000013461,0.00546404579654336
100000013471,0.197415292263031
100000013499,0.7973766326904297
100000013669,0.04005992412567139
100000013673,0.0036699536722153425
100000013837,0.03393716365098953
100000013965,0.029064537957310677
100000014029,0.9994680285453796
100000014143,0.046996355056762695
100000014259,0.23033173382282257
100000014271,0.6676919460296631
100000014311,0.004040540661662817
100000014315,0.02956726960837841
100000014383,0.011710027232766151
100000014421,0.08679455518722534
100000014423,0.0013032883871346712
100000014449,0.003113008802756667
100000014641,0.0006135485018603504
100000014679,0.033169180154800415
100000014745,0.0017892989562824368
100000014865,0.012850143015384674
100000014899,0.0012145875953137875
100000014949,0.9689077734947205
100000014973,0.0018898003036156297
100000014981,0.0011952650966122746
100000015043,0.0005283063510432839
100000015129,0.44793185591697693
100000015145,0.006709276232868433
100000015153,0.004499767906963825
100000015213,0.006859026849269867
100000015223,0.853263258934021
100000015275,0.009049519896507263
100000015433,0.014740534126758575
100000015475,0.2788364887237549
100000015747,0.0029766468796879053
100000015791,0.025979038327932358
100000015969,0.5964615345001221
100000016009,0.0029935231432318687
100000016197,0.8226599097251892
100000016219,0.002667031716555357
100000016265,0.9979168772697449
100000016341,0.008567827753722668
100000016351,0.0033984011970460415
100000016391,0.0014517438830807805
100000016831,0.004969367757439613
100000016845,0.0013895232696086168
100000016861,0.05602845549583435
100000016987,0.0018927274504676461
100000017177,0.0502433106303215
100000017277,0.9951932430267334
100000017281,0.00200062757357955
100000017345,0.0012850061757490039
100000017367,0.0024776291102170944
100000017465,0.9982739686965942
100000017469,0.01593705266714096
100000017505,0.0025029547978192568
100000017691,0.05479082837700844
100000017693,0.22501355409622192
100000017965,0.004984385799616575
100000018097,0.024998845532536507
100000018117,0.004576331004500389
100000018123,0.032081231474876404
100000018259,0.0053021968342363834
100000018413,0.00863310694694519
100000018417,0.0046410043723881245
100000018629,0.9861418604850769
100000018905,0.0765741690993309
100000018941,0.5840398073196411
100000018979,0.01192164234817028
100000019251,0.04407969117164612
100000019375,0.02797161228954792
100000019379,0.04990920051932335
100000019487,0.984072744846344
100000019489,0.049652934074401855
100000019507,0.020296523347496986
100000019641,0.0007824930944480002
100000019697,0.04685233533382416
100000019829,0.0011803207453340292
100000019999,0.030216705054044724
100000020007,0.0030514767859131098
100000020017,0.02342374064028263
100000020019,0.22489377856254578
100000020061,0.006361132021993399
100000020213,0.008240648545324802
100000020277,0.024540625512599945
100000020301,0.0011609237408265471
100000020393,0.08418766409158707
100000020459,0.4176812469959259
100000020665,0.0046453834511339664
100000020745,0.8619673252105713
100000020809,0.1082434132695198
100000020811,0.003112952457740903
100000020907,0.5664123892784119
100000020921,0.00520829064771533
100000020931,0.0005582519224844873
100000020995,0.9901903867721558
100000021111,0.001903839991427958
100000021175,0.0036401418037712574
100000021395,0.009653694927692413
100000021427,0.0028773616068065166
100000021453,0.001159379375167191
100000021457,0.7599564790725708
100000021553,0.9819740056991577
100000021649,0.0040518008172512054
100000021659,0.2974334955215454
100000021759,0.0032308257650583982
100000021783,0.0019365842454135418
100000021809,0.6731997132301331
100000021873,0.004741321317851543
100000022129,0.9982293248176575
100000022335,0.9955739974975586
100000022357,0.0031158390920609236
100000022389,0.37286192178726196
100000022417,0.011148175224661827
100000022481,0.004772540181875229
100000022499,0.9988395571708679
100000022571,0.03746772184967995
100000022651,0.016863269731402397
100000022677,0.002761215204373002
100000022761,0.031578123569488525
100000022773,0.00320618599653244
100000022801,0.998772919178009
100000022841,0.00035628624027594924
