userid,xgb_predict_roof_fold3_eta0.01_min_child_weight20_colsample_bytree0.5_max_depth10_subsample0.9_seed70
100000000013,0.006544099189341068
100000000111,0.6778219938278198
100000000127,0.09129750728607178
100000000231,0.42268651723861694
100000000379,0.0013629411114379764
100000000393,0.0010202748235315084
100000000423,0.32823583483695984
100000000459,0.6697546243667603
100000000465,0.0028298089746385813
100000000471,0.007727015297859907
100000000637,0.6646597385406494
100000000695,0.988825261592865
100000000745,0.009885178878903389
100000000755,0.009109839797019958
100000000867,0.970669686794281
100000000949,0.027474697679281235
100000000975,0.9251227378845215
100000001023,0.9950922727584839
100000001195,0.08869683742523193
100000001231,0.022448815405368805
100000001295,0.039662715047597885
100000001343,0.005574636161327362
100000001505,0.9983099699020386
100000001557,0.007498420309275389
100000001683,0.026646150276064873
100000001711,0.05595112964510918
100000001803,0.0004587626608554274
100000001955,0.2336203008890152
100000001963,0.008684992790222168
100000002111,0.014824649319052696
100000002165,0.03180190548300743
100000002179,0.0017186743207275867
100000002199,0.6131911277770996
100000002215,0.9482954144477844
100000002243,0.010106961242854595
100000002245,0.0257569570094347
100000002271,0.1997152417898178
100000002307,0.009121904149651527
100000002363,0.0010253740474581718
100000002371,0.01151399314403534
100000002535,0.012066442519426346
100000002581,0.013518527150154114
100000002653,0.04607341066002846
100000002811,0.0004918291815556586
100000002873,0.06080836430191994
100000002879,0.001652608742006123
100000003091,0.8570353388786316
100000003097,0.009620477445423603
100000003311,0.0007690265774726868
100000003461,0.9984256029129028
100000003483,0.0002815054031088948
100000003559,0.024310478940606117
100000003611,0.8667917847633362
100000003639,0.0047323876060545444
100000003685,0.23992422223091125
100000003805,0.0014186841435730457
100000003875,0.22444066405296326
100000003891,0.0013200375251471996
100000003941,0.008283678442239761
100000004163,0.019910244271159172
100000004223,0.007154966238886118
100000004277,0.06725320219993591
100000004297,0.2199433594942093
100000004303,0.02316288650035858
100000004317,0.004678319673985243
100000004319,0.0004032925353385508
100000004359,0.0071006459183990955
100000004429,0.005453894846141338
100000004453,0.003950459882616997
100000004529,0.000611263676546514
100000004867,0.00838035810738802
100000005007,0.9932729005813599
100000005091,0.010870087891817093
100000005125,0.026665622368454933
100000005513,0.001941610942594707
100000005649,0.9827167987823486
100000005719,0.01150857750326395
100000005739,0.012123658321797848
100000005755,0.02409149520099163
100000005805,0.2843027412891388
100000005955,0.006382690742611885
100000006005,0.016462747007608414
100000006013,0.0025524997618049383
100000006081,0.310926616191864
100000006123,0.342485636472702
100000006395,0.0043464163318276405
100000006487,0.0009653097949922085
100000006539,0.7717886567115784
100000006569,0.001658117980696261
100000006605,0.043789807707071304
100000006647,0.011074990034103394
100000006857,0.0010841210605576634
100000006933,0.005491487681865692
100000006981,0.0061463359743356705
100000007073,0.09459999203681946
100000007079,0.0002810342120938003
100000007283,0.009876321069896221
100000007329,0.008986311964690685
100000007367,0.13539747893810272
100000007409,0.13079659640789032
100000007457,0.004637653473764658
100000007533,0.018214166164398193
100000007609,0.005794104188680649
100000007639,0.00033337189233861864
100000007745,0.2134789675474167
100000007753,0.011854422278702259
100000007785,0.015780886635184288
100000008119,0.9988376498222351
100000008253,0.8732554316520691
100000008425,0.9781559705734253
100000008481,0.05086979269981384
100000008483,0.20051263272762299
100000008529,0.006663392763584852
100000008565,0.00041528529254719615
100000008995,0.01378562394529581
100000009017,0.9983699917793274
100000009249,0.5279427766799927
100000009417,0.1188558042049408
100000009463,0.11256115138530731
100000009481,0.7404949069023132
100000009491,0.4792107939720154
100000009583,0.009116807021200657
100000009611,0.002066707005724311
100000009743,0.058983635157346725
100000009771,0.003014982445165515
100000009773,0.9986032843589783
100000009807,0.003619512775912881
100000009925,0.9987529516220093
100000010101,0.9852863550186157
100000010161,0.02313331700861454
100000010177,0.034835390746593475
100000010199,0.9984799027442932
100000010239,0.00022134017490316182
100000010247,0.02545233629643917
100000010249,0.13391169905662537
100000010279,0.35981839895248413
100000010287,0.4681365489959717
100000010293,0.00506988912820816
100000010297,0.012820121832191944
100000011105,0.002766242017969489
100000011131,0.25539830327033997
100000011325,0.02034762315452099
100000011427,0.004486874211579561
100000011573,0.0036816245410591364
100000011591,0.28859883546829224
100000011653,0.002924505155533552
100000011741,0.022133249789476395
100000011755,0.11196483671665192
100000011763,0.014835572801530361
100000011845,0.051872558891773224
100000011933,0.005539565347135067
100000012027,0.006795989815145731
100000012133,0.0017948406748473644
100000012137,0.05591606721282005
100000012213,0.019177716225385666
100000012219,0.013507595285773277
100000012235,0.0018171662231907248
100000012277,0.06150992214679718
100000012341,0.007303884252905846
100000012367,0.0020201625302433968
100000012405,0.4365232586860657
100000012441,0.017141638323664665
100000012507,0.001346683595329523
100000012713,0.0006828867481090128
100000012715,0.009504630230367184
100000012717,0.15200091898441315
100000012719,0.011597351171076298
100000012793,0.009744088165462017
100000012867,0.9392297267913818
100000012885,0.29215502738952637
100000012889,0.0008411449962295592
100000012931,0.4047585129737854
100000012965,0.006046072114259005
100000012981,0.4175204038619995
100000013027,0.0006122452323324978
100000013381,0.0009981580078601837
100000013429,0.012644371949136257
100000013461,0.0033052265644073486
100000013471,0.18964961171150208
100000013499,0.7447212934494019
100000013669,0.044297996908426285
100000013673,0.003034754889085889
100000013837,0.03810262307524681
100000013965,0.031286414712667465
100000014029,0.9996054768562317
100000014143,0.04933546483516693
100000014259,0.19201971590518951
100000014271,0.7192162871360779
100000014311,0.0024133482947945595
100000014315,0.035789333283901215
100000014383,0.009117440320551395
100000014421,0.14248983561992645
100000014423,0.001288476400077343
100000014449,0.0026656484697014093
100000014641,0.0005984417512081563
100000014679,0.050158947706222534
100000014745,0.0016016786685213447
100000014865,0.0097012585029006
100000014899,0.0009216491598635912
100000014949,0.9839997887611389
100000014973,0.000869065523147583
100000014981,0.0005759619525633752
100000015043,0.0004061545478180051
100000015129,0.4065937399864197
100000015145,0.00722133694216609
100000015153,0.004469495732337236
100000015213,0.004109552595764399
100000015223,0.8902716636657715
100000015275,0.007922174409031868
100000015433,0.018524687737226486
100000015475,0.3174371123313904
100000015747,0.0020509923342615366
100000015791,0.027109842747449875
100000015969,0.6333994269371033
100000016009,0.0025111278519034386
100000016197,0.8721310496330261
100000016219,0.0023087721783667803
100000016265,0.9990240335464478
100000016341,0.005990525707602501
100000016351,0.0035095401108264923
100000016391,0.0010105010587722063
100000016831,0.004962850362062454
100000016845,0.001646034768782556
100000016861,0.06742697209119797
100000016987,0.0013228623429313302
100000017177,0.046973615884780884
100000017277,0.9963564872741699
100000017281,0.0009534840355627239
100000017345,0.0009155182633548975
100000017367,0.001688326825387776
100000017465,0.9990463852882385
100000017469,0.016459813341498375
100000017505,0.0013233432546257973
100000017691,0.07618281245231628
100000017693,0.23952779173851013
100000017965,0.004978268872946501
100000018097,0.025250745937228203
100000018117,0.003411561017856002
100000018123,0.026415903121232986
100000018259,0.003438808023929596
100000018413,0.009952145628631115
100000018417,0.004601198248565197
100000018629,0.9888797998428345
100000018905,0.06904768943786621
100000018941,0.5542221069335938
100000018979,0.010794410482048988
100000019251,0.05381627380847931
100000019375,0.02212807536125183
100000019379,0.05188097804784775
100000019487,0.9858653545379639
100000019489,0.04957050830125809
100000019507,0.01237823348492384
100000019641,0.0006075901910662651
100000019697,0.06454427540302277
100000019829,0.0010920522036030889
100000019999,0.017247619107365608
100000020007,0.0020444937981665134
100000020017,0.0194492619484663
100000020019,0.23715567588806152
100000020061,0.0036015985533595085
100000020213,0.010582949034869671
100000020277,0.030830394476652145
100000020301,0.0011444466654211283
100000020393,0.08018971979618073
100000020459,0.3709629774093628
100000020665,0.002525150775909424
100000020745,0.8931803703308105
100000020809,0.095041424036026
100000020811,0.0019540193025022745
100000020907,0.5936493277549744
100000020921,0.005326424725353718
100000020931,0.0006042689201422036
100000020995,0.9903066158294678
100000021111,0.0014719953760504723
100000021175,0.0036681669298559427
100000021395,0.007132171653211117
100000021427,0.002615368925035
100000021453,0.0011239867890253663
100000021457,0.7197439074516296
100000021553,0.9842875003814697
100000021649,0.00420894380658865
100000021659,0.4614627957344055
100000021759,0.0024475266691297293
100000021783,0.0012145558139309287
100000021809,0.6947507858276367
100000021873,0.0021637114696204662
100000022129,0.9990724325180054
100000022335,0.9975098371505737
100000022357,0.0028052960988134146
100000022389,0.32671821117401123
100000022417,0.0037987730465829372
100000022481,0.0022737623658031225
100000022499,0.9992656111717224
100000022571,0.03881389647722244
100000022651,0.02062048390507698
100000022677,0.00201790826395154
100000022761,0.02987983077764511
100000022773,0.002648591762408614
100000022801,0.9993960857391357
100000022841,0.00015941182209644467
100000022931,0.0756133496761322
100000022963,0.27061885595321655
100000023051,0.024807455018162727
100000023443,0.004163706675171852
100000023563,0.059797175228595734
100000023659,0.1405361443758011
100000023915,0.004625658970326185
110020371225,0.05432569608092308
110020471524,0.9628090858459473
110020473123,0.07322049885988235
110020671528,0.014440900646150112
110020673328,0.21800823509693146
110020771524,0.002675064839422703
110020773124,0.012745057232677937
110100014168,0.00035460348590277135
110100014369,0.014314622618258
110100014466,0.00023088416492100805
110100014563,0.02710656449198723
110100016128,0.6806473135948181
110100016324,0.9940128922462463
110100016628,0.01615755632519722
110100016726,0.9973021745681763
110100016828,0.5671206116676331
110100016928,0.8022988438606262
