userid,xgb_predict_roof_fold5_eta0.011_min_child_weight18_colsample_bytree0.61_max_depth12_subsample0.8_seed11
100000000013,0.009658095426857471
100000000111,0.8703907132148743
100000000127,0.13818997144699097
100000000231,0.11549175530672073
100000000379,0.0016125874826684594
100000000393,0.0007612344343215227
100000000423,0.05267823114991188
100000000459,0.03178838640451431
100000000465,0.004700883757323027
100000000471,0.012279964983463287
100000000637,0.9186482429504395
100000000695,0.9880322217941284
100000000745,0.005568807478994131
100000000755,0.018532205373048782
100000000867,0.9630176424980164
100000000949,0.0062765819020569324
100000000975,0.7238278388977051
100000001023,0.9975608587265015
100000001195,0.054083388298749924
100000001231,0.016502324491739273
100000001295,0.010949709452688694
100000001343,0.005409182980656624
100000001505,0.9993755221366882
100000001557,0.00514718983322382
100000001683,0.030708186328411102
100000001711,0.026238342747092247
100000001803,0.0011792778968811035
100000001955,0.04331221058964729
100000001963,0.005611494183540344
100000002111,0.006242045667022467
100000002165,0.018384940922260284
100000002179,0.0052271378226578236
100000002199,0.45428839325904846
100000002215,0.8026350140571594
100000002243,0.01468720193952322
100000002245,0.006947903428226709
100000002271,0.41675418615341187
100000002307,0.002491613384336233
100000002363,0.003259751247242093
100000002371,0.01699543185532093
100000002535,0.04739345237612724
100000002581,0.030018063262104988
100000002653,0.03410039469599724
100000002811,0.0012494898401200771
100000002873,0.1494196057319641
100000002879,0.0037564735393971205
100000003091,0.744409441947937
100000003097,0.009205712005496025
100000003311,0.0008598848362453282
100000003461,0.9945250749588013
100000003483,0.0012257664930075407
100000003559,0.005040607415139675
100000003611,0.9661815166473389
100000003639,0.002229214645922184
100000003685,0.09864258766174316
100000003805,0.003577095689252019
100000003875,0.32037198543548584
100000003891,0.001096642343327403
100000003941,0.01071736216545105
100000004163,0.021806305274367332
100000004223,0.019463298842310905
100000004277,0.07374756783246994
100000004297,0.5822033286094666
100000004303,0.0322832353413105
100000004317,0.001129999291151762
100000004319,0.0006149206892587245
100000004359,0.014642834663391113
100000004429,0.002924579894170165
100000004453,0.005347282160073519
100000004529,0.0024274555034935474
100000004867,0.011779402382671833
100000005007,0.9701712727546692
100000005091,0.008593992330133915
100000005125,0.010979339480400085
100000005513,0.003780029248446226
100000005649,0.984569251537323
100000005719,0.012506194412708282
100000005739,0.0177221167832613
100000005755,0.04534323886036873
100000005805,0.1760421246290207
100000005955,0.01624348759651184
100000006005,0.10622794926166534
100000006013,0.003054044209420681
100000006081,0.04685516655445099
100000006123,0.125018909573555
100000006395,0.011793026700615883
100000006487,0.0012746485881507397
100000006539,0.8628612756729126
100000006569,0.0012306091375648975
100000006605,0.012292956002056599
100000006647,0.018484503030776978
100000006857,0.00518101267516613
100000006933,0.006446380168199539
100000006981,0.006098434794694185
100000007073,0.11214236915111542
100000007079,0.003790773218497634
100000007283,0.008156060241162777
100000007329,0.008307415060698986
100000007367,0.4052870273590088
100000007409,0.022846627980470657
100000007457,0.015250268392264843
100000007533,0.0166814886033535
100000007609,0.009564777836203575
100000007639,0.0005331572028808296
100000007745,0.43632254004478455
100000007753,0.009987431578338146
100000007785,0.0014189888024702668
100000008119,0.9947527647018433
100000008253,0.9422690868377686
100000008425,0.9935464262962341
100000008481,0.028941432014107704
100000008483,0.04018893092870712
100000008529,0.0012203255901113153
100000008565,0.001286282087676227
100000008995,0.007941476069390774
100000009017,0.9905085563659668
100000009249,0.6120439171791077
100000009417,0.14900515973567963
100000009463,0.022290877997875214
100000009481,0.9062288403511047
100000009491,0.885794997215271
100000009583,0.0064958203583955765
100000009611,0.0015312472824007273
100000009743,0.05477917194366455
100000009771,0.004696221090853214
100000009773,0.9976032376289368
100000009807,0.007404671516269445
100000009925,0.9959321618080139
100000010101,0.9829302430152893
100000010161,0.05578354373574257
100000010177,0.018268071115016937
100000010199,0.9975662231445312
100000010239,0.0002720876655075699
100000010247,0.026857100427150726
100000010249,0.1259833127260208
100000010279,0.3803948760032654
100000010287,0.8093997836112976
100000010293,0.007081647403538227
100000010297,0.008757242932915688
100000011105,0.011868578381836414
100000011131,0.04587598890066147
100000011325,0.006021447014063597
100000011427,0.0053162104450166225
100000011573,0.004066565539687872
100000011591,0.1631300449371338
100000011653,0.001050270744599402
100000011741,0.008335672318935394
100000011755,0.21544629335403442
100000011763,0.01853189617395401
100000011845,0.02690870873630047
100000011933,0.003961045295000076
100000012027,0.007863359525799751
100000012133,0.0025886439252644777
100000012137,0.06274843961000443
100000012213,0.024754349142313004
100000012219,0.008696951903402805
100000012235,0.003924996592104435
100000012277,0.051235247403383255
100000012341,0.0072438656352460384
100000012367,0.0025607075076550245
100000012405,0.5385892987251282
100000012441,0.011528698727488518
100000012507,0.0012996001169085503
100000012713,0.0029970763716846704
100000012715,0.013690450228750706
100000012717,0.09841060638427734
100000012719,0.006099458318203688
100000012793,0.00404498353600502
100000012867,0.936881959438324
100000012885,0.25674957036972046
100000012889,0.0008710838155820966
100000012931,0.24892272055149078
100000012965,0.01065833680331707
100000012981,0.6750110387802124
100000013027,0.0007772755925543606
100000013381,0.0007431222475133836
100000013429,0.008442500606179237
100000013461,0.012956542894244194
100000013471,0.2444830983877182
100000013499,0.8905839323997498
100000013669,0.04212218150496483
100000013673,0.0026902335230261087
100000013837,0.01647036150097847
100000013965,0.0348656103014946
100000014029,0.9973140358924866
100000014143,0.07365729659795761
100000014259,0.07138538360595703
100000014271,0.8463307023048401
100000014311,0.0021563044283539057
100000014315,0.03311217948794365
100000014383,0.015417761169373989
100000014421,0.0925167128443718
100000014423,0.002404437866061926
100000014449,0.007692145183682442
100000014641,0.0014069154858589172
100000014679,0.011684658005833626
100000014745,0.00382201187312603
100000014865,0.009496175684034824
100000014899,0.0014462526887655258
100000014949,0.978925883769989
100000014973,0.0007290873327292502
100000014981,0.00043865834595635533
100000015043,0.0017199624562636018
100000015129,0.47091910243034363
100000015145,0.0072204857133328915
100000015153,0.002792004495859146
100000015213,0.005033954046666622
100000015223,0.7229870557785034
100000015275,0.008325989358127117
100000015433,0.011893512681126595
100000015475,0.34291449189186096
100000015747,0.007286952342838049
100000015791,0.31201857328414917
100000015969,0.9833675622940063
100000016009,0.005332994274795055
100000016197,0.6261881589889526
100000016219,0.004608084447681904
100000016265,0.9993452429771423
100000016341,0.006381012964993715
100000016351,0.003895810805261135
100000016391,0.003878753399476409
100000016831,0.008927321061491966
100000016845,0.001032143016345799
100000016861,0.055369969457387924
100000016987,0.0038705102633684874
