userid,xgb_predict_roof_fold3_eta0.011_min_child_weight18_colsample_bytree0.61_max_depth12_subsample0.8_seed311
100000000013,0.012782363221049309
100000000111,0.8348172903060913
100000000127,0.13619938492774963
100000000231,0.0955754742026329
100000000379,0.0011240890016779304
100000000393,0.001111001125536859
100000000423,0.019352581351995468
100000000459,0.031635504215955734
100000000465,0.004739145748317242
100000000471,0.019798414781689644
100000000637,0.93072909116745
100000000695,0.9773963689804077
100000000745,0.004284154158085585
100000000755,0.02099561132490635
100000000867,0.8950424194335938
100000000949,0.020182475447654724
100000000975,0.6324794888496399
100000001023,0.9955134987831116
100000001195,0.061461515724658966
100000001231,0.027541283518075943
100000001295,0.010330019518733025
100000001343,0.008711820468306541
100000001505,0.9987369179725647
100000001557,0.012114319019019604
100000001683,0.031475916504859924
100000001711,0.023324353620409966
100000001803,0.0014015602646395564
100000001955,0.08536393195390701
100000001963,0.006650222465395927
100000002111,0.00674845976755023
100000002165,0.015332947485148907
100000002179,0.005999331828206778
100000002199,0.5453943610191345
100000002215,0.7739531397819519
100000002243,0.011332955211400986
100000002245,0.009694975800812244
100000002271,0.4331004321575165
100000002307,0.003157732542604208
100000002363,0.002631976967677474
100000002371,0.021321497857570648
100000002535,0.037361856549978256
100000002581,0.007890733890235424
100000002653,0.033897124230861664
100000002811,0.001210840418934822
100000002873,0.10113820433616638
100000002879,0.0036972977686673403
100000003091,0.7010653018951416
100000003097,0.008244109340012074
100000003311,0.001485028536990285
100000003461,0.9918527007102966
100000003483,0.0014071675250306726
100000003559,0.007957044057548046
100000003611,0.9106439352035522
100000003639,0.002286656526848674
100000003685,0.06214642524719238
100000003805,0.002161392942070961
100000003875,0.252287894487381
100000003891,0.00116259534843266
100000003941,0.01163021381944418
100000004163,0.027463683858513832
100000004223,0.02041669748723507
100000004277,0.06335079669952393
100000004297,0.543816328048706
100000004303,0.031450945883989334
100000004317,0.0015418380498886108
100000004319,0.0010582412360236049
100000004359,0.005434252787381411
100000004429,0.004311006516218185
100000004453,0.0050993855111300945
100000004529,0.0014402878005057573
100000004867,0.01459889579564333
100000005007,0.9477424621582031
100000005091,0.015651529654860497
100000005125,0.013616793788969517
100000005513,0.0049390303902328014
100000005649,0.983073353767395
100000005719,0.014453095383942127
100000005739,0.021608540788292885
100000005755,0.07205305993556976
100000005805,0.22667409479618073
100000005955,0.01779499463737011
100000006005,0.12127254158258438
100000006013,0.004037995357066393
100000006081,0.1403438150882721
100000006123,0.19066347181797028
100000006395,0.00886241253465414
100000006487,0.0022593203466385603
100000006539,0.7946260571479797
100000006569,0.001717419014312327
100000006605,0.014526572078466415
100000006647,0.018191557377576828
100000006857,0.003194237593561411
100000006933,0.006885488983243704
100000006981,0.008685415610671043
