userid,lgbm_roof_fold3_lr0.016_numleaves64_minchildweight6_featurefraction0.9_baggingfraction0.76_l1-0.5_l2-0.5seed207
100000000013,0.001898696014769433
100000000111,0.9141880185356004
100000000127,0.04167359626041744
100000000231,0.0838085054849842
100000000379,0.00036983248708624976
100000000393,0.0002747897430308696
100000000423,0.005344944379407992
100000000459,0.04124062376935161
100000000465,0.0029497571612452323
100000000471,0.026751759025726306
100000000637,0.9464388616841849
100000000695,0.962390634105411
100000000745,0.005104450621276544
100000000755,0.002293666369092906
100000000867,0.933633268222177
100000000949,0.005761094511864477
100000000975,0.7565153322675964
100000001023,0.996800161104311
100000001195,0.08071118354709211
100000001231,0.006095340517880551
100000001295,0.002087689373128899
100000001343,0.005046483711772208
100000001505,0.9994386335775969
100000001557,0.008794356790555643
100000001683,0.004640048566063233
100000001711,0.006270400453388661
100000001803,0.00042624545888063673
100000001955,0.09259390527649584
100000001963,0.0026063496966155808
100000002111,0.006304263248518975
100000002165,0.008921736858260889
100000002179,0.003798284355391461
100000002199,0.6314283499427531
100000002215,0.9726234753806816
100000002243,0.043789839531082383
100000002245,0.006657400881223178
100000002271,0.08429629471975517
100000002307,0.01317058580407356
100000002363,0.000856378920256957
100000002371,0.007295575896565181
100000002535,0.008128393348600414
100000002581,0.01537789885634834
100000002653,0.04574830363598694
100000002811,0.0003496590461952234
100000002873,0.03801709947867808
100000002879,0.004504310609510125
100000003091,0.6206769222197427
100000003097,0.001895878808937719
100000003311,0.0002979951426017195
100000003461,0.9983482214412318
100000003483,0.0008449681345521165
100000003559,0.004024450863372174
100000003611,0.8746951490100003
100000003639,0.00019724011097383012
100000003685,0.10469486851573263
100000003805,0.0008562415077182759
100000003875,0.18126171781603317
100000003891,0.0004487178536897651
100000003941,0.0054712666842116845
100000004163,0.003631944811026156
100000004223,0.010129818567189086
100000004277,0.07462480696250433
100000004297,0.5102345189707734
100000004303,0.017784120940618178
100000004317,0.001237719994645467
100000004319,0.000310776082977505
100000004359,0.008397694650044411
100000004429,0.0056070794164647005
100000004453,0.0016962072515253244
100000004529,0.003047993467717722
100000004867,0.005861715004448735
100000005007,0.9791980596603165
100000005091,0.005475250970645801
100000005125,0.0038293648681807617
100000005513,0.0043635664696101235
100000005649,0.9107720347548312
100000005719,0.007743177060847477
100000005739,0.026648653661844834
100000005755,0.005679426866614703
100000005805,0.5351616092724396
100000005955,0.003215291565523737
100000006005,0.03588255405702709
100000006013,0.0007872207319793558
100000006081,0.15292136542051948
100000006123,0.21106561383013414
100000006395,0.0018213563802450042
100000006487,0.0004382518099284753
100000006539,0.6676899368021688
100000006569,0.0003631366892166993
100000006605,0.0023539686848556723
100000006647,0.029283041272499432
100000006857,0.0024895196603523725
100000006933,0.0028385668914965023
100000006981,0.0023393760853107344
100000007073,0.07298072254031303
100000007079,0.0012033630779521138
100000007283,0.00406904366832027
100000007329,0.003927069643179307
100000007367,0.196114042022179
100000007409,0.01375784737980279
100000007457,0.004719893972248091
100000007533,0.004142472996158576
100000007609,0.0019565562800980684
100000007639,0.00032306126682144534
100000007745,0.1981280694256134
100000007753,0.0063822634845314115
100000007785,0.0009391916711695494
100000008119,0.9978090927542393
100000008253,0.8674279780188635
100000008425,0.9742499552125877
100000008481,0.03299269578354323
100000008483,0.09865650324217873
100000008529,0.0029141987594812407
100000008565,0.00042673729017583833
100000008995,0.008216707447353732
100000009017,0.9948821952660857
100000009249,0.5156615286571958
100000009417,0.09350216740319263
100000009463,0.01308720352486141
100000009481,0.9643288665224019
100000009491,0.6195614313700669
100000009583,0.008701289116803509
100000009611,0.0010640192769841546
100000009743,0.004229770406544678
100000009771,0.002809131825734095
100000009773,0.9964961159679493
100000009807,0.0016446094038487546
100000009925,0.9991748653330959
100000010101,0.9905198145575534
100000010161,0.037357824886357215
100000010177,0.009503347836800978
100000010199,0.9979668387390913
100000010239,0.00019680912647385525
100000010247,0.011414593036098595
100000010249,0.07252260305625101
100000010279,0.7169951066897662
100000010287,0.7554692335896003
100000010293,0.002818984093799924
100000010297,0.0032638077171782574
100000011105,0.006249001414774528
100000011131,0.04818057350417968
100000011325,0.012062609104781215
100000011427,0.004160181763595143
100000011573,0.004961702695325611
100000011591,0.23154430090420428
100000011653,0.0006927492931901534
100000011741,0.009616191745676992
100000011755,0.24640609734371297
100000011763,0.00413900355691143
100000011845,0.008883156788354635
100000011933,0.0008140885884830325
100000012027,0.0008034579514184104
100000012133,0.0021041538995578363
100000012137,0.024020459907728327
100000012213,0.011935486626882624
100000012219,0.002513715349538542
100000012235,0.001662108637220044
100000012277,0.06274430802318798
100000012341,0.004534711853358108
100000012367,0.0012175050568060466
100000012405,0.4557171707169573
100000012441,0.01053451615897798
100000012507,0.00022160757051599937
100000012713,0.0008546734281960929
100000012715,0.013184944395333667
100000012717,0.1027348706214106
100000012719,0.0014074866767623605
100000012793,0.004702267089864222
100000012867,0.9805006669039955
100000012885,0.13933365460902486
100000012889,0.0003406539586127488
100000012931,0.12978755030363517
100000012965,0.013179366757871992
100000012981,0.3187867967206383
100000013027,0.00033624766549424475
100000013381,0.0006576012979775169
100000013429,0.0025318846571921504
100000013461,0.006294585723325054
100000013471,0.417740407159234
100000013499,0.8280816017344459
100000013669,0.02331454001339642
100000013673,0.001501165340592202
100000013837,0.02116010330279015
100000013965,0.015097381454026879
100000014029,0.9986613872397897
100000014143,0.13978188390956292
100000014259,0.07141422411140873
100000014271,0.8111919803488843
100000014311,0.002790144261694814
100000014315,0.025585496306423445
100000014383,0.009224884260958136
100000014421,0.13300677224413554
100000014423,0.0010533308024835853
100000014449,0.007463482369559624
100000014641,0.0001938839621426913
100000014679,0.0049415707620342475
100000014745,0.0008914129774908732
100000014865,0.003392732449439802
100000014899,0.0005850573853099615
100000014949,0.9845368800155089
100000014973,0.0005113745206426368
100000014981,0.00029563251805244387
100000015043,0.0026507199783568987
100000015129,0.2509985068784852
100000015145,0.0004014871382739909
100000015153,0.0008972067058338655
100000015213,0.005254818280835067
100000015223,0.6183692797627829
100000015275,0.002054431508251292
100000015433,0.009915803271649133
100000015475,0.2989217067418843
100000015747,0.0052417787046659505
100000015791,0.07805071747170818
100000015969,0.9701641506706555
100000016009,0.0011912258857264364
100000016197,0.5675507943160094
100000016219,0.00045211689446830587
100000016265,0.9995456356210811
100000016341,0.003330524887163136
100000016351,0.002900419077637637
100000016391,0.0009262843216598126
100000016831,0.014072359715911266
100000016845,0.0004345955020449127
100000016861,0.055887323789948436
100000016987,0.0011848326108383138
100000017177,0.005764094406245161
100000017277,0.9976997558343258
100000017281,0.001181316903613729
100000017345,0.00046212371003573463
100000017367,0.001203195602794853
100000017465,0.996218154977498
100000017469,0.001118369477303084
100000017505,0.0010371516068860946
100000017691,0.005863908946799853
100000017693,0.12414741045900735
100000017965,0.005924450622347208
100000018097,0.008919491509703517
100000018117,0.0025633991566869395
100000018123,0.029214726713517807
100000018259,0.0017057392503042116
100000018413,0.0033391499305119735
100000018417,0.0012995215497592283
100000018629,0.9916717753484463
100000018905,0.0837714724132701
100000018941,0.6231518825444624
100000018979,0.0019582638469575675
100000019251,0.026831305640183697
100000019375,0.09550029655185044
100000019379,0.03032337287089596
100000019487,0.9979275199185859
100000019489,0.010475410690867045
100000019507,0.007799594538700784
100000019641,0.00021901571857759847
100000019697,0.013251219889395701
100000019829,0.0008293473995357923
100000019999,0.02763346381581274
100000020007,0.0002968956090404038
100000020017,0.004272376505469155
100000020019,0.1411682431871839
100000020061,0.002182031687501496
100000020213,0.00372657407061559
100000020277,0.0031616390467333537
100000020301,0.0009774524997077975
100000020393,0.031077181399801177
100000020459,0.6633508056130013
100000020665,0.005079289909369152
100000020745,0.9014981142346721
100000020809,0.042382119006877016
100000020811,0.0032250417302740943
100000020907,0.3252379664973627
100000020921,0.0039926334832597445
100000020931,0.000196328277957952
100000020995,0.9941120136722783
100000021111,0.0008414579745315799
100000021175,0.002507723134174361
100000021395,0.00462196294284071
100000021427,0.005322707515260887
100000021453,0.0007935728803662975
100000021457,0.4889248091159143
100000021553,0.8269613443664673
100000021649,0.0031840009118591053
100000021659,0.41537215931460286
100000021759,0.0013197454670599382
100000021783,0.004385456660671644
100000021809,0.7658547736050952
100000021873,0.00023702750530938852
100000022129,0.9979138156652991
100000022335,0.9979677940453928
100000022357,0.0015511571332490583
100000022389,0.5293865337653214
100000022417,0.003395976402931793
100000022481,0.0015026587446089865
100000022499,0.9994720381343227
100000022571,0.04272300238315143
100000022651,0.024114214201407604
100000022677,0.0023815937960134422
100000022761,0.006240073872104827
100000022773,0.006528673222465882
100000022801,0.9995124087558785
100000022841,0.0001517950933108022
100000022931,0.04118276238343307
100000022963,0.0984776612760447
100000023051,0.0044119355344666355
100000023443,0.014957277002367304
100000023563,0.004448557521473502
100000023659,0.03329546689699707
100000023915,0.0015564535826940295
110020371225,0.003026540144549696
110020471524,0.9912954301481082
110020473123,0.18244818542040717
110020671528,0.00540481383027713
110020673328,0.06775518342370189
110020771524,0.00044941379385923303
110020773124,0.008370630501835346
110100014168,0.0004024953388763275
110100014369,0.016473463117131205
110100014466,0.0005803664607986178
110100014563,0.015723000647490316
110100016128,0.7007860182025721
110100016324,0.9996800397066957
110100016628,0.012105318527963439
110100016726,0.9969234056828025
110100016828,0.16521326278149093
110100016928,0.8929118774980995
110100018268,0.00010375514253666837
110100018468,0.0018966726598836194
110100018567,0.934070668963159
110100018764,0.0005186421928391329
110100033067,0.9982324347104158
110100033863,0.0023889150316023706
110100035569,0.0008657669989073264
110100035669,0.06211278549240952
110100071228,0.0009623064655260785
110100073229,0.48399385618180146
110100073827,0.01032290668687152
110100116024,0.0663138207992312
110100116027,0.002381782340812688
110100116423,0.9968758918932485
110100116425,0.06164504686893817
110100116429,0.0016868794726764742
110100116920,0.0022748024543644166
110100118262,0.10264417501547951
110100118265,0.003598488136789467
110100118669,0.018792851780625265
110100133065,0.0009508375702854707
110100135162,0.9819912444728821
110100135163,0.0004104036219151183
