userid,xgb_predict_roof_fold5_eta0.015_min_child_weight20_colsample_bytree0.64_max_depth9_subsample0.81_seed449
100000000013,0.008902119472622871
100000000111,0.8138673901557922
100000000127,0.06290996074676514
100000000231,0.2132006287574768
100000000379,0.0007999574299901724
100000000393,0.0009829332120716572
100000000423,0.01969475857913494
100000000459,0.10591915249824524
100000000465,0.00223785312846303
100000000471,0.023466482758522034
100000000637,0.8692434430122375
100000000695,0.9859483242034912
100000000745,0.012357125990092754
100000000755,0.00478479266166687
100000000867,0.8965262770652771
100000000949,0.011070714332163334
100000000975,0.6984413862228394
100000001023,0.9876841306686401
100000001195,0.0897819772362709
100000001231,0.02164837345480919
100000001295,0.004085412714630365
100000001343,0.0048402342945337296
100000001505,0.9997366070747375
100000001557,0.006258720997720957
100000001683,0.017049895599484444
100000001711,0.02777285687625408
100000001803,0.002971244277432561
100000001955,0.07955343276262283
100000001963,0.0059765977784991264
100000002111,0.007802720181643963
100000002165,0.02962845377624035
100000002179,0.0018821939593181014
100000002199,0.6981528401374817
100000002215,0.931992769241333
100000002243,0.04087014123797417
100000002245,0.014381395652890205
100000002271,0.22656135261058807
100000002307,0.0074814059771597385
100000002363,0.0006827426259405911
100000002371,0.021786414086818695
100000002535,0.030705733224749565
100000002581,0.016529958695173264
100000002653,0.05582551285624504
100000002811,0.0010203322162851691
100000002873,0.11512676626443863
100000002879,0.0038318594451993704
100000003091,0.6578313708305359
100000003097,0.006876863539218903
100000003311,0.0008074812940321863
100000003461,0.9957196116447449
100000003483,0.0012245015241205692
100000003559,0.008396473713219166
100000003611,0.9123717546463013
100000003639,0.0012877756962552667
100000003685,0.11301804333925247
100000003805,0.0032372279092669487
100000003875,0.41182857751846313
100000003891,0.0013871692353859544
100000003941,0.011678790673613548
100000004163,0.0038996320217847824
100000004223,0.01139370258897543
100000004277,0.04534997045993805
100000004297,0.6213752627372742
100000004303,0.0252340417355299
100000004317,0.0008242212934419513
100000004319,0.0006478871218860149
100000004359,0.0117366723716259
100000004429,0.005666212644428015
100000004453,0.005100679583847523
100000004529,0.004111729096621275
100000004867,0.02072707563638687
100000005007,0.9830543398857117
100000005091,0.02503039687871933
100000005125,0.006974940188229084
100000005513,0.005433839745819569
100000005649,0.8971275091171265
100000005719,0.011400047689676285
100000005739,0.022382140159606934
100000005755,0.023225687444210052
100000005805,0.28771331906318665
100000005955,0.0068945069797337055
100000006005,0.12852109968662262
100000006013,0.0031818815041333437
100000006081,0.1300533264875412
100000006123,0.11667593568563461
100000006395,0.01281045749783516
100000006487,0.0008201399468816817
100000006539,0.7825050950050354
100000006569,0.0009645820828154683
100000006605,0.014099229127168655
100000006647,0.016827469691634178
100000006857,0.004254956729710102
100000006933,0.008496025577187538
100000006981,0.007046384736895561
100000007073,0.13690030574798584
100000007079,0.0018030086066573858
100000007283,0.0071178460493683815
100000007329,0.006529065780341625
100000007367,0.33032405376434326
100000007409,0.014587951824069023
100000007457,0.01309384685009718
100000007533,0.02052982524037361
100000007609,0.0036373569164425135
100000007639,0.0007732475060038269
100000007745,0.3782975673675537
100000007753,0.015191103331744671
100000007785,0.0011807020055130124
100000008119,0.9953331351280212
100000008253,0.9297778010368347
100000008425,0.9768153429031372
100000008481,0.04665765538811684
100000008483,0.2510991394519806
100000008529,0.0014253896661102772
100000008565,0.0007983106770552695
100000008995,0.017725221812725067
100000009017,0.9941351413726807
100000009249,0.31803762912750244
100000009417,0.08066096901893616
100000009463,0.01205218955874443
100000009481,0.9043902158737183
100000009491,0.7555997967720032
100000009583,0.012922711670398712
100000009611,0.0007931900327093899
100000009743,0.02856595814228058
100000009771,0.00753095792606473
100000009773,0.9929239749908447
100000009807,0.00391460070386529
100000009925,0.9949713945388794
100000010101,0.986419141292572
100000010161,0.10060718655586243
100000010177,0.011573134921491146
100000010199,0.9988324046134949
100000010239,0.0001935330656124279
100000010247,0.017918048426508904
100000010249,0.07113467156887054
100000010279,0.4848589599132538
100000010287,0.8364012837409973
100000010293,0.01098613440990448
100000010297,0.009805459529161453
100000011105,0.014841712079942226
100000011131,0.1392740160226822
100000011325,0.013956477865576744
100000011427,0.007293174508959055
100000011573,0.003764525055885315
100000011591,0.1448848694562912
100000011653,0.0017484523123130202
100000011741,0.008896357379853725
100000011755,0.22115632891654968
100000011763,0.01630079559981823
100000011845,0.029613034799695015
100000011933,0.002600467996671796
100000012027,0.0018813932547345757
100000012133,0.002625097753480077
100000012137,0.04713398590683937
100000012213,0.027110418304800987
100000012219,0.011473176069557667
100000012235,0.006785064935684204
100000012277,0.09380874782800674
100000012341,0.004517375025898218
100000012367,0.0024973596446216106
100000012405,0.287200003862381
100000012441,0.03221799433231354
100000012507,0.0006178377661854029
100000012713,0.001107612275518477
100000012715,0.03676764294505119
100000012717,0.14930124580860138
100000012719,0.003970391117036343
100000012793,0.005401356145739555
100000012867,0.9410097599029541
100000012885,0.4081709086894989
100000012889,0.0010691365459933877
100000012931,0.41646847128868103
100000012965,0.016747113317251205
100000012981,0.4655630886554718
100000013027,0.0006424083840101957
100000013381,0.0012133694253861904
