userid,lgbm_roof_fold3_lr0.03_numleaves32_minchildweight4_featurefraction0.45_baggingfraction0.55_l1-0.5_l2-2.0seed57
100000000013,0.004053882075466725
100000000111,0.81335645840949
100000000127,0.06347855448532115
100000000231,0.0449723737441444
100000000379,0.0005687020624422535
100000000393,0.00027054427107416675
100000000423,0.013730569942455311
100000000459,0.022125632056528545
100000000465,0.0013065609513378499
100000000471,0.003607782708015957
100000000637,0.889480549371186
100000000695,0.9869982517254906
100000000745,0.0009689065767536453
100000000755,0.0037319933720640886
100000000867,0.9746794043771835
100000000949,0.00894784841316358
100000000975,0.6306225605898624
100000001023,0.999325992402953
100000001195,0.04357205843560342
100000001231,0.004929831002836426
100000001295,0.003959286925542312
100000001343,0.0012827258550106421
100000001505,0.9996850112699205
100000001557,0.012278789732544326
100000001683,0.03799626664298708
100000001711,0.018442304387939385
100000001803,0.0003177755491305058
100000001955,0.04205428256238044
100000001963,0.005000813824724908
100000002111,0.01313560163519182
100000002165,0.008573147875539736
100000002179,0.007442395540467919
100000002199,0.6525415288986492
100000002215,0.8483080240689127
100000002243,0.017519308267298923
100000002245,0.0041693242749543565
100000002271,0.19129239395681347
100000002307,0.002359624075509376
100000002363,0.0007599986524189156
100000002371,0.009925928832968852
100000002535,0.014064502342957893
100000002581,0.04084397822965853
100000002653,0.02267352684599507
100000002811,0.0004951574472899217
100000002873,0.020750355591746025
100000002879,0.00575500095222344
100000003091,0.7162876489664912
100000003097,0.004103623577812021
100000003311,0.00045187791059643186
100000003461,0.99856932047845
100000003483,0.0006857334200552681
100000003559,0.004228006171090687
100000003611,0.8971697651606254
100000003639,0.00036730397177478545
100000003685,0.053129675306525966
100000003805,0.0013474612237454175
100000003875,0.14299388938160787
100000003891,0.00038465299474912674
100000003941,0.0042182916278484936
100000004163,0.005442402404501135
100000004223,0.012144456525772658
100000004277,0.07597343248816345
100000004297,0.5163654603850939
100000004303,0.0167538446747292
100000004317,0.0005628185686191295
100000004319,0.0002621227716048316
100000004359,0.007991535492242177
100000004429,0.0024517436370570505
100000004453,0.0023045034747255426
100000004529,0.0011796591732326513
100000004867,0.008221370647105417
100000005007,0.9814128027691166
100000005091,0.004730686626180054
100000005125,0.0043041508204883635
100000005513,0.004726277422897307
100000005649,0.9778326582694533
100000005719,0.01663452950789348
100000005739,0.0501014129098628
100000005755,0.028311984429490598
100000005805,0.2313049453777079
100000005955,0.006049494576891811
100000006005,0.07272445038855316
100000006013,0.0008335646788651793
100000006081,0.055487394941312676
100000006123,0.187060993305027
100000006395,0.004883351028341341
100000006487,0.0006550760376814126
100000006539,0.8291390977304048
100000006569,0.0008230385809556836
100000006605,0.014088093147232706
100000006647,0.01350188327587911
100000006857,0.003930539627819615
100000006933,0.004670010894868446
100000006981,0.002353600771546327
100000007073,0.057513566101242204
100000007079,0.002405390574154056
100000007283,0.0053487910444909754
100000007329,0.009945074447845231
100000007367,0.2614066252057349
100000007409,0.02384700464142448
100000007457,0.013287293460683008
100000007533,0.0076769200646871
100000007609,0.005321205138986903
100000007639,0.0006459263777696325
100000007745,0.15489416782869087
100000007753,0.003759691790772367
100000007785,0.00038587942970364956
100000008119,0.9981090160151139
100000008253,0.845325146189714
100000008425,0.9916573614733798
100000008481,0.05164882045286423
100000008483,0.06313620363650027
100000008529,0.0005586964085428282
100000008565,0.0002497565346740519
100000008995,0.007075619311384493
100000009017,0.9935268192964178
100000009249,0.444701266050468
100000009417,0.20299860868672048
100000009463,0.020592074147252545
100000009481,0.8677132234413076
100000009491,0.531208081417133
100000009583,0.008506422208993213
100000009611,0.00028317561074946515
100000009743,0.02925684808756341
100000009771,0.005021839037787311
100000009773,0.9997135411102264
100000009807,0.0031241388344700033
100000009925,0.9993254530436673
100000010101,0.9703907941570658
100000010161,0.02966919690314667
100000010177,0.004296800900425619
100000010199,0.9989044415539385
100000010239,5.623815401587e-05
100000010247,0.008929398013580475
100000010249,0.12756585661405254
100000010279,0.35942342161179586
100000010287,0.40194097784258
100000010293,0.007125891550167235
100000010297,0.0031245527763545944
100000011105,0.007041617334119203
100000011131,0.008427835526268627
100000011325,0.013600927717064611
100000011427,0.0017628637534099444
100000011573,0.0023461973165976053
100000011591,0.07826107658397742
100000011653,0.00022322217114925782
100000011741,0.007321303261554635
100000011755,0.13892399156481833
