userid,xgb_predict_roof_fold5_eta0.01_min_child_weight20_colsample_bytree0.5_max_depth10_subsample0.9_seed0
100000000013,0.005858938675373793
100000000111,0.7216675877571106
100000000127,0.08218897879123688
100000000231,0.4316713511943817
100000000379,0.002517373999580741
100000000393,0.000939680146984756
100000000423,0.20718446373939514
100000000459,0.7665481567382812
100000000465,0.004200456198304892
100000000471,0.007494745310395956
100000000637,0.671776533126831
100000000695,0.9849423170089722
100000000745,0.017537815496325493
100000000755,0.014811220578849316
100000000867,0.9699847102165222
100000000949,0.02380101941525936
100000000975,0.9345886707305908
100000001023,0.9970318078994751
100000001195,0.09038865566253662
100000001231,0.018772024661302567
100000001295,0.028171628713607788
100000001343,0.005222322419285774
100000001505,0.9985995888710022
100000001557,0.007935373112559319
100000001683,0.04309176281094551
100000001711,0.10367991775274277
100000001803,0.00037675871863029897
100000001955,0.12020924687385559
100000001963,0.005852587055414915
100000002111,0.021064206957817078
100000002165,0.032174769788980484
100000002179,0.001070530735887587
100000002199,0.6846379041671753
100000002215,0.9299575686454773
100000002243,0.013837440870702267
100000002245,0.020560959354043007
100000002271,0.22198602557182312
100000002307,0.009851637296378613
100000002363,0.002090336289256811
100000002371,0.013648796826601028
100000002535,0.027957089245319366
100000002581,0.020314641296863556
100000002653,0.060307130217552185
100000002811,0.0005272991838864982
100000002873,0.061873387545347214
100000002879,0.006592519115656614
100000003091,0.8198267221450806
100000003097,0.009283775463700294
100000003311,0.0007763732573948801
100000003461,0.9990454316139221
100000003483,0.000668694672640413
100000003559,0.018657144159078598
100000003611,0.9116923213005066
100000003639,0.0060609509237110615
100000003685,0.11128998547792435
100000003805,0.0012779070530086756
100000003875,0.2358139604330063
100000003891,0.0022891946136951447
100000003941,0.006316474638879299
100000004163,0.048807449638843536
100000004223,0.008880688808858395
100000004277,0.032950907945632935
100000004297,0.3377974033355713
100000004303,0.02558359131217003
100000004317,0.004711300600320101
100000004319,0.00037581691867671907
100000004359,0.015277368947863579
100000004429,0.003790690330788493
100000004453,0.00352971232496202
100000004529,0.0010387760121375322
100000004867,0.01382171455770731
100000005007,0.9914449453353882
100000005091,0.012671015225350857
100000005125,0.01917102187871933
100000005513,0.0023438124917447567
100000005649,0.9508664011955261
100000005719,0.015497376210987568
100000005739,0.028529556468129158
100000005755,0.021580131724476814
100000005805,0.2333032339811325
100000005955,0.005196987651288509
100000006005,0.01973518542945385
100000006013,0.0018162678461521864
100000006081,0.2518076002597809
100000006123,0.37381711602211
100000006395,0.00526738166809082
100000006487,0.0015120619209483266
100000006539,0.6663641929626465
100000006569,0.0013770590303465724
100000006605,0.03088783472776413
100000006647,0.026710107922554016
100000006857,0.0027130688540637493
100000006933,0.00720601761713624
100000006981,0.00367073155939579
100000007073,0.10126693546772003
100000007079,0.0010759588330984116
100000007283,0.009318108670413494
100000007329,0.008804556913673878
100000007367,0.15002459287643433
100000007409,0.12456797808408737
100000007457,0.007120717316865921
100000007533,0.018093634396791458
100000007609,0.005806940607726574
100000007639,0.00023331530974246562
100000007745,0.21999448537826538
100000007753,0.0070787942968308926
100000007785,0.010376648977398872
100000008119,0.9988527297973633
100000008253,0.8936408758163452
