userid,lgbm_roof_fold5_lr0.01_numleaves38_minchildweight1_featurefraction0.5_baggingfraction0.56_l1-0.0_l2-12.0seed471
100000000013,0.00838090469853
100000000111,0.699080925485
100000000127,0.0686604553514
100000000231,0.20117993312
100000000379,0.00429001273692
100000000393,0.00154597200641
100000000423,0.104821860503
100000000459,0.814918295211
100000000465,0.00264735315324
100000000471,0.00819650175657
100000000637,0.7393150796
100000000695,0.973585094307
100000000745,0.0204892830491
100000000755,0.00954613963989
100000000867,0.975718658588
100000000949,0.0226551919601
100000000975,0.873540950308
100000001023,0.996978979564
100000001195,0.0833122855445
100000001231,0.0193033993535
100000001295,0.0111643638759
100000001343,0.00548640807586
100000001505,0.998428496278
100000001557,0.00527891982707
100000001683,0.0189619248131
100000001711,0.062891479864
100000001803,0.000828971583245
100000001955,0.18804750084
100000001963,0.00519653009682
100000002111,0.0131085383881
100000002165,0.037048229796
100000002179,0.00296541009795
100000002199,0.729766095983
100000002215,0.89577523753
100000002243,0.0238330542928
100000002245,0.0097900254418
100000002271,0.164725004964
100000002307,0.00766224880262
100000002363,0.00144520328273
100000002371,0.0121848654706
100000002535,0.0274963848438
100000002581,0.0266825348949
100000002653,0.0355322313585
100000002811,0.000845796507831
100000002873,0.0137146847372
100000002879,0.00410019312396
100000003091,0.898303413615
100000003097,0.0089435079226
100000003311,0.000341971642798
100000003461,0.999710070201
100000003483,0.00109379089469
100000003559,0.0266212629488
100000003611,0.895857679625
100000003639,0.00223533622376
100000003685,0.104661120311
100000003805,0.0018058312646
100000003875,0.200135410965
100000003891,0.00122286764627
100000003941,0.00432414671675
100000004163,0.0291658416156
100000004223,0.0114206036728
100000004277,0.0434739938451
100000004297,0.408693451368
100000004303,0.0224608635418
100000004317,0.00451190778738
100000004319,0.00149640245213
100000004359,0.0128928967095
100000004429,0.00478179600329
100000004453,0.00329048962144
100000004529,0.000874933701394
100000004867,0.00470979880403
100000005007,0.996807182669
100000005091,0.0113800098217
100000005125,0.0248539048827
100000005513,0.00368071677799
100000005649,0.972068494245
100000005719,0.0253322509252
100000005739,0.0234051623989
100000005755,0.0215275621292
100000005805,0.428764210472
100000005955,0.00501138969462
100000006005,0.0157503244315
100000006013,0.00259456092447
100000006081,0.37267554446
100000006123,0.265079924907
100000006395,0.00820599298791
100000006487,0.000687175298164
100000006539,0.762087911445
100000006569,0.00119333116308
100000006605,0.0196065761897
100000006647,0.00964906186619
100000006857,0.00341095564798
100000006933,0.0098682668096
100000006981,0.00600478092625
100000007073,0.192237447067
100000007079,0.00097783423462
100000007283,0.00557723467151
100000007329,0.00620855520641
100000007367,0.176365253417
100000007409,0.0354113647032
100000007457,0.00795718075164
100000007533,0.00734612960888
100000007609,0.00555267147345
100000007639,0.000767606304791
100000007745,0.156095731138
100000007753,0.00381787107722
100000007785,0.00751663315847
100000008119,0.998826348657
100000008253,0.85888212251
100000008425,0.984142141894
100000008481,0.0817147032974
100000008483,0.0941478889389
100000008529,0.00523167551072
100000008565,0.000613887972467
100000008995,0.00696753056323
100000009017,0.999241782584
100000009249,0.412626615066
100000009417,0.0923918772531
100000009463,0.0652869614272
100000009481,0.804097035061
100000009491,0.517883986802
100000009583,0.0281304675957
100000009611,0.00161143840153
100000009743,0.0347587318283
100000009771,0.00451682165888
100000009773,0.999567526755
100000009807,0.00228805508721
100000009925,0.996985041668
100000010101,0.973468265902
100000010161,0.0258733455853
100000010177,0.0152550229789
100000010199,0.999818140573
100000010239,0.000324965196297
100000010247,0.0174339204283
100000010249,0.148257523741
100000010279,0.547016738079
100000010287,0.484522439338
100000010293,0.00887755232759
100000010297,0.016316781037
100000011105,0.00157789081214
100000011131,0.0754011766464
100000011325,0.0229075898876
100000011427,0.00668306390863
100000011573,0.00769059087008
100000011591,0.205407943375
100000011653,0.00196182655919
100000011741,0.00899747198906
100000011755,0.204252287439
100000011763,0.0116996731796
100000011845,0.0297663620952
100000011933,0.0136445188682
100000012027,0.00821184741438
100000012133,0.0015010740352
100000012137,0.0207754925232
100000012213,0.0250046323257
100000012219,0.0129510965506
100000012235,0.00266137460096
100000012277,0.0846317107923
100000012341,0.00705513653077
100000012367,0.00182551474976
100000012405,0.491557883713
100000012441,0.0198972080466
100000012507,0.00138451184849
100000012713,0.0020786277327
100000012715,0.0113838939654
100000012717,0.136660520681
100000012719,0.00764673132698
100000012793,0.0124664719248
100000012867,0.954826231168
100000012885,0.33065431976
100000012889,0.000975065527362
100000012931,0.466990228383
100000012965,0.00335056927754
100000012981,0.32877571033
100000013027,0.00113700324048
100000013381,0.00264810353631
100000013429,0.00883713282743
100000013461,0.00206209923968
100000013471,0.162898786094
100000013499,0.776430404863
100000013669,0.0494881907631
100000013673,0.00359923197027
100000013837,0.0423969777821
100000013965,0.0144894266355
100000014029,0.999786196011
100000014143,0.0265235574481
100000014259,0.265313965021
100000014271,0.692035884723
100000014311,0.00348011872305
100000014315,0.066233951923
100000014383,0.0077888639911
100000014421,0.24753548827
100000014423,0.00127348993098
100000014449,0.00175252318194
100000014641,0.000562252285388
100000014679,0.0210496282153
100000014745,0.00141192751714
100000014865,0.011649869077
100000014899,0.00130951853311
100000014949,0.980150385214
100000014973,0.00196643758499
100000014981,0.000743364082229
100000015043,0.00300685141705
100000015129,0.536591046842
100000015145,0.00556782011656
100000015153,0.00484705598767
100000015213,0.014234204628
100000015223,0.774826958271
100000015275,0.00377779644747
100000015433,0.0184278069041
100000015475,0.200861309052
100000015747,0.00147106934268
100000015791,0.053282599335
100000015969,0.906274601714
100000016009,0.00352002863079
100000016197,0.704437998602
100000016219,0.00306765512742
100000016265,0.999257520549
100000016341,0.0144628312037
100000016351,0.00442625083529
100000016391,0.00339378965239
100000016831,0.0111417080749
100000016845,0.000513107044712
100000016861,0.0548260508064
100000016987,0.00187166008649
100000017177,0.0502315202905
100000017277,0.999033943329
100000017281,0.00317230288053
100000017345,0.00196365773237
100000017367,0.00205801699125
100000017465,0.999286464639
100000017469,0.00485236804775
100000017505,0.0026646139481
100000017691,0.0527618996222
100000017693,0.181539239188
100000017965,0.00831871914064
100000018097,0.0180411525147
100000018117,0.00301720249254
100000018123,0.0300481405379
100000018259,0.00575082161059
100000018413,0.00829045937924
100000018417,0.0025899783471
100000018629,0.989799927475
100000018905,0.0571519943451
100000018941,0.464435471087
100000018979,0.00899327535924
100000019251,0.0510661159085
100000019375,0.0429851392356
100000019379,0.0154178455532
100000019487,0.99049720016
100000019489,0.0683364865824
100000019507,0.0160410887177
100000019641,0.00174496414339
100000019697,0.0163802124915
100000019829,0.000765438916856
100000019999,0.0419285392108
100000020007,0.00163023669212
100000020017,0.0278686866379
100000020019,0.171825624738
100000020061,0.00179454499856
100000020213,0.0117460617963
100000020277,0.0348470785888
100000020301,0.000761519295265
100000020393,0.0487442805252
100000020459,0.517160840153
100000020665,0.00580019402113
100000020745,0.839978064485
100000020809,0.0438791857057
100000020811,0.00207193778699
100000020907,0.496865091044
100000020921,0.00517547643096
100000020931,0.000674229880032
100000020995,0.99134445592
100000021111,0.00160683652689
100000021175,0.00607809112212
100000021395,0.0185385601017
100000021427,0.0032772745067
100000021453,0.00157483110256
100000021457,0.78638855543
100000021553,0.996518562449
100000021649,0.00444051377798
100000021659,0.496355090268
100000021759,0.00435236026796
100000021783,0.00139756665768
100000021809,0.498452094557
100000021873,0.00591873693916
100000022129,0.999332079461
100000022335,0.997934176094
100000022357,0.00502075842693
100000022389,0.573236681955
100000022417,0.00660761840528
100000022481,0.00368416116591
100000022499,0.999757440814
100000022571,0.0552918243518
100000022651,0.0221034112835
100000022677,0.00260776835148
100000022761,0.0160358347134
100000022773,0.00366256627721
100000022801,0.999237426014
100000022841,0.000448914316592
100000022931,0.0592624370596
100000022963,0.183666567944
100000023051,0.0541640849217
100000023443,0.00679744098511
100000023563,0.0284298577035
100000023659,0.123173358975
100000023915,0.00747327109873
110020371225,0.043029712805
110020471524,0.987825785173
110020473123,0.0485764240392
110020671528,0.012630778953
110020673328,0.28887096369
110020771524,0.00313405152393
