userid,lgbm_roof_fold3_lr0.015_numleaves64_minchildweight2_featurefraction0.85_baggingfraction0.8_l1-0.5_l2-0.5seed74
100000000013,0.0010106458955064799
100000000111,0.9401366753892696
100000000127,0.04213391283215366
100000000231,0.07033642675737115
100000000379,0.00014389916038480406
100000000393,8.732768941291723e-05
100000000423,0.0028272646507176923
100000000459,0.06317776029139084
100000000465,0.0012119803167475354
100000000471,0.011613075081512516
100000000637,0.9090876459055462
100000000695,0.9833639475754652
100000000745,0.004101578657222987
100000000755,0.0018210682521154135
100000000867,0.9611884335043146
100000000949,0.005440703274987024
100000000975,0.7245468019882123
100000001023,0.9989446929743613
100000001195,0.0728985187281537
100000001231,0.0038260656645736192
100000001295,0.0010286322433191053
100000001343,0.0020935894194241706
100000001505,0.9998154850073544
100000001557,0.004916119257833678
100000001683,0.003609683771219737
100000001711,0.005810149085756081
100000001803,0.0003056655389158226
100000001955,0.1209965946333841
100000001963,0.0016465405327945886
100000002111,0.0031430882002341223
100000002165,0.009506005038980707
100000002179,0.002699227367212693
100000002199,0.6515772970729032
100000002215,0.9737641508214441
100000002243,0.03939471902760031
100000002245,0.00393471354505707
100000002271,0.04699551967845041
100000002307,0.006516558842268534
100000002363,0.000518820439819684
100000002371,0.006676232392580927
100000002535,0.00437774839624205
100000002581,0.010531886715960316
100000002653,0.021579737439321234
100000002811,0.00015592022830860668
100000002873,0.017909192064619425
100000002879,0.0027007205540184624
100000003091,0.5608500618123112
100000003097,0.0008356147493485607
100000003311,5.3317374701963276e-05
100000003461,0.9995610777631586
100000003483,0.00023154820346267595
100000003559,0.0026384975025393028
100000003611,0.9081402574186768
100000003639,3.810921328859036e-05
100000003685,0.038699301693604915
100000003805,0.0004660167121646134
100000003875,0.25344554749735126
100000003891,0.0001029443770575799
100000003941,0.0037918072196357123
100000004163,0.0034534892698393823
100000004223,0.0051458999288166935
100000004277,0.0451824594899489
100000004297,0.5331798217109972
100000004303,0.014054266165285384
100000004317,0.00033378786955212556
100000004319,5.545236255520019e-05
100000004359,0.005756656469054213
100000004429,0.0026767533845755286
100000004453,0.0007060173964128772
100000004529,0.0017448236973096351
100000004867,0.002114588436912242
100000005007,0.993878120932839
100000005091,0.003993656124052414
100000005125,0.002554952181086952
100000005513,0.0015789366086049628
100000005649,0.9417789805074124
100000005719,0.004212102208824715
100000005739,0.01985964222479663
100000005755,0.0033761861068571275
100000005805,0.5178388028499632
100000005955,0.0028350510867515702
100000006005,0.041184774502592204
100000006013,0.0006018048220535626
100000006081,0.1553617660467319
100000006123,0.2332864755232081
100000006395,0.0013868209590234882
100000006487,0.00012190608127014144
100000006539,0.6354604498155958
100000006569,0.0002164222899057076
100000006605,0.0015964495639525331
100000006647,0.017379127115457527
100000006857,0.0013401196095569215
100000006933,0.002694945177149647
100000006981,0.0009435744874219384
100000007073,0.06367171692907861
100000007079,0.0005606247772385346
100000007283,0.0030094948220356463
100000007329,0.0031417635560441245
100000007367,0.19774515980406485
100000007409,0.011851065448751962
100000007457,0.0046918442422954195
100000007533,0.0038254849932350884
100000007609,0.0011374679161086493
100000007639,0.00024820758039732007
100000007745,0.10939174188284184
100000007753,0.005103497144094516
100000007785,0.0007322544361528248
100000008119,0.999229132926076
100000008253,0.8743121313304124
100000008425,0.9882143855336085
100000008481,0.02373493708234804
100000008483,0.11083491023154446
100000008529,0.002268960585468377
100000008565,0.0002787762018440781
100000008995,0.004827786481162003
100000009017,0.9983062131194101
100000009249,0.5105220653369018
100000009417,0.05317388301367276
100000009463,0.00734943329815181
100000009481,0.9576558065427813
100000009491,0.5623349933379135
100000009583,0.005353251557416372
100000009611,0.0008723457893082898
100000009743,0.0030404537444648568
100000009771,0.0016135099929703387
100000009773,0.9993037301352126
100000009807,0.0008116886424589916
100000009925,0.9997503098863487
100000010101,0.9904586229981405
100000010161,0.028234132410744902
100000010177,0.0033696173345921605
100000010199,0.9993696154980257
100000010239,9.821023908844034e-05
100000010247,0.004982838685031873
100000010249,0.057662117409210706
100000010279,0.6831940791823179
100000010287,0.7400359521280433
100000010293,0.001559249575901295
100000010297,0.0010139650517060363
100000011105,0.004400128257935405
100000011131,0.04622394416618302
100000011325,0.0069275111513587935
100000011427,0.0013707091624918471
100000011573,0.003952056776095495
100000011591,0.15845080137060139
100000011653,0.00017087111171927425
100000011741,0.005284675008226122
100000011755,0.1990379270034575
100000011763,0.002058324832418927
100000011845,0.0056497065539137924
100000011933,0.00026872466034119066
100000012027,0.00031710545941105817
100000012133,0.0017445825241304107
100000012137,0.011849248305681471
100000012213,0.009158790202061513
100000012219,0.0008640046118599984
100000012235,0.0004867172111475803
100000012277,0.047545789451679345
100000012341,0.002979877001959117
100000012367,0.0007617833511426766
100000012405,0.5127112360602568
100000012441,0.009068921689418528
100000012507,7.92862667621526e-05
100000012713,0.0004051546615439259
100000012715,0.011540662483604679
100000012717,0.07147520891189034
100000012719,0.0009234671234415154
100000012793,0.003652457048348915
100000012867,0.9893896353475107
100000012885,0.11221069891509484
100000012889,0.00012038667798530286
100000012931,0.08895134878334303
100000012965,0.008482637365206878
100000012981,0.306057439674941
100000013027,0.00011283109801962515
100000013381,0.00017179631373297365
100000013429,0.0014613711741009248
100000013461,0.004437720396532036
100000013471,0.4432196342154504
100000013499,0.8699425072600311
100000013669,0.02387111972332307
100000013673,0.00035946026806863226
100000013837,0.009134662235863802
100000013965,0.007163773118692491
100000014029,0.9994872284843274
100000014143,0.10104323598608367
100000014259,0.03394007478905123
100000014271,0.8890099260380214
100000014311,0.0008242451497835602
100000014315,0.01644964599935653
100000014383,0.005606427406225053
100000014421,0.05707723441615693
100000014423,0.00070317663716758
100000014449,0.004477307506427671
100000014641,9.286497758030242e-05
100000014679,0.002442987747386845
100000014745,0.000304300300121141
100000014865,0.0015168780055917267
100000014899,0.0004591616251006909
100000014949,0.9917442590121056
100000014973,0.00024239629117734564
100000014981,0.00016466920637926962
100000015043,0.0027956046917550536
100000015129,0.11010513234787253
100000015145,0.000135127178471086
100000015153,0.0001731401106932959
100000015213,0.0047499500151224165
100000015223,0.7106315932626341
100000015275,0.0007111381423098219
100000015433,0.010050946739073101
100000015475,0.26055905912841126
100000015747,0.002269064984490177
100000015791,0.05074600530726757
100000015969,0.9903143966312644
100000016009,0.00047198834643525235
100000016197,0.4444656398669642
100000016219,0.0002296689987617666
100000016265,0.9999409451420752
100000016341,0.001850830323854118
100000016351,0.001690352346206122
100000016391,0.0002791321631352021
100000016831,0.005445451958585231
100000016845,0.00025210545412532797
100000016861,0.041346467824324065
100000016987,0.0005911106635168742
100000017177,0.0030909514155489522
100000017277,0.9994095401002963
100000017281,0.00029885437352989173
100000017345,0.00010896327072634334
100000017367,0.00042125679403838003
100000017465,0.9991324338588333
100000017469,0.0004640819699007037
100000017505,0.000527812104876152
100000017691,0.0038479765723819664
100000017693,0.11123013585644545
100000017965,0.004583639071408836
100000018097,0.004984877735270325
100000018117,0.0012834836010752427
100000018123,0.023846612423180955
100000018259,0.0017945165087784381
100000018413,0.0024035852562903147
100000018417,0.00032842279776281846
100000018629,0.9950813188450762
100000018905,0.06392240063737759
100000018941,0.5669886631547091
100000018979,0.0011599466286426482
