userid,xgb_predict_roof_fold5_eta0.008_min_child_weight15_colsample_bytree0.45_max_depth15_subsample0.78_seed977
100000000013,0.005503706634044647
100000000111,0.7448694109916687
100000000127,0.08071591705083847
100000000231,0.3024322986602783
100000000379,0.002840851666405797
100000000393,0.0008718282333575189
100000000423,0.1854642927646637
100000000459,0.8347862958908081
100000000465,0.0036612621042877436
100000000471,0.007890289649367332
100000000637,0.8015455007553101
100000000695,0.9914196729660034
100000000745,0.014998184517025948
100000000755,0.013727884739637375
100000000867,0.9747489094734192
100000000949,0.016752924770116806
100000000975,0.9164910912513733
100000001023,0.9958563446998596
100000001195,0.07256779074668884
100000001231,0.015000658109784126
100000001295,0.03508227691054344
100000001343,0.008113749325275421
100000001505,0.9981718063354492
100000001557,0.006833773106336594
100000001683,0.04364734888076782
100000001711,0.09530538320541382
100000001803,0.00044218977564014494
100000001955,0.1103704497218132
100000001963,0.005537083838135004
100000002111,0.016866084188222885
100000002165,0.022677820175886154
100000002179,0.0018218993209302425
100000002199,0.5951846837997437
100000002215,0.9385984539985657
100000002243,0.011408988386392593
100000002245,0.02029544860124588
100000002271,0.2095295935869217
100000002307,0.00833918061107397
100000002363,0.0015962237957865
100000002371,0.01892114244401455
100000002535,0.01955759897828102
100000002581,0.01385501865297556
100000002653,0.043590858578681946
100000002811,0.0007532703457400203
100000002873,0.06994488090276718
100000002879,0.004368429537862539
100000003091,0.8419515490531921
100000003097,0.008673980832099915
100000003311,0.0005475619691424072
100000003461,0.9987974166870117
100000003483,0.0008860543021000922
100000003559,0.013308187015354633
100000003611,0.9372389316558838
100000003639,0.006644243374466896
100000003685,0.13279137015342712
100000003805,0.0018976714927703142
100000003875,0.2160506695508957
100000003891,0.0019074950832873583
100000003941,0.008106177672743797
100000004163,0.03765438124537468
100000004223,0.00813759583979845
100000004277,0.029155585914850235
100000004297,0.34259384870529175
100000004303,0.02896956168115139
100000004317,0.004722410812973976
100000004319,0.0003347968449816108
100000004359,0.012289627455174923
100000004429,0.005520302336663008
100000004453,0.0036852313205599785
100000004529,0.0014305312652140856
100000004867,0.012040017172694206
100000005007,0.9924172163009644
100000005091,0.015540963038802147
100000005125,0.018564414232969284
100000005513,0.002868053037673235
100000005649,0.9717270731925964
100000005719,0.00954215507954359
100000005739,0.02634415216743946
100000005755,0.02551426738500595
100000005805,0.20007553696632385
100000005955,0.004067231900990009
100000006005,0.019169088453054428
100000006013,0.0027759214863181114
100000006081,0.26007911562919617
100000006123,0.32952162623405457
100000006395,0.0033711271826177835
100000006487,0.0012140203034505248
100000006539,0.8040419816970825
100000006569,0.0012084185145795345
100000006605,0.03364049270749092
100000006647,0.024470945820212364
100000006857,0.0016090975841507316
100000006933,0.006000975612550974
100000006981,0.002676919102668762
100000007073,0.12946227192878723
100000007079,0.0010960104409605265
100000007283,0.007758230436593294
100000007329,0.006495561450719833
100000007367,0.1279863566160202
100000007409,0.14029890298843384
100000007457,0.006228067446500063
100000007533,0.012422708794474602
100000007609,0.006633325479924679
100000007639,0.00038134699570946395
100000007745,0.21094903349876404
100000007753,0.007966003380715847
100000007785,0.009237095713615417
100000008119,0.9983704686164856
100000008253,0.8597472310066223
100000008425,0.9693168997764587
100000008481,0.053956884890794754
100000008483,0.15649427473545074
100000008529,0.0049443175084888935
100000008565,0.0004899432533420622
100000008995,0.011855840682983398
100000009017,0.9982929825782776
100000009249,0.583589494228363
100000009417,0.1058080717921257
100000009463,0.06786137074232101
100000009481,0.7439417243003845
100000009491,0.46696969866752625
100000009583,0.01800421252846718
100000009611,0.0025800007861107588
100000009743,0.07885592430830002
100000009771,0.003274712711572647
100000009773,0.9989463686943054
100000009807,0.003522059414535761
100000009925,0.9968083500862122
100000010101,0.9814416170120239
100000010161,0.023013697937130928
100000010177,0.029594112187623978
100000010199,0.999098539352417
100000010239,0.0006282763206399977
100000010247,0.041738804429769516
100000010249,0.09043298661708832
100000010279,0.4259697496891022
100000010287,0.5734828114509583
