userid,xgb_predict_roof_fold3_eta0.012_min_child_weight17_colsample_bytree0.74_max_depth9_subsample0.85_seed463
100000000013,0.004061481915414333
100000000111,0.6857600808143616
100000000127,0.08136212080717087
100000000231,0.3923197388648987
100000000379,0.0011048485757783055
100000000393,0.0008601811132393777
100000000423,0.38471123576164246
100000000459,0.749381959438324
100000000465,0.0029959790408611298
100000000471,0.006706492509692907
100000000637,0.6162384748458862
100000000695,0.9863473176956177
100000000745,0.009441724047064781
100000000755,0.008529143407940865
100000000867,0.9655050039291382
100000000949,0.018137993291020393
100000000975,0.8716317415237427
100000001023,0.9931864738464355
100000001195,0.07933037728071213
100000001231,0.020491981878876686
100000001295,0.030474025756120682
100000001343,0.005288856569677591
100000001505,0.9985248446464539
100000001557,0.005981146357953548
100000001683,0.020869813859462738
100000001711,0.07708083838224411
100000001803,0.0003504761843942106
100000001955,0.17434857785701752
100000001963,0.008317961357533932
100000002111,0.017643753439188004
100000002165,0.02942049503326416
100000002179,0.0016907814424484968
100000002199,0.6785646080970764
100000002215,0.9436953663825989
100000002243,0.01026223599910736
100000002245,0.01812664419412613
100000002271,0.27751484513282776
100000002307,0.007045017555356026
100000002363,0.0006674136966466904
100000002371,0.008536280132830143
100000002535,0.009576091542840004
100000002581,0.010071576572954655
100000002653,0.03746909648180008
100000002811,0.0003466499620117247
100000002873,0.05657462403178215
100000002879,0.0017541309352964163
100000003091,0.7886073589324951
100000003097,0.008302517235279083
100000003311,0.0005807597190141678
100000003461,0.9974765181541443
100000003483,0.0003455510304775089
100000003559,0.02967364713549614
100000003611,0.8398503661155701
100000003639,0.003137350780889392
100000003685,0.1707691103219986
100000003805,0.0007549511501565576
100000003875,0.1843821406364441
100000003891,0.0012606928357854486
100000003941,0.005147082265466452
100000004163,0.021874552592635155
100000004223,0.007397638168185949
100000004277,0.05300389602780342
100000004297,0.31008562445640564
100000004303,0.02071298286318779
100000004317,0.002445885678753257
100000004319,0.0003285147249698639
100000004359,0.006998822558671236
100000004429,0.004152641631662846
100000004453,0.0035233916714787483
100000004529,0.0004365717468317598
100000004867,0.007593451999127865
100000005007,0.9898096323013306
100000005091,0.009214536286890507
100000005125,0.021935779601335526
100000005513,0.002028112066909671
100000005649,0.9756911396980286
100000005719,0.012145007029175758
100000005739,0.015410647727549076
100000005755,0.022875793278217316
100000005805,0.3124108612537384
100000005955,0.00850157905369997
100000006005,0.016259122639894485
100000006013,0.002343718660995364
100000006081,0.284918874502182
100000006123,0.30176112055778503
100000006395,0.003944571129977703
100000006487,0.0007355745765380561
100000006539,0.7925022840499878
100000006569,0.0017898865044116974
100000006605,0.03436259552836418
100000006647,0.014039428904652596
100000006857,0.0008761123172007501
100000006933,0.005304503254592419
100000006981,0.005070672836154699
100000007073,0.10244468599557877
100000007079,0.00037300499388948083
100000007283,0.007984383031725883
100000007329,0.006375140510499477
100000007367,0.14165154099464417
100000007409,0.11701356619596481
100000007457,0.002851563272997737
100000007533,0.018228372558951378
100000007609,0.0063401684165000916
100000007639,0.00028684205608442426
100000007745,0.23008927702903748
100000007753,0.010756894014775753
100000007785,0.01547214388847351
100000008119,0.9987987279891968
100000008253,0.870102047920227
100000008425,0.9743999242782593
100000008481,0.03433920443058014
100000008483,0.1414439082145691
100000008529,0.00500631146132946
100000008565,0.00038985913852229714
100000008995,0.014247617684304714
100000009017,0.9979050159454346
100000009249,0.5005903840065002
100000009417,0.08962595462799072
100000009463,0.06266424804925919
100000009481,0.7958061695098877
100000009491,0.5816029906272888
100000009583,0.012600495480000973
100000009611,0.0013720870483666658
100000009743,0.0511208176612854
100000009771,0.002963765524327755
100000009773,0.9988478422164917
100000009807,0.0019110688008368015
100000009925,0.9987636804580688
100000010101,0.9844487905502319
100000010161,0.013521835207939148
100000010177,0.031261228024959564
100000010199,0.9988844990730286
100000010239,0.00015966799401212484
100000010247,0.028814610093832016
100000010249,0.10891494154930115
100000010279,0.399795264005661
100000010287,0.48975592851638794
100000010293,0.004565054085105658
100000010297,0.0114925317466259
100000011105,0.002752523636445403
100000011131,0.19942238926887512
100000011325,0.012833586893975735
100000011427,0.004228606820106506
100000011573,0.0028326145838946104
100000011591,0.31352654099464417
100000011653,0.002852881560102105
100000011741,0.022572578862309456
100000011755,0.11387113481760025
100000011763,0.014191213063895702
100000011845,0.04996448755264282
100000011933,0.00382255669683218
100000012027,0.007416094653308392
100000012133,0.0013441951014101505
100000012137,0.03763279691338539
100000012213,0.024248305708169937
100000012219,0.009798776358366013
100000012235,0.001872599241323769
100000012277,0.0693117156624794
100000012341,0.006723903119564056
100000012367,0.0013627063017338514
100000012405,0.3974238634109497
100000012441,0.019545903429389
100000012507,0.0008541392744518816
100000012713,0.000626967812422663
100000012715,0.010223505087196827
100000012717,0.12062999606132507
100000012719,0.012104803696274757
100000012793,0.0076520671136677265
100000012867,0.9395396113395691
100000012885,0.2729049026966095
100000012889,0.0006344304420053959
100000012931,0.3938000202178955
100000012965,0.006630071438848972
100000012981,0.4967518150806427
100000013027,0.0004348146903794259
100000013381,0.0009891960071399808
100000013429,0.011589793488383293
100000013461,0.0026706592179834843
100000013471,0.20267704129219055
100000013499,0.8106079697608948
100000013669,0.025363566353917122
100000013673,0.0035802279599010944
100000013837,0.03271415829658508
100000013965,0.030680613592267036
100000014029,0.9996411800384521
100000014143,0.03135453909635544
100000014259,0.24643567204475403
100000014271,0.7616915702819824
100000014311,0.0023721796460449696
100000014315,0.03760794550180435
100000014383,0.010201766155660152
100000014421,0.11633127182722092
100000014423,0.0009978703455999494
100000014449,0.0020847059786319733
100000014641,0.0003480377490632236
100000014679,0.061905812472105026
100000014745,0.001387743977829814
100000014865,0.00958702340722084
100000014899,0.0005929500912316144
100000014949,0.9848513007164001
100000014973,0.0009446379845030606
100000014981,0.0006824358715675771
100000015043,0.00028412166284397244
100000015129,0.5301623940467834
100000015145,0.005267526488751173
100000015153,0.004273100756108761
100000015213,0.00428842194378376
100000015223,0.8580247759819031
100000015275,0.008194910362362862
100000015433,0.01583002880215645
100000015475,0.3166888952255249
100000015747,0.0013749917270615697
100000015791,0.022261803969740868
100000015969,0.5550339818000793
100000016009,0.0028218356892466545
100000016197,0.8788650035858154
100000016219,0.002302894601598382
100000016265,0.9987290501594543
100000016341,0.006117383483797312
100000016351,0.0036978842690587044
100000016391,0.0011399302165955305
100000016831,0.004976306576281786
100000016845,0.0011610443470999599
100000016861,0.06301462650299072
100000016987,0.0010617539519444108
100000017177,0.03486981987953186
100000017277,0.9974505305290222
100000017281,0.0011967300670221448
100000017345,0.0005945343291386962
100000017367,0.0012789242900907993
100000017465,0.9988301396369934
100000017469,0.01674075424671173
100000017505,0.0012948100920766592
100000017691,0.05894935131072998
100000017693,0.21287235617637634
100000017965,0.004444744437932968
100000018097,0.025529738515615463
100000018117,0.0028746991883963346
100000018123,0.03555741906166077
100000018259,0.003384767333045602
100000018413,0.008135471493005753
100000018417,0.004043698776513338
100000018629,0.9861723780632019
100000018905,0.07137735933065414
100000018941,0.6723260879516602
100000018979,0.005870409309864044
100000019251,0.052662935107946396
100000019375,0.02424152009189129
100000019379,0.053475506603717804
100000019487,0.9911665320396423
100000019489,0.04689919203519821
100000019507,0.018427090719342232
100000019641,0.00045152558595873415
100000019697,0.059190746396780014
100000019829,0.0008430382586084306
100000019999,0.02168196253478527
100000020007,0.002847988624125719
100000020017,0.020772689953446388
100000020019,0.278919517993927
100000020061,0.004305047914385796
100000020213,0.007872034795582294
100000020277,0.01956304907798767
100000020301,0.0006716889911331236
100000020393,0.07978957146406174
100000020459,0.39619892835617065
100000020665,0.002512652426958084
100000020745,0.8853089809417725
100000020809,0.11445321887731552
100000020811,0.0010288282064720988
100000020907,0.5501481890678406
