userid,lgbm_roof_fold5_lr0.04_numleaves40_minchildweight1_featurefraction0.6_baggingfraction0.7_l1-0.0_l2-12.5seed2274
100000000013,0.00467333263909
100000000111,0.736349142045
100000000127,0.0549802478013
100000000231,0.273740593824
100000000379,0.00724773138022
100000000393,0.000840052597695
100000000423,0.184944814425
100000000459,0.863717749745
100000000465,0.00458097851243
100000000471,0.00887738087823
100000000637,0.74617237577
100000000695,0.985532044708
100000000745,0.0189118589399
100000000755,0.00606486408029
100000000867,0.955484826043
100000000949,0.0144980386468
100000000975,0.852995061365
100000001023,0.994641177212
100000001195,0.0849905328152
100000001231,0.0313268990172
100000001295,0.0155019661038
100000001343,0.00388671384481
100000001505,0.997649401568
100000001557,0.00736734628763
100000001683,0.0153713316467
100000001711,0.0819070471432
100000001803,0.000715228556606
100000001955,0.196381374787
100000001963,0.00564831470467
100000002111,0.00797211065306
100000002165,0.0332249853758
100000002179,0.00551201082691
100000002199,0.709676982257
100000002215,0.91020362408
100000002243,0.0325193307685
100000002245,0.0112476574643
100000002271,0.145315847812
100000002307,0.00830849665789
100000002363,0.00104766342781
100000002371,0.00669788610915
100000002535,0.0251857996063
100000002581,0.0233278802412
100000002653,0.0268814934797
100000002811,0.000784425054746
100000002873,0.0140039429809
100000002879,0.00329115941422
100000003091,0.910573747418
100000003097,0.00687276721003
100000003311,0.000465636412528
100000003461,0.999520420826
100000003483,0.00125127770051
100000003559,0.0274654891152
100000003611,0.887314632859
100000003639,0.00250365433858
100000003685,0.0732826896948
100000003805,0.00252954781722
100000003875,0.238790128348
100000003891,0.000968960398723
100000003941,0.00467912228716
100000004163,0.0376517523174
100000004223,0.0116835376757
100000004277,0.0496673049545
100000004297,0.48539824068
100000004303,0.0172348238097
100000004317,0.00351357049289
100000004319,0.000661277559684
100000004359,0.0116088259471
100000004429,0.00393631294903
100000004453,0.00312986006613
100000004529,0.00105594973896
100000004867,0.00514022698421
100000005007,0.9941627002
100000005091,0.0068804103692
100000005125,0.0286992921388
100000005513,0.00447408124107
100000005649,0.960444216396
100000005719,0.0203907237006
100000005739,0.0170856229262
100000005755,0.0198653404861
100000005805,0.428428681601
100000005955,0.00436675818426
100000006005,0.0140838485381
100000006013,0.00384489117596
100000006081,0.349933853278
100000006123,0.275901662835
100000006395,0.00656284813339
100000006487,0.00091594206861
100000006539,0.769821683374
100000006569,0.0010230757996
100000006605,0.0231017881268
100000006647,0.0167416533568
100000006857,0.00554599332665
100000006933,0.00997014169143
100000006981,0.00178573125472
100000007073,0.28191324202
100000007079,0.00111454406785
100000007283,0.00546475641875
100000007329,0.0062329540543
100000007367,0.157723430545
100000007409,0.0462965767846
100000007457,0.00890180231754
100000007533,0.00864045831366
100000007609,0.00420201460444
100000007639,0.000562631584091
100000007745,0.151369681778
100000007753,0.00318384049369
100000007785,0.0107832470656
100000008119,0.998169519579
100000008253,0.837143585768
100000008425,0.97013441066
100000008481,0.0879672384892
100000008483,0.0910131227521
100000008529,0.00529961219931
100000008565,0.00108189183481
100000008995,0.00632680625986
100000009017,0.998867226667
100000009249,0.528884539202
100000009417,0.152890724014
100000009463,0.0621244857129
100000009481,0.775900935423
100000009491,0.415938627818
100000009583,0.0364491760007
100000009611,0.00223715985878
100000009743,0.0253329348499
100000009771,0.00517342456918
100000009773,0.999655703158
100000009807,0.00274322648366
100000009925,0.996986581951
100000010101,0.971938066058
100000010161,0.0223901635021
100000010177,0.00894080764332
100000010199,0.99971934969
100000010239,0.00041185729163
100000010247,0.0171843772035
