userid,xgb_predict_roof_fold3_eta0.009_min_child_weight14_colsample_bytree0.52_max_depth10_subsample0.76_seed217
100000000013,0.009263189509510994
100000000111,0.8194054961204529
100000000127,0.06726788729429245
100000000231,0.10475767403841019
100000000379,0.001020037685520947
100000000393,0.000730111903976649
100000000423,0.012411055155098438
100000000459,0.09026805311441422
100000000465,0.0019942920189350843
100000000471,0.03920302912592888
100000000637,0.8967393040657043
100000000695,0.9640224575996399
100000000745,0.011912630870938301
100000000755,0.005300662945955992
100000000867,0.8248077034950256
100000000949,0.01975226029753685
100000000975,0.7421025633811951
100000001023,0.9889623522758484
100000001195,0.0901101753115654
100000001231,0.009362110868096352
100000001295,0.00528868380934
100000001343,0.004742455203086138
100000001505,0.9996194839477539
100000001557,0.013621547259390354
100000001683,0.013703661039471626
100000001711,0.024826686829328537
100000001803,0.0021301056258380413
100000001955,0.07935066521167755
100000001963,0.006468219682574272
100000002111,0.0073625738732516766
100000002165,0.02156713232398033
100000002179,0.0021925640758126974
100000002199,0.7447589039802551
100000002215,0.8980482816696167
100000002243,0.03508615121245384
100000002245,0.010539463721215725
100000002271,0.1365201473236084
100000002307,0.009361137636005878
100000002363,0.0005898077506572008
100000002371,0.014986052177846432
100000002535,0.04816953465342522
100000002581,0.00416536582633853
100000002653,0.04487151280045509
100000002811,0.0009515568963252008
100000002873,0.1200501099228859
100000002879,0.002192156156525016
100000003091,0.6525991559028625
100000003097,0.003992058336734772
100000003311,0.0006973280105739832
100000003461,0.9953430891036987
100000003483,0.0011057168012484908
100000003559,0.008989972993731499
100000003611,0.8542346358299255
100000003639,0.001205244567245245
100000003685,0.0753047838807106
100000003805,0.002196550602093339
100000003875,0.33598002791404724
100000003891,0.001374727231450379
100000003941,0.0132336700335145
100000004163,0.007205897942185402
100000004223,0.013460725545883179
100000004277,0.07747659832239151
100000004297,0.5260649919509888
100000004303,0.021131765097379684
100000004317,0.0005978531553409994
100000004319,0.0005081593990325928
100000004359,0.005998083855956793
100000004429,0.004509204067289829
100000004453,0.0030418033711612225
100000004529,0.0019592461176216602
100000004867,0.02166811190545559
100000005007,0.9601295590400696
100000005091,0.01645805314183235
100000005125,0.00888841412961483
100000005513,0.007086805533617735
100000005649,0.9262765645980835
100000005719,0.01209656149148941
100000005739,0.019292687997221947
100000005755,0.01175443921238184
100000005805,0.39990854263305664
100000005955,0.009881800971925259
100000006005,0.09211665391921997
100000006013,0.0033390645403414965
100000006081,0.27576974034309387
100000006123,0.23251259326934814
100000006395,0.01158155407756567
100000006487,0.0013646529987454414
100000006539,0.6245191097259521
100000006569,0.0012269444996491075
