userid,xgb_predict_roof_fold3_eta0.01_min_child_weight20_colsample_bytree0.5_max_depth10_subsample0.9_seed325
100000000013,0.00639279605820775
100000000111,0.836577296257019
100000000127,0.08435945212841034
100000000231,0.10782967507839203
100000000379,0.0005306296516209841
100000000393,0.0007327930652536452
100000000423,0.010504554025828838
100000000459,0.071586012840271
100000000465,0.0013113986933603883
100000000471,0.02834867499768734
100000000637,0.9003480672836304
100000000695,0.964646577835083
100000000745,0.013314031064510345
100000000755,0.006267784629017115
100000000867,0.8096657395362854
100000000949,0.019353626295924187
100000000975,0.7511112689971924
100000001023,0.9885709881782532
100000001195,0.09672114998102188
100000001231,0.011847938410937786
100000001295,0.0036148845683783293
100000001343,0.004172849468886852
100000001505,0.9996440410614014
100000001557,0.010338066145777702
100000001683,0.014710736460983753
100000001711,0.021984856575727463
100000001803,0.00211268849670887
100000001955,0.10668777674436569
100000001963,0.006663853302598
100000002111,0.007398037239909172
100000002165,0.020646529272198677
100000002179,0.002051869872957468
100000002199,0.6751580834388733
100000002215,0.8966614603996277
100000002243,0.03912248834967613
100000002245,0.015046565793454647
100000002271,0.12567274272441864
100000002307,0.005933304317295551
100000002363,0.00031570589635521173
100000002371,0.012628587894141674
100000002535,0.04125606641173363
100000002581,0.0035203411243855953
100000002653,0.0401136688888073
100000002811,0.0004823048657272011
100000002873,0.08955822139978409
100000002879,0.0018659488996490836
100000003091,0.6596753001213074
100000003097,0.0057051414623856544
100000003311,0.0007664852309972048
100000003461,0.9948222637176514
100000003483,0.0011408216087147593
100000003559,0.010336368344724178
100000003611,0.8557677865028381
100000003639,0.00121093331836164
100000003685,0.06284171342849731
100000003805,0.0014108555624261498
100000003875,0.37694886326789856
100000003891,0.0009412196232005954
100000003941,0.013252558186650276
100000004163,0.00643888907507062
100000004223,0.014838889241218567
100000004277,0.05225023999810219
100000004297,0.4992597997188568
100000004303,0.02492414601147175
100000004317,0.00040983795770443976
100000004319,0.0004207969759590924
100000004359,0.0052467272616922855
100000004429,0.003446359420195222
100000004453,0.004015753511339426
100000004529,0.001580173964612186
100000004867,0.028194746002554893
100000005007,0.9632865190505981
100000005091,0.02677867002785206
100000005125,0.007479922380298376
100000005513,0.005567271262407303
100000005649,0.9263616800308228
100000005719,0.01214352622628212
100000005739,0.012761722318828106
100000005755,0.012643489986658096
100000005805,0.3718956708908081
100000005955,0.012562292627990246
100000006005,0.10496597737073898
100000006013,0.0028906185179948807
100000006081,0.20022715628147125
100000006123,0.1915144920349121
100000006395,0.015000578947365284
100000006487,0.0017074650386348367
100000006539,0.6613926291465759
100000006569,0.001211447175592184
100000006605,0.009552272967994213
100000006647,0.01665637642145157
100000006857,0.0026534872595220804
100000006933,0.0037973930593580008
100000006981,0.008958290331065655
100000007073,0.17382286489009857
100000007079,0.001709518488496542
100000007283,0.005192288197577
100000007329,0.011661119759082794
100000007367,0.29658663272857666
100000007409,0.018096962943673134
100000007457,0.003071401733905077
100000007533,0.015397896058857441
100000007609,0.004499915521591902
100000007639,0.0009638792253099382
100000007745,0.2936634421348572
100000007753,0.021230485290288925
100000007785,0.0010118801146745682
100000008119,0.9963156580924988
100000008253,0.9420624375343323
100000008425,0.9759304523468018
100000008481,0.08441150933504105
100000008483,0.11392822116613388
100000008529,0.0007408094825223088
100000008565,0.0008966795867308974
100000008995,0.011176261119544506
100000009017,0.9910566806793213
100000009249,0.38238415122032166
100000009417,0.1540372222661972
100000009463,0.010566788725554943
100000009481,0.9196252226829529
100000009491,0.7928082346916199
100000009583,0.0078980578109622
100000009611,0.0008698442252352834
100000009743,0.025179801508784294
100000009771,0.005514281801879406
100000009773,0.9946321249008179
100000009807,0.004524340853095055
100000009925,0.9958970546722412
100000010101,0.993502676486969
100000010161,0.05430212989449501
100000010177,0.010509462095797062
100000010199,0.997443675994873
100000010239,0.0001919736387208104
100000010247,0.012057237327098846
100000010249,0.05904388800263405
100000010279,0.4343748986721039
100000010287,0.7629719376564026
100000010293,0.013899254612624645
100000010297,0.0064434087835252285
100000011105,0.010626621544361115
100000011131,0.09729604423046112
100000011325,0.018317654728889465
100000011427,0.01047397218644619
100000011573,0.0021642560604959726
100000011591,0.14962448179721832
100000011653,0.0011647236533463001
100000011741,0.007169228047132492
100000011755,0.18209175765514374
100000011763,0.0096903620287776
100000011845,0.03735533356666565
100000011933,0.0018865823512896895
100000012027,0.0020694711711257696
100000012133,0.0051334998570382595
100000012137,0.022024204954504967
100000012213,0.023041078820824623
100000012219,0.004588703159242868
100000012235,0.003971351310610771
100000012277,0.10667145997285843
100000012341,0.005298611707985401
100000012367,0.002088456181809306
100000012405,0.27628588676452637
100000012441,0.017462272197008133
100000012507,0.0004581772955134511
100000012713,0.0006784435827285051
100000012715,0.03719140216708183
100000012717,0.09062771499156952
100000012719,0.0030107442289590836
100000012793,0.004926095250993967
100000012867,0.9446452856063843
100000012885,0.3288186490535736
100000012889,0.0007701332215219736
100000012931,0.2647394835948944
100000012965,0.03233794495463371
100000012981,0.5825567841529846
100000013027,0.0006622542277909815
100000013381,0.0014074710197746754
100000013429,0.0058043343015015125
100000013461,0.015301188454031944
100000013471,0.29029980301856995
100000013499,0.7054110765457153
100000013669,0.027898920699954033
100000013673,0.002683413214981556
100000013837,0.009571298025548458
100000013965,0.03915174677968025
100000014029,0.998138427734375
100000014143,0.09445524215698242
100000014259,0.13026465475559235
100000014271,0.7684482932090759
100000014311,0.0010523811215534806
100000014315,0.0486273430287838
100000014383,0.017828872427344322
100000014421,0.04939299821853638
100000014423,0.0012642069486901164
100000014449,0.004522406496107578
100000014641,0.0007138627115637064
100000014679,0.01207792479544878
100000014745,0.002487280871719122
100000014865,0.009090447798371315
100000014899,0.0010896464809775352
100000014949,0.9805912375450134
100000014973,0.0014753184514120221
100000014981,0.0003836690739262849
100000015043,0.001335492474026978
100000015129,0.41462138295173645
100000015145,0.0024237229954451323
100000015153,0.004184363409876823
100000015213,0.0062582106329500675
100000015223,0.6445038318634033
100000015275,0.00700189545750618
100000015433,0.02150794491171837
100000015475,0.4672624170780182
100000015747,0.005637787748128176
100000015791,0.07162267714738846
100000015969,0.9800982475280762
100000016009,0.006869140081107616
100000016197,0.44122761487960815
100000016219,0.0014416174963116646
100000016265,0.9991629123687744
100000016341,0.00511194160208106
100000016351,0.00273695751093328
100000016391,0.0011229518568143249
100000016831,0.007730434183031321
100000016845,0.0016233209753409028
100000016861,0.07416548579931259
100000016987,0.0012192793656140566
100000017177,0.004212466534227133
100000017277,0.9941102862358093
100000017281,0.0017520221881568432
100000017345,0.0007857584278099239
100000017367,0.0032245388720184565
100000017465,0.989573061466217
100000017469,0.005941812414675951
100000017505,0.005419211927801371
100000017691,0.021892137825489044
100000017693,0.1378857046365738
100000017965,0.007912223227322102
100000018097,0.03984665498137474
100000018117,0.0010375293204560876
100000018123,0.018954621627926826
100000018259,0.006202661897987127
100000018413,0.0025572767481207848
100000018417,0.0021639224141836166
100000018629,0.9957018494606018
100000018905,0.0934748649597168
100000018941,0.6086321473121643
100000018979,0.0020749380346387625
100000019251,0.03394345939159393
100000019375,0.2015785276889801
100000019379,0.07081685960292816
100000019487,0.9944873452186584
100000019489,0.03724147006869316
100000019507,0.03133395314216614
100000019641,0.0001867120445240289
100000019697,0.016132159158587456
100000019829,0.0006869873614050448
100000019999,0.04602782055735588
100000020007,0.0007273197988979518
100000020017,0.01898104138672352
100000020019,0.038151055574417114
100000020061,0.0012404544977471232
100000020213,0.010695124976336956
100000020277,0.00894381944090128
100000020301,0.00048272963613271713
100000020393,0.03563769906759262
100000020459,0.7666831016540527
100000020665,0.008003165014088154
100000020745,0.9007400274276733
100000020809,0.07833665609359741
100000020811,0.002153906039893627
100000020907,0.2615066468715668
100000020921,0.006087476387619972
100000020931,0.0006895461701788008
100000020995,0.9934148788452148
100000021111,0.0021158563904464245
100000021175,0.003816727316007018
100000021395,0.0072378842160105705
100000021427,0.004296019207686186
100000021453,0.000397588184569031
100000021457,0.773290753364563
100000021553,0.8727495670318604
100000021649,0.0013998202048242092
100000021659,0.42734891176223755
100000021759,0.0019182083196938038
100000021783,0.0031000166200101376
100000021809,0.7503232955932617
100000021873,0.0035204661544412374
100000022129,0.9942660927772522
100000022335,0.9978229999542236
100000022357,0.003733351593837142
100000022389,0.5157817006111145
100000022417,0.0033549692016094923
100000022481,0.012065601535141468
100000022499,0.9989060163497925
100000022571,0.026137370616197586
100000022651,0.027139075100421906
100000022677,0.0060093034990131855
100000022761,0.025445234030485153
100000022773,0.0019685239531099796
100000022801,0.9989493489265442
100000022841,0.00016908427642192692
100000022931,0.13216528296470642
100000022963,0.2269766926765442
100000023051,0.01939854398369789
100000023443,0.003889893414452672
100000023563,0.017836397513747215
100000023659,0.020264169201254845
100000023915,0.001868010382167995
110020371225,0.008882053196430206
110020471524,0.9853444695472717
110020473123,0.20386920869350433
110020671528,0.010395199060440063
110020673328,0.3046244978904724
110020771524,0.000687199819367379
110020773124,0.012249649502336979
110100014168,0.000716469599865377
110100014369,0.02407647669315338
110100014466,0.0003829864726867527
110100014563,0.04628341645002365
110100016128,0.7167379260063171
110100016324,0.995376706123352
110100016628,0.03953986614942551
110100016726,0.9931026697158813
110100016828,0.16950516402721405
110100016928,0.9192743301391602
110100018268,0.00024029024643823504
110100018468,0.005420186556875706
110100018567,0.9117187261581421
110100018764,0.00037892587715759873
110100033067,0.9954031705856323
110100033863,0.00938988383859396
110100035569,0.000250671204412356
110100035669,0.23092763125896454
110100071228,0.00042440753895789385
110100073229,0.25037333369255066
110100073827,0.03252193704247475
110100116024,0.33769500255584717
110100116027,0.0009309797897003591
110100116423,0.9963768124580383
110100116425,0.18100745975971222
110100116429,0.0030730082653462887
110100116920,0.00497470423579216
110100118262,0.18749791383743286
110100118265,0.0012193478178232908
110100118669,0.009320247918367386
110100133065,0.000345164502505213
110100135162,0.9655540585517883
110100135163,0.0007085297256708145
110100135560,0.0005362028023228049
110100135562,0.07963132858276367
110100135764,0.0021347589790821075
110100135767,0.0032263800967484713
110100171021,0.00491618737578392
110100171526,0.0009229313000105321
110100173725,0.0005797962658107281
110100214160,0.005024774465709925
110100214261,0.007077561225742102
110100214263,0.011970974504947662
110100214268,0.0017545368755236268
110100214961,0.011942527256906033
110100216329,0.0036392374895513058
110100218568,0.12755541503429413
110100218569,0.000261846580542624
110100218662,0.0004935727920383215
110100218869,0.4214037358760834
110100218963,0.9935670495033264
110100233064,0.06712733209133148
110100233069,0.00660958606749773
110100235564,0.0012093944242224097
110100273222,0.04145507887005806
110100273229,0.9952651262283325
110100273426,0.2242140918970108
110100273825,0.006569602992385626
110100316225,0.011332603171467781
110100316421,0.0015516453422605991
110100316423,0.008722517639398575
110100316824,0.984376072883606
110100316920,0.0015871011419221759
110100318867,0.12391188740730286
110100333066,0.5294044017791748
110100333868,0.013682512566447258
110100335060,0.003395460080355406
110100335161,0.024506382644176483
110100335662,0.9909222722053528
110100335665,0.7909125685691833
110100335769,0.7991336584091187
110100371225,0.001191675546579063
110100373124,0.9176931381225586
110100373323,0.9917559623718262
110100373324,0.9376614093780518
110100373526,0.2365865558385849
110100412420,0.0010741910664364696
110100416123,0.010458643548190594
110100416221,0.0063336556777358055
110100416425,0.002266002120450139
110100418165,0.0003390414931345731
110100418369,0.008504143916070461
110100433869,0.005137797445058823
110100435160,0.9669175148010254
110100435463,0.008131232112646103
110100435467,0.002299887128174305
110100435869,0.2717302441596985
110100471025,0.0031077153980731964
110100471223,0.7241711020469666
110100471225,0.010120298713445663
110100473027,0.1911342740058899
110100473524,0.02055802009999752
110100473723,0.9433445334434509
110100473728,0.9529122710227966
110100512322,0.010257854126393795
110100512326,0.009820661507546902
110100512625,0.998591959476471
110100512728,0.0008597975829616189
110100514160,0.10492754727602005
110100514164,0.056658729910850525
110100514166,0.0027548137586563826
110100514169,0.0051891072653234005
110100516026,0.02958115190267563
110100516222,0.01057003065943718
110100516323,0.0027176786679774523
110100516524,5.658042573486455e-05
110100516727,0.0007192827179096639
110100516923,0.04270238056778908
110100516927,0.972151517868042
110100518068,0.0021760198287665844
110100518264,0.0050973123870790005
110100518265,0.0014134059892967343
110100518665,0.007730094250291586
110100533768,0.0018800273537635803
110100535060,0.00011530616029631346
110100535669,0.0019838286098092794
110100535765,0.00016102583322208375
110100535968,0.0009560129255987704
110100571024,0.004327756818383932
110100571025,0.9867397546768188
110100573022,0.6983339786529541
110100573428,0.25546029210090637
110100573527,0.002478694776073098
110100612321,0.03277529403567314
110100612826,0.023260274901986122
110100614162,0.015992330387234688
110100614260,0.13049088418483734
110100614366,0.4470875859260559
110100614963,0.01167978160083294
110100616528,0.3125801980495453
110100618264,0.5973591804504395
110100618563,0.006105421576648951
110100618567,0.00922579225152731
110100618863,0.025161074474453926
110100618866,0.08156600594520569
110100633765,0.02317461185157299
110100633862,0.9938832521438599
110100635169,0.9893943667411804
110100635261,0.0042325882241129875
110100635661,0.006103399209678173
110100635662,0.0031289642211049795
110100635766,0.2517158091068268
110100673722,0.00018768607696983963
110100712426,0.002295160898938775
110100712727,0.0003920400922652334
110100712925,0.9937270879745483
110100716423,0.001959722489118576
110100718167,0.005978190340101719
110100718261,0.004774374887347221
110100718463,0.2302335649728775
110100733761,0.0002660143654793501
110100733863,0.977035641670227
110100735067,0.0010089350398629904
110100735363,0.005646991077810526
110100735566,0.002275587059557438
110100735568,0.007332070264965296
110100773026,0.011260312050580978
110100773229,0.9854279160499573
110100773324,0.0016094453167170286
110100816124,0.0032042632810771465
110100816221,0.03180390223860741
110100816329,0.0005766249378211796
110100816527,0.06511973589658737
110100816923,0.0020040313247591257
110100818061,0.013906151056289673
110100818564,0.9993364214897156
110100818565,0.9640307426452637
110100818662,0.0048065814189612865
110100818965,0.0019471963169053197
110100833064,0.00033209921093657613
110100833863,0.006716773379594088
110100833868,0.001163398614153266
110100835563,0.001126992516219616
110100835863,0.0010387973161414266
110100871523,0.9586611390113831
110100873726,0.013141458854079247
110100873822,0.16956698894500732
110100873924,0.026636868715286255
110100873925,0.05858295038342476
110100873926,0.05744371563196182
110100916925,0.054998818784952164
110100933064,0.07470767199993134
110100933861,0.0013586048735305667
110100935065,0.01474106777459383
110100935160,0.008637565188109875
110100935361,0.001147849252447486
110100935364,0.236906036734581
110100935462,0.1207333356142044
110100935665,0.0023574200458824635
110100935666,0.006289359647780657
110100935964,0.001586848869919777
110100935966,0.0038251413498073816
110100971224,0.02433174103498459
110100971227,0.44410207867622375
110100973127,0.6456376910209656
110100973223,0.008747318759560585
110100973325,0.8817762136459351
110100973623,0.01580393686890602
110100973626,0.002249795477837324
110100973722,0.9557437896728516
110101012126,0.000550275610294193
110101012127,0.4644833207130432
110101012326,0.17091813683509827
110101012724,0.0010799930896610022
110101012725,0.09323454648256302
110101012729,0.0012924339389428496
110101014163,0.005796969868242741
110101014169,0.20419535040855408
110101014964,0.001006141770631075
110101016424,0.011386373080313206
110101016425,0.04891932010650635
110101016528,0.019559839740395546
110101016824,0.0042444257996976376
110101016826,0.047581400722265244
110101018068,0.004704943858087063
110101018166,0.7298389077186584
110101018266,0.10618278384208679
110101018269,0.0003557315212674439
110101018565,0.0004967909189872444
110101018666,0.0011526687303557992
110101018760,0.06625089049339294
