userid,xgb_predict_roof_fold5_eta0.013_min_child_weight21_colsample_bytree0.55_max_depth15_subsample0.91_seed127
100000000013,0.008026051335036755
100000000111,0.8542404770851135
100000000127,0.12410756200551987
100000000231,0.10110794752836227
100000000379,0.0018010529456660151
100000000393,0.00046124603250063956
100000000423,0.03630927950143814
100000000459,0.040290430188179016
100000000465,0.005285095423460007
100000000471,0.013439997099339962
100000000637,0.9134029746055603
100000000695,0.9916684627532959
100000000745,0.006041205488145351
100000000755,0.02102046273648739
100000000867,0.9586837291717529
100000000949,0.00796941015869379
100000000975,0.7465263605117798
100000001023,0.9978190660476685
100000001195,0.06287840008735657
100000001231,0.01323297992348671
100000001295,0.005638733971863985
100000001343,0.004355497192591429
100000001505,0.9992750287055969
100000001557,0.008254065178334713
100000001683,0.0287453755736351
100000001711,0.023028461262583733
100000001803,0.0007178508676588535
100000001955,0.0369078628718853
100000001963,0.004345673602074385
100000002111,0.006134459748864174
100000002165,0.014702307991683483
100000002179,0.004585783462971449
100000002199,0.5287104249000549
100000002215,0.8523601293563843
100000002243,0.010311092250049114
100000002245,0.007040888536721468
100000002271,0.39633604884147644
100000002307,0.002267796779051423
100000002363,0.003240397432819009
100000002371,0.017944592982530594
100000002535,0.03176034614443779
100000002581,0.03193305805325508
100000002653,0.03589349240064621
100000002811,0.0013737560948356986
100000002873,0.13298560678958893
100000002879,0.004568031989037991
100000003091,0.7830676436424255
100000003097,0.008976486511528492
100000003311,0.0012552757980301976
100000003461,0.9950135350227356
100000003483,0.0013506808318197727
100000003559,0.004680371843278408
100000003611,0.970699667930603
100000003639,0.0014715420547872782
100000003685,0.07914239168167114
100000003805,0.0026988456957042217
100000003875,0.2933155298233032
100000003891,0.001359548419713974
100000003941,0.009220323525369167
100000004163,0.022814098745584488
100000004223,0.020281994715332985
100000004277,0.047757118940353394
100000004297,0.5430430769920349
100000004303,0.030661966651678085
100000004317,0.001278966898098588
100000004319,0.000905653228983283
100000004359,0.013421851210296154
100000004429,0.00448875967413187
100000004453,0.002808360382914543
100000004529,0.0015668246196582913
100000004867,0.01491157989948988
100000005007,0.9762482047080994
100000005091,0.00582586694508791
100000005125,0.011199349537491798
100000005513,0.0032005994580686092
100000005649,0.9910606741905212
100000005719,0.009404821321368217
100000005739,0.01871872879564762
100000005755,0.03335795924067497
100000005805,0.12758231163024902
100000005955,0.01707129366695881
100000006005,0.12754349410533905
100000006013,0.003480255836620927
100000006081,0.038267966359853745
100000006123,0.13344769179821014
100000006395,0.007469232194125652
100000006487,0.0011148963822051883
100000006539,0.8833969235420227
100000006569,0.001077479450032115
100000006605,0.01255711168050766
100000006647,0.017174938693642616
100000006857,0.003892673412337899
100000006933,0.007646098267287016
100000006981,0.006440991535782814
100000007073,0.1058720052242279
100000007079,0.003892346518114209
100000007283,0.006471008528023958
100000007329,0.007913671433925629
100000007367,0.4347311556339264
100000007409,0.020491641014814377
100000007457,0.017152970656752586
100000007533,0.008976957760751247
100000007609,0.009443129412829876
100000007639,0.0008228292572312057
100000007745,0.4184664487838745
100000007753,0.007390627637505531
100000007785,0.0012488092761486769
100000008119,0.9958404898643494
100000008253,0.9383248090744019
100000008425,0.9926567673683167
100000008481,0.03965052217245102
100000008483,0.04105950519442558
100000008529,0.0017326418310403824
100000008565,0.0011580322170630097
100000008995,0.006605319678783417
100000009017,0.9920055270195007
100000009249,0.656842827796936
100000009417,0.12193918228149414
100000009463,0.015513344667851925
100000009481,0.9254068732261658
100000009491,0.879145622253418
