userid,lgbm_roof_fold5_lr0.01_numleaves64_minchildweight1_featurefraction0.9_baggingfraction0.7_l1-0.5_l2-0.5seed3
100000000013,0.0015703109903232588
100000000111,0.8778417900692275
100000000127,0.03241132867659344
100000000231,0.08497198858780415
100000000379,0.00032236129399024053
100000000393,0.001036120704357924
100000000423,0.005469718905148889
100000000459,0.09497245641605842
100000000465,0.0008786541680421445
100000000471,0.022181976206302932
100000000637,0.9453077879707794
100000000695,0.9638287208557806
100000000745,0.006071729646149801
100000000755,0.001386494082385299
100000000867,0.9707700728103181
100000000949,0.014884162243394715
100000000975,0.8169786159839566
100000001023,0.9991669625141726
100000001195,0.03451566802741425
100000001231,0.005167961634272062
100000001295,0.0014047111701060472
100000001343,0.011367035773224716
100000001505,0.9998348477486348
100000001557,0.005738251522844821
100000001683,0.0035485235510841627
100000001711,0.0057301539171774945
100000001803,0.00046041612375409205
100000001955,0.05836949106687103
100000001963,0.003889858961374691
100000002111,0.004746373024434808
100000002165,0.011794014813929415
100000002179,0.0014841888102157974
100000002199,0.7168918871544273
100000002215,0.9651757882271748
100000002243,0.06659552485649875
100000002245,0.011012706195655971
100000002271,0.1028090403792393
100000002307,0.008521446842736103
100000002363,0.0006505794120619095
100000002371,0.005665754981253992
100000002535,0.0034994414325878005
100000002581,0.00917306839294387
100000002653,0.06902422084056584
100000002811,0.00022859084282672855
100000002873,0.03088233371331062
100000002879,0.0025998020472133
100000003091,0.5619473232307701
100000003097,0.0045111742899974884
100000003311,0.00015882702307617213
100000003461,0.9997132897286092
100000003483,0.0007594467244865809
100000003559,0.003425952012562871
100000003611,0.9549747721103524
100000003639,0.0002938936710850887
100000003685,0.05834084410726799
100000003805,0.0006938566098005527
100000003875,0.22309879133628743
100000003891,0.0008358962585289433
100000003941,0.003498580413619081
100000004163,0.003233975727150452
100000004223,0.006172360117826364
100000004277,0.03886091370099421
100000004297,0.7270377832893605
100000004303,0.014149596788567961
100000004317,0.0015443839228165503
100000004319,0.0009499775280660374
100000004359,0.007830741972630402
100000004429,0.0033178130349989787
100000004453,0.0015986598927585293
100000004529,0.0013750614652097049
100000004867,0.003232104758116913
100000005007,0.9971034393730563
100000005091,0.01661805568234053
100000005125,0.0035780563491871723
100000005513,0.0028558627764429475
100000005649,0.9227259687901509
100000005719,0.0063633207153222645
100000005739,0.02108677176548144
100000005755,0.011071389438629294
100000005805,0.5391823747827966
100000005955,0.002528820070263529
100000006005,0.12328751854488758
100000006013,0.0016588621468567526
100000006081,0.21200237980685638
100000006123,0.2850047130110017
100000006395,0.0034353982156238305
100000006487,0.00026275283273872866
100000006539,0.7223368351357823
100000006569,0.0005255520414270023
100000006605,0.007199642481756377
100000006647,0.008654602382915438
100000006857,0.0012372100428166089
100000006933,0.005214584698335989
100000006981,0.006907141063741139
100000007073,0.07784092960491194
100000007079,0.0009390367397355906
100000007283,0.0028513358989818976
100000007329,0.0029376594974536326
100000007367,0.24805301562853366
100000007409,0.006297934996057931
100000007457,0.008884820540831496
100000007533,0.005571608385047378
100000007609,0.0011990897603196941
100000007639,0.000356928315073605
100000007745,0.21768215064011026
100000007753,0.008523542643906947
100000007785,0.0018090968322083453
100000008119,0.9996694381429323
100000008253,0.9263380377710588
100000008425,0.9540806286460122
100000008481,0.04231268186605424
100000008483,0.13257306495938334
100000008529,0.0008126161304412519
100000008565,0.00017365406951610061
100000008995,0.0052012366993971935
100000009017,0.9996008921973917
100000009249,0.35368578220272784
100000009417,0.05800756326620781
100000009463,0.010062185037642685
100000009481,0.9530908745874007
100000009491,0.8148841212741533
100000009583,0.0040804155279899265
100000009611,0.0003267511230280686
100000009743,0.012639336124122491
100000009771,0.0018375577990896086
100000009773,0.9994902574659824
100000009807,0.0012623113029868937
100000009925,0.9994899787123925
100000010101,0.9763103680303021
100000010161,0.04941181411040357
100000010177,0.0032317449993358297
100000010199,0.9996426207034891
100000010239,7.282573778458974e-05
100000010247,0.003440939513947007
100000010249,0.05137261820116083
100000010279,0.4404330030017156
100000010287,0.6651006410285392
100000010293,0.010232100101739312
100000010297,0.0030292774444645124
100000011105,0.003672078832495287
100000011131,0.03371828285548923
100000011325,0.007960718289406558
100000011427,0.0033767742941509327
100000011573,0.003185748442831164
100000011591,0.3091298035701377
100000011653,0.0003521290487084051
100000011741,0.004414580732597817
100000011755,0.28781066329411575
100000011763,0.004310665877615122
100000011845,0.021021640518911186
100000011933,0.0014491539654443565
100000012027,0.0014790892103287152
100000012133,0.0006333466143982792
100000012137,0.01408074364776588
100000012213,0.00886142012550442
100000012219,0.008627802337993458
100000012235,0.0013772942423446771
100000012277,0.043275050514823304
100000012341,0.0019466179115126385
100000012367,0.0010666499834105535
100000012405,0.3346123083289421
100000012441,0.01762705044205607
100000012507,0.0006441111965239106
100000012713,0.0003701723943262853
100000012715,0.02353387455492069
100000012717,0.14511011466223844
100000012719,0.0022298538400133943
100000012793,0.004039887660244191
100000012867,0.9624300153402902
100000012885,0.29514461124210495
100000012889,0.000529874578385497
100000012931,0.2024084066170404
100000012965,0.00478947285848239
100000012981,0.4620432099230098
100000013027,0.0005626667305729579
100000013381,0.0010258214478068638
100000013429,0.001759093508840035
100000013461,0.00415133415117801
100000013471,0.24471019261985757
100000013499,0.8165539478091002
100000013669,0.015372102002017864
100000013673,0.0014379335656278822
100000013837,0.016784188639081318
100000013965,0.008176137831525621
100000014029,0.9997947896016257
100000014143,0.07322262803907412
100000014259,0.0697256219619385
100000014271,0.9073832069053845
100000014311,0.0008755050195874484
100000014315,0.03437272232738451
100000014383,0.0020982592128740356
100000014421,0.1233314678897943
100000014423,0.0010002178173815054
100000014449,0.00626308409455674
100000014641,0.00013427212078903915
100000014679,0.012665555314018825
100000014745,0.0004748244770654183
100000014865,0.001123712284543922
100000014899,0.0003074089404939681
100000014949,0.9801066317139442
100000014973,0.0018073609089229445
100000014981,0.0006029567793677278
100000015043,0.0031314013987103124
100000015129,0.3339832365463743
100000015145,0.0020044986185967393
100000015153,0.0009983151732045213
100000015213,0.0034449510332674998
100000015223,0.6543039098591289
100000015275,0.0029826034034644705
100000015433,0.011929618671017847
100000015475,0.3729147145840639
100000015747,0.005689395218257655
100000015791,0.0861216906588027
100000015969,0.9980978273936855
100000016009,0.0022097847674930732
100000016197,0.3409680808952058
100000016219,0.0004898572092478103
100000016265,0.9996531365150407
100000016341,0.0008917277264966059
100000016351,0.002955160144979978
100000016391,0.0012826848516490652
100000016831,0.007834708670282872
100000016845,0.00030109479530913795
100000016861,0.0314704264535915
100000016987,0.0005357844623526529
100000017177,0.009194792754470693
100000017277,0.9992181909956984
100000017281,0.003155308294039229
100000017345,0.0006710442006910562
100000017367,0.0014624332777383997
100000017465,0.9987941706559628
100000017469,0.003449454219814719
100000017505,0.002916684230426993
100000017691,0.020826730631660854
100000017693,0.24082483483134048
100000017965,0.006564084756360061
100000018097,0.0094002620882441
100000018117,0.0013058914140451205
100000018123,0.018623218668158966
100000018259,0.001576442572401976
100000018413,0.0013792459370278144
100000018417,0.0014823698592950037
100000018629,0.9953848137668798
100000018905,0.058379788841095306
100000018941,0.5622680018052993
100000018979,0.001089223318749412
100000019251,0.013816964596166742
100000019375,0.08741641188503775
100000019379,0.01768810888414032
100000019487,0.9994014823351097
100000019489,0.020432856904115337
100000019507,0.005510419917825472
100000019641,0.0002368247682274184
100000019697,0.0035894285817667728
100000019829,0.0012444557646966248
100000019999,0.026380748275599643
100000020007,0.00037690186833407344
100000020017,0.006676717097265369
100000020019,0.08186715046479874
100000020061,0.000522036976172514
100000020213,0.009877893512449606
100000020277,0.004437699136032815
100000020301,0.0004671605438573158
100000020393,0.019957773021840958
100000020459,0.7283755542267006
100000020665,0.002635706819372896
100000020745,0.9439390960212674
100000020809,0.04960989460464346
100000020811,0.0038428109398080217
100000020907,0.2886110033797245
100000020921,0.0019369652101441277
100000020931,0.0002688051964654607
100000020995,0.9907840242004792
100000021111,0.0004431622690334046
100000021175,0.004871317579939709
100000021395,0.0030292296364487574
100000021427,0.0037143642070533375
100000021453,0.0007733211358637242
100000021457,0.6146988889162176
100000021553,0.9743227364421916
100000021649,0.0035300778738544705
100000021659,0.34888240129799464
100000021759,0.001304466755196664
100000021783,0.0014445946819161954
100000021809,0.7695682708044905
100000021873,0.0008766256186026028
100000022129,0.9995388763539591
100000022335,0.999410365115717
100000022357,0.0029954565941018186
100000022389,0.44761177771457744
100000022417,0.00620771816228463
100000022481,0.002922591809754087
100000022499,0.999632228668548
100000022571,0.03469876740528851
100000022651,0.03153742712485547
100000022677,0.0028874531037247717
100000022761,0.004241950030082829
100000022773,0.004073294105830743
100000022801,0.9996412720955341
100000022841,9.116245454222232e-05
100000022931,0.04742999329457693
100000022963,0.13095687093243416
100000023051,0.01775859429579357
100000023443,0.006334881046875614
100000023563,0.010131639145660967
100000023659,0.029448084310724532
100000023915,0.0008245395062001929
110020371225,0.0027661803239391086
110020471524,0.9879393712386785
110020473123,0.21584980785305197
110020671528,0.003934553227600204
110020673328,0.1537105567970506
110020771524,0.0013414570030410417
110020773124,0.010499959779915984
110100014168,0.000775870283764987
110100014369,0.07386381409441684
110100014466,0.0005571310039414675
110100014563,0.01612040373160004
110100016128,0.6628463072771483
110100016324,0.9998539474412934
110100016628,0.010278587262464778
110100016726,0.999045323700417
110100016828,0.03369748480757979
110100016928,0.7943647122520952
110100018268,0.00013717693615452882
110100018468,0.0016014604884050467
110100018567,0.9534697809213319
110100018764,0.0005552280819459872
110100033067,0.9992334701372987
110100033863,0.01672674544363705
110100035569,0.0007449271197650832
110100035669,0.05315483420001828
110100071228,0.0013419543223955786
110100073229,0.2875228496756935
110100073827,0.009379185224313979
110100116024,0.11115087300985858
110100116027,0.0022887850795019825
110100116423,0.9995242784136542
110100116425,0.11546909971129146
110100116429,0.0012823263625685308
110100116920,0.0017106789333761448
110100118262,0.11502142381954295
110100118265,0.001750016858448193
110100118669,0.008843460659510957
110100133065,0.0006496716356584856
110100135162,0.9864123270481411
110100135163,0.001133380312056134
110100135560,0.0001663392952739803
110100135562,0.06862366571945512
110100135764,0.0025353534223127284
110100135767,0.0029656427503723173
110100171021,0.0011234877049363912
110100171526,0.0004366403533600876
110100173725,0.0004957619436546968
110100214160,0.0020216287631650435
110100214261,0.011553825503351694
110100214263,0.0035506356069723416
110100214268,0.0010364417897303219
110100214961,0.02406328735422218
110100216329,0.0007638002393116386
110100218568,0.019700995076695576
110100218569,0.0002258603839269435
110100218662,0.0006067963491727698
110100218869,0.37049852090806434
110100218963,0.9950058806916989
110100233064,0.05201982023653949
110100233069,0.004711769404430639
110100235564,0.0012604962668555147
110100273222,0.015308875514337805
110100273229,0.9997260901047171
110100273426,0.05883656034458079
110100273825,0.0006264600737797462
110100316225,0.0022038213416019563
110100316421,0.0007182432274040357
110100316423,0.002761824350552385
110100316824,0.9840875727664611
110100316920,0.0010061978085569765
110100318867,0.028822736627421238
110100333066,0.5952428345263105
110100333868,0.004825906462705432
110100335060,0.0020228826158846455
110100335161,0.021411031981345884
110100335662,0.9878945497532159
110100335665,0.7778860210364156
110100335769,0.9196020833437558
110100371225,0.0006180504651858093
110100373124,0.8153512001502892
110100373323,0.9815286373464076
110100373324,0.8742601463176404
110100373526,0.07028414056730906
110100412420,0.0005527785069153176
110100416123,0.006853438649649831
110100416221,0.006184439523634474
110100416425,0.0015915347691754299
110100418165,0.000264603547275403
110100418369,0.006940431224298194
110100433869,0.002082030034619663
110100435160,0.9728991389049688
110100435463,0.0038045522228178424
110100435467,0.0023563606008500364
110100435869,0.19651797626414136
110100471025,0.0018268918115980247
110100471223,0.37886211874638764
110100471225,0.01144487295164592
110100473027,0.16899573474556343
110100473524,0.007756187675940359
110100473723,0.9373607603873084
110100473728,0.951690540356381
110100512322,0.0076994253831721374
110100512326,0.010361940357318963
110100512625,0.9997971840759482
110100512728,0.000667654546197717
110100514160,0.03470576836304198
110100514164,0.008023100960865604
110100514166,0.0006018956852709802
110100514169,0.0028554645080418554
110100516026,0.024515077775518992
110100516222,0.009402093295304533
110100516323,0.0007119817471549297
110100516524,8.832990115490184e-05
110100516727,0.0007067651189039333
110100516923,0.04747754143717953
110100516927,0.9860972884202138
110100518068,0.0010795230557197966
110100518264,0.0043069748478509395
110100518265,0.001532023224543242
110100518665,0.016156049717543097
110100533768,0.0007181310865568898
110100535060,0.00017499513826498383
110100535669,0.0005243363479029165
110100535765,0.0002503192041673813
110100535968,0.0007902444328599112
110100571024,0.0029480324983965343
110100571025,0.9893353941417788
110100573022,0.7859570095832628
110100573428,0.0809571955610429
110100573527,0.0013335817272549053
110100612321,0.00728364194747292
110100612826,0.005053044132328639
110100614162,0.006194587823442681
110100614260,0.10540503752757953
110100614366,0.3426261131281512
110100614963,0.004846792269869723
110100616528,0.17673778086383998
110100618264,0.5996110572742465
110100618563,0.0037572084409912745
110100618567,0.006683706374988491
110100618863,0.006750834038253796
110100618866,0.29167334863371036
110100633765,0.008503085807933883
110100633862,0.9996359036390831
110100635169,0.9851255159278196
110100635261,0.00222567134830179
110100635661,0.00202134691245662
110100635662,0.0011420775415922698
110100635766,0.15016482297861097
110100673722,0.0001116072633960102
110100712426,0.0012247788308049129
110100712727,0.0002453991194718768
110100712925,0.9923608607955231
110100716423,0.0005465891917760912
110100718167,0.008674491266267638
110100718261,0.00946657206445448
110100718463,0.15896165850417793
110100733761,0.00028625850768958255
110100733863,0.9665624840913943
110100735067,0.0004704503097305323
110100735363,0.0014357337503240497
110100735566,0.001440182315741511
110100735568,0.0059170139952994
110100773026,0.009186189125455425
110100773229,0.9676445114134841
110100773324,0.001248027388569503
110100816124,0.00392316163339957
110100816221,0.0531911875411805
110100816329,0.00028842704442933815
110100816527,0.07787786924766395
110100816923,0.0016106364913027202
110100818061,0.007772005736354791
110100818564,0.9998718898860202
110100818565,0.9990503524787075
110100818662,0.0011415269328870165
110100818965,0.0019562446083961345
110100833064,0.000336357187950841
110100833863,0.00216647782761895
110100833868,0.001994938457203333
110100835563,0.0016723456931980027
110100835863,0.0003194542938252749
110100871523,0.983759297663236
110100873726,0.010268598767782982
110100873822,0.1345951778100661
110100873924,0.019377166715007017
110100873925,0.025174925883766477
110100873926,0.03781235291745368
110100916925,0.014767785391264698
110100933064,0.12744415626048058
110100933861,0.0005515866239889338
110100935065,0.005422065576816821
110100935160,0.011526835119557311
110100935361,0.0007112567309676984
110100935364,0.17403873180932883
110100935462,0.13502493160068602
110100935665,0.0015316957162300228
110100935666,0.001844675030601857
110100935964,0.0009129664522116434
110100935966,0.0028121079260881488
110100971224,0.01006156475070709
110100971227,0.7181409087580807
110100973127,0.44020446706812655
110100973223,0.0015546694620965787
110100973325,0.8290335757540525
110100973623,0.004849534094037922
110100973626,0.0028647273961137486
110100973722,0.9680731816968
110101012126,0.0007275668200699366
110101012127,0.12315974896277344
110101012326,0.16822978376121744
110101012724,0.004745449334178831
110101012725,0.044136156274422925
110101012729,0.00047068044226643963
110101014163,0.0032002345247335263
110101014169,0.0855187694736718
110101014964,0.0023484767709722144
110101016424,0.003245359063656384
110101016425,0.05749656998282177
110101016528,0.018170222287741154
110101016824,0.0022754619286609497
110101016826,0.026454324794611357
110101018068,0.0047556480553313605
110101018166,0.5201756070350871
110101018266,0.10627919017078795
110101018269,0.000847752318019944
110101018565,0.00022153309213101462
110101018666,0.00038858416548665984
110101018760,0.05525372120502925
110101018762,0.0011032793469320373
110101018767,0.0005233930381973579
110101018861,0.0033797591372552306
110101018862,0.00391054367948655
110101018966,0.006823949990511673
110101035168,0.9540589179965921
110101035260,0.012342885765898995
110101035367,0.00845650557207654
110101071022,0.0010952096075532163
110101071523,0.050428978785917206
110101073020,0.06828899327466387
110101073023,0.0021842547199584297
110101073129,0.0014495253154796044
110101073221,0.0012969290316652748
110101073325,0.002156839682625671
110101073528,0.009724787887065343
110101073823,0.0018131053122904005
110101073825,0.077919250906924
110101073925,0.899763905692874
110101112421,0.23539684395625135
110101112526,0.0038022132710348595
110101112925,0.0034979378686120434
110101114263,0.02307446668251862
110101114268,0.27306022429479293
110101114362,0.01695212413942647
110101114365,0.005092464590043521
110101114961,0.03438610356731366
110101116023,0.0026212926493487786
110101116426,0.0016573239204045638
110101116626,0.002612750875806274
110101118364,0.017572583196092933
110101118462,0.03740918688126836
110101118767,0.0002334878860602331
110101118860,0.023126558298901246
110101133862,0.025210596295542294
110101133863,0.003494290885665383
110101135167,0.19666977784044465
110101135461,0.001508871238038191
110101135660,0.8817518246019731
110101135762,0.9183894194529078
110101135862,0.001279112125908596
110101135965,0.8850283816898634
110101173027,0.0015987389573925486
110101173122,0.001540091404508731
110101173321,0.0031696505624217966
110101173324,0.00036552916495017685
110101173327,0.0006488224025132314
110101173728,0.0010996123102589414
110101173822,0.9375608901590676
110101210025,0.885641966541114
110101210169,0.9668450787028549
110101210260,0.7119981829860553
110101210262,0.41725559784641086
110101210461,0.011998629402107828
110101210462,0.11941780526045072
110101210469,0.00506664496386611
110101210620,0.0029292649094970783
110101210621,0.015687157022704633
110101210722,0.003965127717434591
110101210926,0.06313252367042713
110101210967,0.004230894986072608
110101212129,0.00088431417311864
110101212165,0.058638217121744635
110101212225,0.9651973613378382
110101212324,0.12405126258923944
110101212327,0.0008840129736964021
110101212364,0.002543000946028433
110101212423,0.03394773448200054
110101212462,0.002182758515753812
110101212561,0.5463828137843311
110101212568,0.017839223127508647
110101212760,0.38451204638211733
110101212820,0.9705439192528016
110101212921,0.007037114323972389
110101212927,0.0010306790385298304
110101212928,0.0021928029553424074
110101212961,0.008868453475646652
110101214060,0.879153704895002
110101214464,0.050658496611251456
110101214466,0.01592325527576668
110101214769,0.020569340320031843
110101214861,0.00016035146336828746
110101215320,0.0005893129324333143
110101216027,0.002361998086887063
110101216163,0.003386982101972146
110101216425,0.05013982372553886
110101216521,0.0024254004557220845
110101216522,0.006131529972206542
110101216524,0.004518865726954095
110101216529,0.07958677050578941
110101216628,0.0027068706295303806
110101217229,0.0014082929119462624
110101217422,0.04648496615002451
110101217621,0.0022943030535359163
110101217825,0.27784763329059575
110101218660,0.0015026835447185165
110101218664,0.0010588526023959318
110101218668,0.0012780249909764537
110101218766,0.01008024527123837
110101218863,0.3625931548996769
110101233068,0.03137819847757795
110101235060,0.6889968069350663
110101235165,0.044632568612465104
110101235269,0.01634387586757509
110101235363,0.0023040927134885198
110101235662,0.023276807932679142
110101235761,0.0016677588257951554
110101235962,0.010185560062877552
110101235965,0.0547607953782185
110101235966,0.006281254990631691
110101271227,0.03513448634271205
110101273028,0.0009830845804641702
110101273329,0.004636152259018973
110101273429,0.001173287628902584
110101273529,0.993909948517419
110101273620,0.9997949430054648
110101273722,0.07635556552290276
110101273922,0.0007037767813307202
110101312127,0.0006606588715147551
110101312427,0.049305864850341885
110101312428,0.004207676077594528
110101312724,0.005844082853735956
110101312728,0.019481491195895168
110101312828,0.00255923325749568
