userid,catboost_predict_roof_fold5_lr0.11_l2_leaf_reg7_subsample0.94_depth6_seed455
100000000013,0.00686966480481
100000000111,0.658472585294
100000000127,0.0191523600723
100000000231,0.0423712859941
100000000379,0.000678928779445
100000000393,0.000382506744521
100000000423,0.0655334778952
100000000459,0.833234415626
100000000465,0.00752305154894
100000000471,0.00768352251223
100000000637,0.410674263253
100000000695,0.970013649627
100000000745,0.0245533887022
100000000755,0.00509424385152
100000000867,0.943860442172
100000000949,0.0113980257137
100000000975,0.864005551973
100000001023,0.994259096684
100000001195,0.0891567239751
100000001231,0.0256923732535
100000001295,0.0303032930658
100000001343,0.0027460445287
100000001505,0.99991309672
100000001557,0.00629338914983
100000001683,0.0123610120444
100000001711,0.0108465594405
100000001803,0.000564930244707
100000001955,0.0891702752868
100000001963,0.00569222494755
100000002111,0.0153087950891
100000002165,0.00508229777383
100000002179,0.00337723693582
100000002199,0.524724058548
100000002215,0.942777195159
100000002243,0.0750563675863
100000002245,0.00723293336192
100000002271,0.276981843003
100000002307,0.0069834821708
100000002363,0.000633712643682
100000002371,0.0271237611844
100000002535,0.00931853672857
100000002581,0.0147494176914
100000002653,0.0308390811108
100000002811,0.00025153586312
100000002873,0.221511265951
100000002879,0.000446640018043
100000003091,0.682528245163
100000003097,0.0147467305531
100000003311,9.16608913386e-05
100000003461,0.999975100638
100000003483,0.000618443020913
100000003559,0.0132510014061
100000003611,0.750042558806
100000003639,0.000534020337163
100000003685,0.10506449378
100000003805,0.00174777208539
100000003875,0.181848243495
100000003891,0.000324633164051
100000003941,0.00278005635278
100000004163,0.0331961430374
100000004223,0.00330624755258
100000004277,0.0231149538479
100000004297,0.585340760592
100000004303,0.0227091389693
100000004317,0.00300873779682
100000004319,0.000273791568776
100000004359,0.00735450597772
100000004429,0.00906564766343
100000004453,0.0138737008774
100000004529,0.0012305453435
100000004867,0.00655679247285
100000005007,0.996567606527
100000005091,0.0332389592296
100000005125,0.0123788274743
100000005513,0.00325610310815
100000005649,0.864226037658
100000005719,0.00900464556883
100000005739,0.0446575298114
100000005755,0.0670103830151
100000005805,0.344873555458
100000005955,0.00772298002193
100000006005,0.030339932981
100000006013,0.00190015449199
100000006081,0.456905059385
100000006123,0.466128485769
100000006395,0.00566287592026
100000006487,0.000437384784496
100000006539,0.636465607565
100000006569,0.000312977240668
100000006605,0.0545159327893
100000006647,0.0498709670415
100000006857,0.00168105651995
100000006933,0.0152270454508
100000006981,0.0033884105752
100000007073,0.0746560636303
100000007079,0.000638959056031
100000007283,0.00299481703018
100000007329,0.0133036412856
100000007367,0.224198772074
100000007409,0.0125138596428
100000007457,0.01102822745
100000007533,0.00970931654272
100000007609,0.00328403811659
100000007639,0.000969278327251
100000007745,0.171330563121
100000007753,0.0168738300934
100000007785,0.0011123714676
100000008119,0.999753873072
100000008253,0.847147917508
100000008425,0.920233430741
100000008481,0.0763646223411
100000008483,0.0777171407929
100000008529,0.00212213868579
100000008565,0.000568748711634
100000008995,0.0154222491732
100000009017,0.999896603562
100000009249,0.628253781896
100000009417,0.160314717713
100000009463,0.0267007957805
100000009481,0.720783320744
