userid,xgb_predict_roof_fold5_eta0.014_min_child_weight22_colsample_bytree0.66_max_depth10_subsample0.84_seed223
100000000013,0.006129205692559481
100000000111,0.8355624079704285
100000000127,0.1820749193429947
100000000231,0.1370445191860199
100000000379,0.0018897230038419366
100000000393,0.0007683467119932175
100000000423,0.041206784546375275
100000000459,0.031211668625473976
100000000465,0.00459554698318243
100000000471,0.011817981489002705
100000000637,0.9066546559333801
100000000695,0.9881079792976379
100000000745,0.00549636734649539
100000000755,0.024834485724568367
100000000867,0.947498619556427
100000000949,0.009337187744677067
100000000975,0.7163267731666565
100000001023,0.9977413415908813
100000001195,0.056615181267261505
100000001231,0.02317776530981064
100000001295,0.008440464735031128
100000001343,0.004236116539686918
100000001505,0.9994845390319824
100000001557,0.008464407175779343
100000001683,0.03294529765844345
100000001711,0.025386696681380272
100000001803,0.0009539448074065149
100000001955,0.042533863335847855
100000001963,0.0056109861470758915
100000002111,0.006509735248982906
100000002165,0.020417047664523125
100000002179,0.006015710067003965
100000002199,0.5708613395690918
100000002215,0.8456466197967529
100000002243,0.015002327039837837
100000002245,0.007446754723787308
100000002271,0.3779470920562744
100000002307,0.0027264058589935303
100000002363,0.0038920617662370205
100000002371,0.02229573205113411
100000002535,0.038017526268959045
100000002581,0.03315934166312218
100000002653,0.04895439371466637
100000002811,0.0009945371421054006
100000002873,0.1414342075586319
100000002879,0.0045569767244160175
100000003091,0.7517067193984985
100000003097,0.011827228590846062
100000003311,0.0006333629135042429
100000003461,0.9937396049499512
100000003483,0.0010098947677761316
100000003559,0.005728682037442923
100000003611,0.9636024236679077
100000003639,0.002498999470844865
100000003685,0.08777293562889099
100000003805,0.0030803182162344456
100000003875,0.27729082107543945
100000003891,0.0012394464574754238
100000003941,0.00832094345241785
100000004163,0.02657197043299675
100000004223,0.019626714289188385
100000004277,0.05087152123451233
100000004297,0.5876699686050415
100000004303,0.0371759869158268
100000004317,0.0011624331818893552
100000004319,0.0005798556958325207
100000004359,0.016725363209843636
100000004429,0.0028196696657687426
100000004453,0.005207522306591272
100000004529,0.0020640308503061533
100000004867,0.017062664031982422
100000005007,0.9602635502815247
100000005091,0.008996616117656231
100000005125,0.010257887654006481
100000005513,0.004216342698782682
100000005649,0.9790831208229065
100000005719,0.01672709546983242
100000005739,0.020161407068371773
100000005755,0.050483111292123795
100000005805,0.17382767796516418
100000005955,0.024304887279868126
100000006005,0.11805181205272675
100000006013,0.0031627845019102097
100000006081,0.04167754575610161
100000006123,0.14019662141799927
100000006395,0.010057855397462845
100000006487,0.0011508578900247812
100000006539,0.860837996006012
100000006569,0.0013878773897886276
100000006605,0.010220794007182121
100000006647,0.02203647792339325
100000006857,0.003431809600442648
100000006933,0.009177740663290024
100000006981,0.005748365540057421
100000007073,0.14221970736980438
100000007079,0.0033506432082504034
100000007283,0.008441842161118984
100000007329,0.010138342157006264
100000007367,0.3959605097770691
100000007409,0.026547808200120926
100000007457,0.01437318604439497
100000007533,0.015820009633898735
100000007609,0.007808533497154713
100000007639,0.0007179592503234744
100000007745,0.4050028324127197
100000007753,0.00974966213107109
100000007785,0.0010990462033078074
100000008119,0.9959772229194641
100000008253,0.9264711737632751
100000008425,0.9952864050865173
100000008481,0.03818485885858536
100000008483,0.10252904891967773
100000008529,0.0017352848080918193
100000008565,0.001089898170903325
100000008995,0.009326581843197346
100000009017,0.9896061420440674
100000009249,0.6747949123382568
100000009417,0.13507592678070068
100000009463,0.012844459153711796
100000009481,0.8891468644142151
100000009491,0.8526042103767395
100000009583,0.00962148979306221
100000009611,0.0013933058362454176
100000009743,0.044931765645742416
100000009771,0.00448789494112134
100000009773,0.9972962737083435
100000009807,0.008424310013651848
100000009925,0.9967101812362671
100000010101,0.9859961867332458
100000010161,0.0414457805454731
100000010177,0.017662936821579933
100000010199,0.9976935982704163
100000010239,0.00024191524425987154
100000010247,0.029208753257989883
100000010249,0.14510533213615417
100000010279,0.4027762711048126
100000010287,0.7659387588500977
100000010293,0.006873141974210739
100000010297,0.011106641963124275
100000011105,0.008742429316043854
100000011131,0.03792436420917511
100000011325,0.012895964086055756
100000011427,0.007686778903007507
100000011573,0.0038807401433587074
100000011591,0.17164063453674316
100000011653,0.0017868586583063006
100000011741,0.010756376199424267
100000011755,0.21043407917022705
100000011763,0.021775105968117714
100000011845,0.0429035946726799
100000011933,0.0024512773379683495
100000012027,0.007953514344990253
100000012133,0.0025036572478711605
100000012137,0.08958328515291214
100000012213,0.031614627689123154
100000012219,0.010897597298026085
100000012235,0.003260169643908739
100000012277,0.04655921086668968
100000012341,0.008686334826052189
100000012367,0.003127831034362316
100000012405,0.5012957453727722
100000012441,0.012470999732613564
100000012507,0.0016882802592590451
100000012713,0.0026893240865319967
100000012715,0.013682378455996513
100000012717,0.0976753830909729
100000012719,0.00591290695592761
100000012793,0.004174791742116213
100000012867,0.939659059047699
100000012885,0.2448684126138687
100000012889,0.000753550324589014
100000012931,0.2571166455745697
100000012965,0.012551662512123585
100000012981,0.6540467143058777
100000013027,0.0008239566814154387
100000013381,0.0011436946224421263
100000013429,0.007505923043936491
100000013461,0.016624167561531067
100000013471,0.19669824838638306
100000013499,0.8455913066864014
100000013669,0.058068133890628815
100000013673,0.0028387235943228006
100000013837,0.018280761316418648
100000013965,0.02998959831893444
100000014029,0.9974736571311951
100000014143,0.10248178243637085
100000014259,0.07051540911197662
100000014271,0.7720254063606262
100000014311,0.00309565057978034
100000014315,0.045103080570697784
100000014383,0.017344973981380463
100000014421,0.11886856704950333
100000014423,0.0017763382056728005
100000014449,0.00842722225934267
100000014641,0.0012356808874756098
100000014679,0.012712014839053154
100000014745,0.004110686480998993
100000014865,0.008784173056483269
100000014899,0.001196801895275712
100000014949,0.9779700040817261
100000014973,0.0006837232504040003
100000014981,0.00047365156933665276
100000015043,0.0016705601010471582
100000015129,0.5326693654060364
100000015145,0.006567241623997688
100000015153,0.0019940908532589674
100000015213,0.006578758358955383
100000015223,0.74560546875
100000015275,0.008000814355909824
100000015433,0.012696453370153904
100000015475,0.33925318717956543
100000015747,0.00693358713760972
100000015791,0.2806849777698517
100000015969,0.9797379970550537
100000016009,0.0047630323097109795
100000016197,0.655787467956543
100000016219,0.003722092602401972
100000016265,0.9993298053741455
100000016341,0.007171023637056351
100000016351,0.004595983773469925
100000016391,0.0028853239491581917
100000016831,0.006603780202567577
100000016845,0.001287313411012292
100000016861,0.058385882526636124
100000016987,0.0037302083801478148
100000017177,0.003882624441757798
100000017277,0.9962115287780762
100000017281,0.0030689674895256758
100000017345,0.006022650748491287
100000017367,0.006317294668406248
100000017465,0.9847897887229919
100000017469,0.0033188373781740665
100000017505,0.0032071585301309824
100000017691,0.024862084537744522
100000017693,0.1263166069984436
100000017965,0.008783097378909588
100000018097,0.055271971970796585
100000018117,0.003147934330627322
100000018123,0.05201369524002075
100000018259,0.009922018274664879
100000018413,0.0032024288084357977
100000018417,0.002959882142022252
100000018629,0.9926833510398865
100000018905,0.12296231091022491
100000018941,0.6686317920684814
100000018979,0.0011817996855825186
100000019251,0.18224011361598969
100000019375,0.034789081662893295
100000019379,0.015131467953324318
100000019487,0.9963060617446899
100000019489,0.022726062685251236
100000019507,0.018873266875743866
100000019641,0.0008945550653152168
100000019697,0.019915906712412834
100000019829,0.0014281192561611533
100000019999,0.027996327728033066
100000020007,0.0018706484697759151
100000020017,0.022903816774487495
100000020019,0.11561395227909088
100000020061,0.004431629553437233
100000020213,0.007472570054233074
100000020277,0.008751219138503075
100000020301,0.0008531005005352199
100000020393,0.019743427634239197
100000020459,0.8655610084533691
100000020665,0.006808101665228605
100000020745,0.8315376043319702
100000020809,0.07793261855840683
100000020811,0.00530362781137228
100000020907,0.33537325263023376
100000020921,0.008663211949169636
100000020931,0.0005929275066591799
100000020995,0.9957320094108582
100000021111,0.0017083138227462769
100000021175,0.003638776019215584
100000021395,0.0054368688724935055
100000021427,0.004887893795967102
100000021453,0.0013215489452704787
100000021457,0.8250192999839783
100000021553,0.9174060821533203
100000021649,0.004077127203345299
100000021659,0.40769344568252563
100000021759,0.004615088924765587
100000021783,0.001535089802928269
100000021809,0.5693845152854919
100000021873,0.005462597589939833
100000022129,0.9943517446517944
