userid,lgbm_roof_fold3_lr0.025_numleaves30_minchildweight1_featurefraction0.35_baggingfraction0.6_l1-0.0_l2-11.5seed315
100000000013,0.011296751813823567
100000000111,0.6521478745825575
100000000127,0.02253104608164333
100000000231,0.18605393089183564
100000000379,0.001311244110362205
100000000393,0.00166842964878327
100000000423,0.10141929164840083
100000000459,0.7619454150271443
100000000465,0.002141217037572484
100000000471,0.011989221248470714
100000000637,0.5113844265097408
100000000695,0.9918918060462801
100000000745,0.0031536754991851527
100000000755,0.06463233592417587
100000000867,0.9824139883371951
100000000949,0.04198641676679315
100000000975,0.8403885699909497
100000001023,0.9955525226857997
100000001195,0.04769043287988584
100000001231,0.014708198687674968
100000001295,0.01768376258614225
100000001343,0.0024331638365491584
100000001505,0.9974192768633866
100000001557,0.006355696773519591
100000001683,0.0130984902807599
100000001711,0.05944837004393386
100000001803,0.00034679497926080215
100000001955,0.07585412335684097
100000001963,0.006136483542969791
100000002111,0.0140528010748618
100000002165,0.025741163275420864
100000002179,0.008028744839451275
100000002199,0.6508511197613778
100000002215,0.9122837663537476
100000002243,0.016216795327441753
100000002245,0.02416810133920268
100000002271,0.14500209731266267
100000002307,0.014433536165239383
100000002363,0.0019109753723101637
100000002371,0.013483091109242179
100000002535,0.01604827566479204
100000002581,0.046345875199940406
100000002653,0.04573205662354962
100000002811,0.0004429229568604489
100000002873,0.009380234966469338
100000002879,0.0028311263706819797
100000003091,0.6967467470259081
100000003097,0.008368009333657759
100000003311,0.000535002189141676
100000003461,0.9992319494806837
100000003483,0.0017899670907268034
100000003559,0.07151798123443291
100000003611,0.9548017926470105
100000003639,0.0020754540631036872
100000003685,0.09256885685773479
100000003805,0.00468772340204873
100000003875,0.43218384389780695
100000003891,0.001676714800207354
100000003941,0.006157810757724048
100000004163,0.018137390716000238
100000004223,0.019870062308462853
100000004277,0.019524521534523116
100000004297,0.3787654209950996
100000004303,0.03416974268121539
100000004317,0.004483709095592295
100000004319,0.001272259001837266
100000004359,0.01454804818406868
100000004429,0.007719517964155711
100000004453,0.00669194003598848
100000004529,0.0019716106403150926
100000004867,0.0024794372978256107
100000005007,0.9962115843761778
100000005091,0.020378623595008395
100000005125,0.017606617649497825
100000005513,0.004812545056867745
100000005649,0.9090749611370331
100000005719,0.014239464362069324
100000005739,0.027393701609787095
100000005755,0.03160405319524234
100000005805,0.5703384369611554
100000005955,0.011608512731009974
100000006005,0.012714372723102692
100000006013,0.0007064725394746791
100000006081,0.4561897034867943
100000006123,0.1575192505260006
100000006395,0.0009304340339987135
100000006487,0.0012638035429901014
100000006539,0.669277053258157
100000006569,0.002414431111406909
100000006605,0.040322916022950406
100000006647,0.05036630011127034
100000006857,0.003004006940156038
100000006933,0.007331687310124969
100000006981,0.0015310120521817286
100000007073,0.3522056918348451
100000007079,0.0010430666895380558
100000007283,0.007680323661031671
100000007329,0.01156196322572572
100000007367,0.11478818880378695
100000007409,0.03906301851608778
100000007457,0.009093127070052097
100000007533,0.023510843627783804
100000007609,0.010379472068247022
100000007639,0.0018122746600656183
100000007745,0.1436961681554507
100000007753,0.0093595628790595
100000007785,0.0031035161274103364
100000008119,0.9986661018330425
100000008253,0.7394554141192599
100000008425,0.9718820799409685
100000008481,0.08133268984020595
100000008483,0.020767269945816586
100000008529,0.006158226029051035
100000008565,0.002347115835731491
100000008995,0.012155432193041518
100000009017,0.9994735377865724
100000009249,0.0701305648293416
100000009417,0.29073062388071924
100000009463,0.05103563296328486
100000009481,0.7976735121070356
100000009491,0.5355397437235881
100000009583,0.03256848636920482
100000009611,0.0034350338252728987
100000009743,0.03171569972426821
100000009771,0.010919134349158024
100000009773,0.9993006627601362
100000009807,0.00102012169810107
100000009925,0.9984120885499596
100000010101,0.9707870023748646
100000010161,0.01634454351304573
100000010177,0.009952630170519925
100000010199,0.9997891515493957
100000010239,0.0005440301582007465
100000010247,0.0076826481062689895
100000010249,0.11774454678442914
100000010279,0.8133905116248392
100000010287,0.6473955610712558
100000010293,0.009473170338821649
100000010297,0.007210196522342388
100000011105,0.009791596338064113
100000011131,0.05839763183100084
100000011325,0.06575113703626391
100000011427,0.001905465343397578
100000011573,0.0068699588977707135
100000011591,0.14261731495394764
100000011653,0.0017357282339322375
100000011741,0.025743035152957654
100000011755,0.06994902037482358
100000011763,0.009708717831107
100000011845,0.024836470546891014
100000011933,0.017105773882994203
100000012027,0.017464834548710836
100000012133,0.0014364923397403484
100000012137,0.02781111222739888
100000012213,0.025612173358709047
100000012219,0.0056108000390010185
100000012235,0.012505296699059592
100000012277,0.4346565481162369
