userid,lgbm_roof_fold3_lr0.035_numleaves45_minchildweight1_featurefraction0.55_baggingfraction0.55_l1-0.0_l2-9.5seed45153
100000000013,0.0054698932339943985
100000000111,0.7857809355794327
100000000127,0.06659523672375359
100000000231,0.21731341968084955
100000000379,0.0008367012324781655
100000000393,0.0012705058581510577
100000000423,0.1065693264108284
100000000459,0.8746305040574485
100000000465,0.002147404616885423
100000000471,0.0056589797166978996
100000000637,0.8117146895860265
100000000695,0.9924074370356015
100000000745,0.008405509415468356
100000000755,0.0117750067248316
100000000867,0.9896396443276192
100000000949,0.048670672816312203
100000000975,0.8679313436451412
100000001023,0.9974360902593525
100000001195,0.030661720824448832
100000001231,0.0153843537710914
100000001295,0.012289157659217327
100000001343,0.003607890579069138
100000001505,0.9986746168971112
100000001557,0.007040770235325144
100000001683,0.013452372923902596
100000001711,0.04294590066925425
100000001803,0.0005541181640710091
100000001955,0.10421080083123087
100000001963,0.00423794112181999
100000002111,0.006163877299699719
100000002165,0.04057662460242336
100000002179,0.002692538376480369
100000002199,0.5672598630954475
100000002215,0.9380006555132593
100000002243,0.016902238331927336
100000002245,0.007182158658256874
100000002271,0.16432181849204525
100000002307,0.005718249071519019
100000002363,0.0018532488733042556
100000002371,0.008754143788496465
100000002535,0.024242021221137267
100000002581,0.025310913690369745
100000002653,0.028045354386075243
100000002811,0.0003164759779016355
100000002873,0.008080126610395838
100000002879,0.0023239944656758297
100000003091,0.7773729303781071
100000003097,0.004728927831155746
100000003311,0.0007331507554651528
100000003461,0.9995729284167185
100000003483,0.0011310792173509702
100000003559,0.04807441403045373
100000003611,0.8648111253002612
100000003639,0.0022988815948146173
100000003685,0.10126421728045545
100000003805,0.0014966432204309955
100000003875,0.2986407431630203
100000003891,0.0010322758697500014
100000003941,0.008329586877637588
100000004163,0.015779999850623127
100000004223,0.006545228797644673
100000004277,0.02126763373431537
100000004297,0.23393686328080235
100000004303,0.03750995407885867
100000004317,0.0029766939709239665
100000004319,0.00039394281319443615
100000004359,0.018211001028681218
100000004429,0.0037849499604673156
100000004453,0.0021106151194666654
100000004529,0.0017133840869368153
100000004867,0.005617649940713876
100000005007,0.9950214329137941
100000005091,0.007607191243489504
100000005125,0.01087282642447012
100000005513,0.0020846136359717457
100000005649,0.9730695200384787
100000005719,0.012414676380361393
100000005739,0.016926185450167525
100000005755,0.011130493039335535
100000005805,0.4304340541971673
100000005955,0.004810319848291798
100000006005,0.019476039820557223
100000006013,0.0008132545506081898
100000006081,0.2926877706665353
100000006123,0.23930288519968038
100000006395,0.002914385336019811
100000006487,0.0007875767525807431
100000006539,0.662543533490671
100000006569,0.0004315611412064409
100000006605,0.020510672433277515
100000006647,0.014579781835632287
100000006857,0.0023757480036489123
100000006933,0.005360906826490097
100000006981,0.0024037989351916576
100000007073,0.16252879649334345
100000007079,0.0005821372728679774
100000007283,0.0036082667376574496
100000007329,0.012103103086672428
100000007367,0.15722661436207358
100000007409,0.06572112994057093
100000007457,0.006956400535444741
100000007533,0.0037807900701829944
100000007609,0.004625842391317686
100000007639,0.0003744170246126721
100000007745,0.18207282675842115
100000007753,0.0031943203924212904
100000007785,0.006079290698527541
100000008119,0.9985013284039581
100000008253,0.7555307325286483
100000008425,0.9710134470960236
100000008481,0.04109807805667439
100000008483,0.07256615086872652
100000008529,0.0039808885990555995
100000008565,0.0005084757198143418
100000008995,0.0036497582511236908
100000009017,0.9994348606041759
100000009249,0.26451507365621185
100000009417,0.19525048703180217
100000009463,0.06872389815714075
100000009481,0.8308190877763222
100000009491,0.5743234365044321
100000009583,0.04572370391605745
100000009611,0.0011634265988820446
100000009743,0.0294045946945142
100000009771,0.005347489274321823
100000009773,0.999769497473526
100000009807,0.0012281865695569175
100000009925,0.9977197941366941
100000010101,0.9738641263955743
100000010161,0.02042514478149926
100000010177,0.007711869365993837
100000010199,0.9998049529081273
100000010239,0.00023313177904055443
100000010247,0.009254000773107146
100000010249,0.11190976544642066
100000010279,0.7159125396935392
100000010287,0.3969651113719235
100000010293,0.006564438192468303
100000010297,0.016945540138120954
100000011105,0.0027244281921057593
100000011131,0.10262720923758566
100000011325,0.03179038050590255
100000011427,0.004359565151656208
100000011573,0.0025066970402516844
100000011591,0.14526613033247052
100000011653,0.001854894667098113
100000011741,0.014487055545840647
100000011755,0.2251793350176277
100000011763,0.007674895405970802
100000011845,0.013298627530413911
100000011933,0.010728212799101034
100000012027,0.006235756054164646
100000012133,0.0007486965559735736
100000012137,0.019921038450353708
100000012213,0.02300545418055378
100000012219,0.007438040083058586
100000012235,0.003944403183356116
100000012277,0.06533687226251654
100000012341,0.0062568765138086915
100000012367,0.0023026340883043396
100000012405,0.4707805931099258
100000012441,0.010018272011952767
100000012507,0.0009530023379960527
100000012713,0.0011322946079311
100000012715,0.004594019952130189
100000012717,0.08686411440048457
100000012719,0.00564984412147059
100000012793,0.0059112968706161425
100000012867,0.9086888645993939
100000012885,0.12218932049223169
100000012889,0.0010521579898262854
100000012931,0.35148726033609
100000012965,0.0031744497719390216
100000012981,0.33802421291321977
100000013027,0.0014361756907099157
100000013381,0.0015968337640466597
100000013429,0.016509663706249077
100000013461,0.0017818050134143463
100000013471,0.16985555251059067
100000013499,0.8778412996468853
100000013669,0.05901420421630954
100000013673,0.004169994345264102
100000013837,0.024501547659484223
100000013965,0.007033398836516875
100000014029,0.9997764657768105
100000014143,0.030341254793454366
100000014259,0.08408622779176732
100000014271,0.6208738059156712
100000014311,0.003162856528324344
100000014315,0.03943063003015597
100000014383,0.013538566009803441
100000014421,0.14048578936185882
100000014423,0.00034765312297254226
100000014449,0.003488591931531582
100000014641,0.000679504771749252
100000014679,0.02663158831117172
100000014745,0.0025895637589904825
100000014865,0.013076564160409318
100000014899,0.0018817775102779831
100000014949,0.9849377145128009
100000014973,0.001433670369605809
100000014981,0.000996955882470455
100000015043,0.0012105584273091553
100000015129,0.6346857727624738
100000015145,0.004110923557763382
100000015153,0.0046448265753403556
100000015213,0.016021116590880402
100000015223,0.7920699904005066
100000015275,0.00928237133456128
100000015433,0.02416337597166758
100000015475,0.19660119871366916
100000015747,0.0015078561096846218
100000015791,0.06969987268345315
100000015969,0.881404132507615
100000016009,0.0019363679352250637
100000016197,0.7807088855471865
100000016219,0.0018473746308503105
100000016265,0.9992411670360302
100000016341,0.005820922599475637
100000016351,0.0016083718058906204
100000016391,0.003957746396504936
100000016831,0.010246079204588856
100000016845,0.0002117681848227655
100000016861,0.030467836945673763
100000016987,0.002994870802046032
100000017177,0.028981658848092954
100000017277,0.999441247272017
100000017281,0.0016556359558131616
100000017345,0.002156990470249922
100000017367,0.0007242045559433055
100000017465,0.9990276545766942
100000017469,0.003032237857554519
100000017505,0.001869000922243023
100000017691,0.03683215532817752
100000017693,0.1696147703368416
100000017965,0.005152922006230943
100000018097,0.010840604293350277
100000018117,0.001914531159292717
100000018123,0.040974984922702545
100000018259,0.004213224326942179
100000018413,0.004025802824213963
100000018417,0.0013193708405387244
100000018629,0.9905260500805575
100000018905,0.02946006602190958
100000018941,0.4912351139959812
100000018979,0.010829466253303931
100000019251,0.04651369572922916
100000019375,0.033548609096399826
100000019379,0.03640701638904528
100000019487,0.9907407720701736
100000019489,0.029679592078430614
100000019507,0.015748450999826438
100000019641,0.0009277721126822852
100000019697,0.017730350465378374
100000019829,0.0008741715328928613
100000019999,0.013303843429758553
100000020007,0.0010820328809487037
100000020017,0.01516614663084168
100000020019,0.17349064029906866
100000020061,0.0011404047839264418
100000020213,0.00505996138536673
100000020277,0.028701287062250922
100000020301,0.0010744729601575558
100000020393,0.0618909563485598
100000020459,0.560816066436082
100000020665,0.004008230098065406
100000020745,0.856362646603135
100000020809,0.05033735401616788
100000020811,0.0020646847464994528
100000020907,0.6450070886552256
100000020921,0.0034197702960531763
100000020931,0.0003021041147516176
100000020995,0.9922418674525059
100000021111,0.001371699227613705
100000021175,0.004988189215716117
100000021395,0.025443110244891393
100000021427,0.002291444376756933
100000021453,0.0029956803432357026
100000021457,0.8158949552021836
100000021553,0.9917756964782602
100000021649,0.0046229766634038735
100000021659,0.4175534711762949
100000021759,0.0036858896201121517
100000021783,0.0017342163603004958
100000021809,0.6279561395340507
100000021873,0.003987280656549381
100000022129,0.9993695590262652
100000022335,0.9986044584081565
100000022357,0.002969941790690553
100000022389,0.5995828034402363
100000022417,0.004244761086867991
100000022481,0.002210225051689501
100000022499,0.9996353061944178
100000022571,0.04630810883882188
100000022651,0.0664500797584766
100000022677,0.0014091746744522725
100000022761,0.018146841365951752
100000022773,0.002918196775893255
100000022801,0.9993631947802076
100000022841,0.0001869341982040292
100000022931,0.05594058343119692
100000022963,0.1322731986550867
100000023051,0.035079791565277484
100000023443,0.005142372194059639
100000023563,0.012991272548760906
100000023659,0.06350824160368258
100000023915,0.007770727443770301
110020371225,0.052822575503458855
110020471524,0.9788319884873903
