userid,lgbm_roof_fold3_lr0.018_numleaves31_minchildweight9_featurefraction0.36_baggingfraction0.5_l1-0.5_l2-0.5seed5521
100000000013,0.004188614946047316
100000000111,0.7840809082994952
100000000127,0.11611512450726028
100000000231,0.08743521690393433
100000000379,0.0012081744921309614
100000000393,0.0004432599360996514
100000000423,0.015744445293623725
100000000459,0.023348620572279634
100000000465,0.001502149782374748
100000000471,0.005084166192074823
100000000637,0.9247784773392708
100000000695,0.9922523220554946
100000000745,0.00241201812569807
100000000755,0.007608246368372946
100000000867,0.9709894942275417
100000000949,0.00909253118254913
100000000975,0.5698683960435862
100000001023,0.9993457513516115
100000001195,0.04552110153177209
100000001231,0.005323039367450985
100000001295,0.006612094357942207
100000001343,0.0018910351355008867
100000001505,0.9994425622442739
100000001557,0.01108988637782839
100000001683,0.02437006308860387
100000001711,0.017724676342252107
100000001803,0.0003739709459803887
100000001955,0.058291504807372885
100000001963,0.006566234889510126
100000002111,0.011144096993144552
100000002165,0.008320835877484467
100000002179,0.012200420110090824
100000002199,0.5595783861995076
100000002215,0.8739895436839217
100000002243,0.012195322526947484
100000002245,0.00535541399292804
100000002271,0.16134087723287988
100000002307,0.0027587301550432656
100000002363,0.0013043908413684143
100000002371,0.01457801369096834
100000002535,0.027090151510851937
100000002581,0.04090788410160617
100000002653,0.014021921030948837
100000002811,0.000634331953223014
100000002873,0.035656318097305545
100000002879,0.0026091402769147396
100000003091,0.6967094971909416
100000003097,0.0032695998916472176
100000003311,0.00035028973500048614
100000003461,0.9975341690200146
100000003483,0.0008391006639213821
100000003559,0.006556383078937014
100000003611,0.8990617739410453
100000003639,0.00032334619815235674
100000003685,0.08095545240096383
100000003805,0.0011124741941833406
100000003875,0.12591420424043964
100000003891,0.00029704721532197124
100000003941,0.003701523085566027
100000004163,0.007735769920514819
100000004223,0.013299319305842288
100000004277,0.08338271643744445
100000004297,0.6685368172044441
100000004303,0.017532472980716696
100000004317,0.0011090514995351197
100000004319,0.00027117912033301
100000004359,0.009979944513489259
100000004429,0.0014559148002374082
100000004453,0.002642817055740573
100000004529,0.001039834402548263
100000004867,0.013993656331060138
100000005007,0.9822665529622542
100000005091,0.0036388029132150184
100000005125,0.003175380707512776
100000005513,0.006087150096499954
100000005649,0.9802072102303401
100000005719,0.019664724585757274
100000005739,0.06768403871226573
100000005755,0.03082759011887555
100000005805,0.18873598653303642
100000005955,0.009942282917150626
100000006005,0.07187672827681135
100000006013,0.0009765653522287867
100000006081,0.1076732545001288
100000006123,0.18885195435282523
100000006395,0.004562903085522831
100000006487,0.00048316801008022845
100000006539,0.7909623219568542
100000006569,0.0014378645352653588
100000006605,0.01606451442759468
100000006647,0.02019424425983027
100000006857,0.0035986939594732066
100000006933,0.007056274577159509
100000006981,0.003617975265096111
100000007073,0.049606196935308475
100000007079,0.003959066763325987
100000007283,0.005179903345712449
100000007329,0.010935432318771372
100000007367,0.24316048546689795
100000007409,0.011580756491367507
100000007457,0.014427705225856886
100000007533,0.00881411810787878
100000007609,0.006837608723853306
100000007639,0.0007105431312468684
100000007745,0.15365511411199606
100000007753,0.0036521562043399227
100000007785,0.0007714713655483569
100000008119,0.9965446594021892
