userid,catboost_predict_roof_fold5_lr0.1_l2_leaf_reg8_subsample0.88_depth6_seed5836
100000000013,0.0076451344554909996
100000000111,0.707439926879462
100000000127,0.10203506784763051
100000000231,0.1578504490913623
100000000379,0.0001463386895889859
100000000393,0.0001219481670887144
100000000423,0.021980205848572607
100000000459,0.08308548813732242
100000000465,0.0012006752237056215
100000000471,0.029243191604507134
100000000637,0.8105575319634399
100000000695,0.9880114314743265
100000000745,0.003548684497002545
100000000755,0.016537244909406508
100000000867,0.942522884303249
100000000949,0.031088140818014625
100000000975,0.8873082690143071
100000001023,0.9993451485159158
100000001195,0.06154201218227596
100000001231,0.021977239917333462
100000001295,0.010075957442901465
100000001343,0.022154892269445073
100000001505,0.9999789152146928
100000001557,0.008106331180733251
100000001683,0.010207481707140297
100000001711,0.013467104486692121
100000001803,0.0006892246113741812
100000001955,0.06368721153372243
100000001963,0.00703143715128724
100000002111,0.008888227533752834
100000002165,0.011707931646295
100000002179,0.0060174679942391705
100000002199,0.5891339771051366
100000002215,0.9383382384878761
100000002243,0.05574989110554352
100000002245,0.0028942149833283996
100000002271,0.1972432542335906
100000002307,0.002154061634008291
100000002363,0.0004965384540923241
100000002371,0.017232163745728227
100000002535,0.011536195370787232
100000002581,0.029914807702819096
100000002653,0.039936996172932115
100000002811,0.00012354595238737128
100000002873,0.12463910380183515
100000002879,0.0013009908270998584
100000003091,0.6565603795726388
100000003097,0.0082986861111574
100000003311,0.00013099070659786254
100000003461,0.999899658134051
100000003483,0.00029529229597629106
100000003559,0.004781437773263586
100000003611,0.9439760323026922
100000003639,0.0010520190321781674
100000003685,0.01650343446867906
100000003805,0.004631364990848805
100000003875,0.22645001453894464
100000003891,0.00037731976938789805
100000003941,0.0031130753791169647
100000004163,0.009926780913416186
100000004223,0.024402764954941425
100000004277,0.04565971305254525
100000004297,0.7726950711462252
100000004303,0.01809428126470764
100000004317,0.0006310269487273528
100000004319,0.0009685663790159849
100000004359,0.014207830127719484
100000004429,0.0035295073873770665
100000004453,0.0060792877580757064
100000004529,0.0017707307161698843
100000004867,0.002214230841056996
100000005007,0.9974803484434963
