userid,catboost_predict_roof_fold5_lr0.11_l2_leaf_reg7_subsample0.94_depth6_seed455
100000000013,0.006968102208001506
100000000111,0.7593463987082659
100000000127,0.06105269647869186
100000000231,0.08480924698906057
100000000379,0.0004800160313117523
100000000393,0.0005869217746902136
100000000423,0.002134803632716136
100000000459,0.29391936181483663
100000000465,0.0009235432516301679
100000000471,0.006308851273652862
100000000637,0.948546524703061
100000000695,0.9899174847593939
100000000745,0.001274218053670462
100000000755,0.003083230190516604
100000000867,0.9629050950333243
100000000949,0.027343290136717442
100000000975,0.8770991865949407
100000001023,0.995171314085847
100000001195,0.052920518123248814
100000001231,0.010487594356913255
100000001295,0.009442867541902968
100000001343,0.01061869404966534
100000001505,0.99998793828855
100000001557,0.007394860996036007
100000001683,0.010340504930933837
100000001711,0.00308261936699355
100000001803,0.0008061951606230155
100000001955,0.14150767270109546
100000001963,0.006703450525799832
100000002111,0.009760543168646706
100000002165,0.020032980405699185
100000002179,0.0016176956552228718
100000002199,0.5711906585582043
100000002215,0.9363924231833006
100000002243,0.06351851474459824
100000002245,0.0027369310796308294
100000002271,0.2965311254084561
100000002307,0.007216873710368411
100000002363,0.0001730804216498272
100000002371,0.017754300247555047
100000002535,0.006412839756815367
100000002581,0.0396394660841516
100000002653,0.020240184659577276
100000002811,0.0002382082799759302
100000002873,0.20179861713460948
100000002879,0.003836133725775135
100000003091,0.6709228751687314
100000003097,0.019411796918866922
100000003311,0.00014889930230746503
100000003461,0.999851029703575
100000003483,0.0002279711613869551
100000003559,0.005249161706386965
100000003611,0.8710181832130259
100000003639,0.0003411357874843916
100000003685,0.03612074443263108
100000003805,0.0028756570614158023
100000003875,0.16247683230446316
100000003891,0.0001211096579023844
100000003941,0.012876325694158001
100000004163,0.03191645537858191
100000004223,0.020455509487998187
100000004277,0.05692628480212075
100000004297,0.2889008035794144
100000004303,0.030760657330724063
100000004317,0.0017772181547453217
100000004319,0.0004958466970070505
100000004359,0.011741041013858705
100000004429,0.003838870369556612
100000004453,0.01623763959220389
100000004529,0.0010768496539150447
100000004867,0.009249144778416436
100000005007,0.9984390828850376
100000005091,0.026675544213725654
100000005125,0.009653547844089646
100000005513,0.004934519270663253
100000005649,0.8724851614875458
100000005719,0.009821396490687286
100000005739,0.04086892054265346
100000005755,0.0887040376475926
100000005805,0.4150260370547271
100000005955,0.003585169242841259
100000006005,0.054907840811278585
100000006013,0.002987225141050083
100000006081,0.49178953991894114
100000006123,0.2554742267952605
100000006395,0.004875446956558249
100000006487,0.0004725757115139863
100000006539,0.5864131730954691
100000006569,0.0003996701753090677
100000006605,0.009006785710494456
100000006647,0.024103131229082725
100000006857,0.0008569045807346037
100000006933,0.0047418686300807434
100000006981,0.006587529172787349
100000007073,0.21324202728247416
100000007079,0.0016707479812727649
100000007283,0.005632889884161016
100000007329,0.016685765369492383
100000007367,0.20281079202137103
100000007409,0.002410471290024995
100000007457,0.010648053914047573
100000007533,0.025022119083393704
100000007609,0.0008417310903119417
100000007639,0.00017852642598821804
100000007745,0.48161079750865415
100000007753,0.011095364429567892
100000007785,0.001226376621936981
100000008119,0.9999272861860264
100000008253,0.929142882685548
100000008425,0.9142694617865194
100000008481,0.07870307374812838
100000008483,0.1877572325850229
100000008529,0.0006751265519835839
100000008565,0.0004197059236943939
100000008995,0.023436047596351584
100000009017,0.9997720685675687
100000009249,0.6193536763072965
100000009417,0.11350751850431683
100000009463,0.007698045802336292
100000009481,0.9113191949033618
100000009491,0.73391430043593
100000009583,0.0032451500401725936
100000009611,0.0006351182827722341
100000009743,0.051936102887125454
100000009771,0.0032858411827307345
100000009773,0.9999006210725391
100000009807,0.0009337300264465069
100000009925,0.9999399022628715
100000010101,0.9864307928421204
100000010161,0.02701603878134213
100000010177,0.003403817703759279
100000010199,0.9997280329392136
100000010239,2.4700325587036604e-05
100000010247,0.010764653277439565
100000010249,0.0900976747270584
100000010279,0.2997625119257063
100000010287,0.18331823640473635
100000010293,0.011114768307392376
100000010297,0.010011135923479693
100000011105,0.006472930065295843
100000011131,0.19850491493453112
100000011325,0.004370769483890781
100000011427,0.004123281716353416
100000011573,0.0021887689205363765
100000011591,0.3022206982357948
100000011653,0.0008766391491952421
100000011741,0.0010796333405232092
100000011755,0.15300123720360242
100000011763,0.0038499055823087327
100000011845,0.04414693673760135
100000011933,0.0045701888544539965
100000012027,0.00048436659063176145
100000012133,0.003385618723126234
100000012137,0.04980862100520413
100000012213,0.02138541025485145
100000012219,0.0163408743960114
100000012235,0.002956828712220023
100000012277,0.12677907173482716
100000012341,0.009563305112268926
100000012367,0.0035078018131941852
100000012405,0.46810350069868867
100000012441,0.05998864988215166
100000012507,5.005354426975443e-05
100000012713,0.0003994691756625103
100000012715,0.02330411850541075
100000012717,0.057324742819390935
100000012719,0.007692513633436657
100000012793,0.006798022860507906
100000012867,0.8884249804065611
100000012885,0.2627630606828173
100000012889,0.0012084100607762667
100000012931,0.6205516213687998
100000012965,0.022354972042154017
100000012981,0.26454039831320014
100000013027,0.00012506632881766278
100000013381,0.0009776065826864026
100000013429,0.004310228186494269
100000013461,0.003849079497648965
100000013471,0.20255041522105843
100000013499,0.7931871760268131
100000013669,0.021445978303476398
100000013673,0.0005775528546062786
100000013837,0.013155701799630985
100000013965,0.016185453735723096
100000014029,0.9999874747792112
100000014143,0.2256829506204214
100000014259,0.13576830966911616
100000014271,0.7096469683923924
100000014311,0.00041044096608285226
100000014315,0.07507853829688066
100000014383,0.01631714701210734
100000014421,0.08738148533916407
100000014423,0.004675056253582652
100000014449,0.0007176835435478154
100000014641,0.0005428890137589228
100000014679,0.034695325451883446
100000014745,9.648710316941325e-05
100000014865,0.004196677534844661
100000014899,0.00031115998497671996
100000014949,0.9789198476224925
100000014973,0.002089948773508431
100000014981,0.00015315029057564477
100000015043,0.007544488016572353
100000015129,0.7058811653408961
100000015145,0.008960517335092108
100000015153,0.00032526091913975347
100000015213,0.008544959497824623
100000015223,0.7387618317448307
100000015275,0.0026636688629998106
100000015433,0.01575456321520228
100000015475,0.1342391802602282
100000015747,0.0016876274022909464
100000015791,0.040997449246124494
100000015969,0.9994177457754344
100000016009,0.0033940710096791826
100000016197,0.31154318670913117
100000016219,0.000911408891531215
100000016265,0.9999883704137152
100000016341,0.0030670877191696254
100000016351,0.009832115459846904
100000016391,0.0024750841053216453
100000016831,0.004706306503248327
100000016845,0.00013577812350079686
100000016861,0.0715445186653605
100000016987,0.0012561899548217013
100000017177,0.0029506373721935983
100000017277,0.9989670231406607
100000017281,0.005943535719298515
100000017345,0.000725865467638037
100000017367,0.0002625458899949229
100000017465,0.9997471231409936
100000017469,0.0016038794604220931
100000017505,0.00119296884914826
100000017691,0.02788685747885888
100000017693,0.16339154408531087
100000017965,0.007545626534996014
100000018097,0.02972866413531284
100000018117,0.0029628221578515495
100000018123,0.05338170765361055
100000018259,0.0011409049657367012
100000018413,0.0030417670980413844
100000018417,0.002403236330389108
100000018629,0.998990179690573
100000018905,0.10680963195771985
100000018941,0.4399426569416705
100000018979,0.004636326963945365
100000019251,0.031156027200414396
100000019375,0.14116970986981786
100000019379,0.03397256551412891
100000019487,0.999792137465677
100000019489,0.03519074941420754
100000019507,0.009202454623546148
100000019641,0.000184837004354296
100000019697,0.018129158698980147
100000019829,0.00010420304815429336
100000019999,0.1118959684576838
100000020007,0.00045154704745312314
100000020017,0.04245620655279979
100000020019,0.2196159402840741
100000020061,0.0013676572339263332
100000020213,0.00728161452485198
100000020277,0.005154464594461276
100000020301,0.0001438290808570822
100000020393,0.007276885669555941
100000020459,0.7158635850250569
100000020665,0.00882126460062411
100000020745,0.8623023503013274
100000020809,0.05831139636784496
100000020811,0.0017390732363614847
100000020907,0.37274542468379096
100000020921,0.005427094431048211
100000020931,0.00033474801084319554
100000020995,0.9872416093331547
100000021111,0.0007727921945810567
100000021175,0.010933501586190997
100000021395,0.004429394441261873
100000021427,0.010297824937975895
100000021453,0.0005152562007891327
100000021457,0.6887977983220392
100000021553,0.9779350499969711
100000021649,0.006736802103131319
100000021659,0.18716092745570997
100000021759,0.0020429300916949933
100000021783,0.003958011652333301
100000021809,0.6028912797587386
100000021873,0.0017615847196997133
100000022129,0.9999095952658007
100000022335,0.9999540307401868
100000022357,0.0027060330191911847
100000022389,0.343052098102283
100000022417,0.001540990510576844
100000022481,0.00581247459334785
100000022499,0.9999937636752065
100000022571,0.0621564019860921
100000022651,0.00417162516809508
100000022677,0.005573984847071382
100000022761,0.02814148970310511
100000022773,0.007872450813887464
100000022801,0.9998820287360728
100000022841,1.834973068539221e-05
100000022931,0.06376426923615396
100000022963,0.3259341086453983
100000023051,0.02554565403088931
100000023443,0.004848731501397609
100000023563,0.015152656279407184
100000023659,0.02445942541621258
100000023915,0.0007137622359836718
110020371225,0.001501715669869854
110020471524,0.9559331731667831
110020473123,0.38174331458554367
110020671528,0.009708429155123634
110020673328,0.09570769295953035
110020771524,0.0014764263537629882
110020773124,0.019145445364647493
110100014168,0.0005405765349642743
110100014369,0.018962157608351245
110100014466,0.00017362382074162847
110100014563,0.09891328817807837
110100016128,0.511664105451399
110100016324,0.9993476542523435
110100016628,0.03789090208151572
110100016726,0.9995261412399059
110100016828,0.07482088656967846
110100016928,0.8020483061363215
110100018268,0.0005030569188053787
110100018468,0.012136818314268938
110100018567,0.8523406681904647
110100018764,0.0006819750771222873
110100033067,0.9997793799582191
110100033863,0.009342219262830924
110100035569,0.0006187059571246736
110100035669,0.06394197541824702
110100071228,0.0024126296094457026
110100073229,0.32801731798935424
110100073827,0.02090399654878885
110100116024,0.38168625125861816
110100116027,0.004075699431945788
110100116423,0.9990254926735719
110100116425,0.12019718809846755
110100116429,0.0002886001899787055
110100116920,0.005141258191004774
110100118262,0.13234436109587644
110100118265,0.0013690954903670888
110100118669,0.011041318391136371
110100133065,0.0001400932357383904
110100135162,0.9885310010490885
110100135163,0.0005474179536273673
110100135560,0.0016074654090105563
110100135562,0.014396503318249652
110100135764,0.014711094787763251
110100135767,0.007387186050676854
110100171021,0.005665910756053424
110100171526,0.0028982076463457103
110100173725,0.002904701786541562
110100214160,0.0028044881543694885
110100214261,0.013664292777711345
110100214263,0.022225817145678065
110100214268,0.0009056960924007866
110100214961,0.07872352086063805
110100216329,0.00020538730993070227
110100218568,0.08962167138906726
110100218569,0.00010458428468549358
110100218662,0.0011589761105039497
110100218869,0.3333732855776606
110100218963,0.9951602820617838
110100233064,0.08245034086726058
110100233069,0.008512632014623742
110100235564,0.0022800433927264697
110100273222,0.055784289574946064
110100273229,0.9997664381593625
110100273426,0.11860077578813617
110100273825,0.0073963349239641535
110100316225,0.007806747656658505
110100316421,0.0015911707775839534
110100316423,0.006337513570252946
110100316824,0.9808678441521299
110100316920,0.0007527509852199034
110100318867,0.10081771734536553
110100333066,0.6254759163303738
110100333868,0.01630116069641019
110100335060,0.004361330998515798
110100335161,0.05154437690435445
110100335662,0.9917786029885632
110100335665,0.7934520636928467
110100335769,0.8434834578413087
110100371225,0.0021052433506389065
110100373124,0.8135189886391379
110100373323,0.9734697903678887
110100373324,0.7676939152536723
110100373526,0.38134138935298895
110100412420,0.0018818090742184067
110100416123,0.016358236958406307
110100416221,0.008407658099720227
110100416425,0.013305207980943657
110100418165,0.0012892451099283714
110100418369,0.03038487275235586
110100433869,0.0018425919165292882
110100435160,0.837055217367923
110100435463,0.00401340785955184
110100435467,0.003938347269908517
110100435869,0.14161623173580767
110100471025,0.005011398873839967
110100471223,0.6527916839852235
110100471225,0.005416595675718619
110100473027,0.38233411115916827
110100473524,0.008669742997383444
110100473723,0.912899035887174
110100473728,0.9539309339659293
110100512322,0.005809002699791607
110100512326,0.019160748538743843
110100512625,0.9999559592811985
110100512728,0.004376682617329062
110100514160,0.054830155957016895
110100514164,0.0509963835988621
110100514166,0.0012500701781765948
110100514169,0.0060416555405861895
110100516026,0.02968177456116911
110100516222,0.010452032836812213
110100516323,0.0006517808501200808
110100516524,5.152140832193467e-05
110100516727,0.002760358982520044
110100516923,0.04349767903034446
110100516927,0.976992843638576
110100518068,0.0003649076545025173
110100518264,0.011350626902518417
110100518265,0.0011996357904481279
110100518665,0.003991505486410125
110100533768,0.0008262258580355567
110100535060,0.0013223606040213226
110100535669,0.0012305519722129734
110100535765,0.00030666741778551647
110100535968,0.0014481291253864554
110100571024,0.022827805457791443
110100571025,0.9961055914713295
110100573022,0.9130442741420168
110100573428,0.08816948196456856
110100573527,0.0018250272355729625
110100612321,0.040385966576481074
110100612826,0.016130290948046407
110100614162,0.034419099814336024
110100614260,0.5120845454161277
110100614366,0.4633817160610991
110100614963,0.0060274736442417435
110100616528,0.43069758904832006
110100618264,0.6285435339776066
110100618563,0.004045412348061382
110100618567,0.009543039213706802
110100618863,0.030188753730227662
110100618866,0.18722429546145486
110100633765,0.0075428034858700905
110100633862,0.9995062908332777
110100635169,0.9878886793299454
110100635261,0.011675328088054897
110100635661,0.001964548967945855
110100635662,0.009161382290174812
110100635766,0.4402974781052344
110100673722,0.0001888626168329592
110100712426,0.004602305475608782
110100712727,0.0001473095239759571
110100712925,0.9799708509391959
110100716423,0.001851010049481931
110100718167,0.010717597700261204
110100718261,0.0062832382320463995
110100718463,0.309023532817444
110100733761,0.000769777020887931
110100733863,0.9800077821788906
110100735067,0.0014466100351498853
110100735363,0.0025530754927186755
110100735566,0.0018500886655817862
110100735568,0.009198817533594753
110100773026,0.0038171180599459254
110100773229,0.9693722795929068
110100773324,0.001012947047596118
110100816124,0.01660827053739349
110100816221,0.023901160154926663
110100816329,8.937676642510402e-05
110100816527,0.09124724999937614
110100816923,0.001202983230780676
110100818061,0.016856225858385306
110100818564,0.9999335011252832
110100818565,0.9996608891604664
110100818662,0.003112022481572496
110100818965,0.000845686532217599
110100833064,0.0003950915073050598
110100833863,0.003186431057063997
110100833868,0.002857815176615791
110100835563,0.0031447193815743765
110100835863,0.0008104354402653874
110100871523,0.9573542877144844
110100873726,0.01677351403842125
110100873822,0.19182167839061814
110100873924,0.024050066488821468
110100873925,0.025119783318816747
110100873926,0.057849890256340734
110100916925,0.03889975801019179
110100933064,0.09709831715484593
110100933861,0.0024297732551628163
110100935065,0.0038664057191984853
110100935160,0.010755291658474423
110100935361,0.0010461883227366286
110100935364,0.3179432759729079
110100935462,0.2052845292168063
110100935665,0.001814189493216558
110100935666,0.0036226747031148105
110100935964,0.004273982261546863
110100935966,0.007363639266963022
110100971224,0.04976729362599396
110100971227,0.5277134365350319
110100973127,0.4445495428435745
110100973223,0.004465850294629038
110100973325,0.6970061926733125
110100973623,0.029677813913197716
110100973626,0.0035650824583944645
110100973722,0.9263988370397345
110101012126,0.003115897094719025
110101012127,0.1968565686367101
110101012326,0.16167146577611097
110101012724,0.0069391192771213655
110101012725,0.05098428943238835
110101012729,0.0010233932742863552
110101014163,0.0038950606329232382
110101014169,0.12650830124688978
110101014964,0.00394668391574395
110101016424,0.013033147693677955
110101016425,0.06571619151635257
110101016528,0.011943020964791183
110101016824,0.0018246159704963971
110101016826,0.07421651464196725
110101018068,0.004930616736051047
110101018166,0.7160013012389634
110101018266,0.0814553956728188
110101018269,0.0002548955296594939
110101018565,0.0002905887917607924
110101018666,0.0002437811634683943
110101018760,0.15377199627835242
110101018762,0.0019135776841377296
110101018767,0.00038453873263200684
110101018861,0.011711584672883161
110101018862,0.001271977882027602
110101018966,0.04357892419135094
110101035168,0.8866803829960366
110101035260,0.01599477260180864
110101035367,0.0029499071486990313
110101071022,0.0025122027683341336
110101071523,0.026759922231668686
110101073020,0.17481950689752462
110101073023,0.001021373439483979
110101073129,0.006857110527423818
110101073221,0.005842821601677686
110101073325,0.005838054089381984
110101073528,0.01615371688316625
110101073823,0.010232018941545467
110101073825,0.3544285947365187
110101073925,0.920076504604729
110101112421,0.38798743174246353
110101112526,0.010225692394978718
110101112925,0.004395026946881959
110101114263,0.03133409049919353
110101114268,0.4649772137172303
110101114362,0.08987906117972859
110101114365,0.010442680369900715
110101114961,0.08505186033677314
110101116023,0.004909922137935807
110101116426,0.0011169714249896138
110101116626,0.003020456070358029
110101118364,0.006241872039888509
110101118462,0.07981694284028792
110101118767,0.0001331785681201394
110101118860,0.018575088214658943
110101133862,0.06776480749062594
110101133863,0.008004357441870518
110101135167,0.4529420458506914
110101135461,0.0018543821202615467
110101135660,0.669027082411974
110101135762,0.8281103376256381
110101135862,0.0035823379871944396
110101135965,0.8290156126543419
110101173027,0.005889641848976739
110101173122,0.0023132487362814745
110101173321,0.027036049015651945
110101173324,0.0003387284921257603
110101173327,0.0023615971272371032
110101173728,0.0021233274822236034
110101173822,0.9252474440134416
110101210025,0.8457950307984976
110101210169,0.9391984153870739
110101210260,0.6494034591169472
110101210262,0.3299062705250329
110101210461,0.025302918437239922
110101210462,0.20260848908985737
110101210469,0.01176451496086657
110101210620,0.003967449212194388
110101210621,0.04724929665738419
110101210722,0.010733656245991947
110101210926,0.1686873021777052
110101210967,0.012065197978759566
110101212129,0.0012160443108915125
110101212165,0.3820865200566092
110101212225,0.9527676245117175
110101212324,0.31178908048942633
110101212327,0.0014783651612358406
110101212364,0.01625864784095654
110101212423,0.1572227845201598
110101212462,0.009921399229802848
110101212561,0.33296761824898435
110101212568,0.03550586901182372
110101212760,0.505151200190251
110101212820,0.991973186629056
110101212921,0.036801161317939105
110101212927,0.00647400450375185
110101212928,0.005213130941144435
110101212961,0.011065475764884883
110101214060,0.7788991642650488
110101214464,0.04380462610403474
110101214466,0.049836762175335676
110101214769,0.07602516954630918
110101214861,0.00015628842410360388
110101215320,0.0002893127161186248
110101216027,0.007443411247301593
110101216163,0.007614223949622816
110101216425,0.24811682771859012
110101216521,0.0010067269525874552
110101216522,0.007737053320196236
110101216524,0.005223772535281057
110101216529,0.13245356612116174
110101216628,0.004297821299405744
110101217229,0.004725223753611945
110101217422,0.04610911810449912
110101217621,0.004027969341656115
110101217825,0.33868093887219275
110101218660,0.008109602247381997
110101218664,0.0018815544190249813
110101218668,0.0007701549922410538
110101218766,0.03297224162898574
110101218863,0.2731754803960432
110101233068,0.013615243097505355
110101235060,0.5287267372001182
110101235165,0.03558685485790464
110101235269,0.08256404922907297
110101235363,0.002107929944031313
110101235662,0.03729511295727989
110101235761,0.003191440599324328
110101235962,0.014243202498368622
110101235965,0.13819908091116204
110101235966,0.02212492627518267
110101271227,0.18134915250823788
110101273028,0.0018513436786524627
110101273329,0.0077818750584626225
110101273429,0.0019289793395765318
110101273529,0.9942099460379531
110101273620,0.9998932336597018
110101273722,0.36329980767576975
110101273922,0.0014955216181673245
110101312127,0.003411124256448507
110101312427,0.2147247988241611
110101312428,0.01203020220839395
110101312724,0.02450636716794234
110101312728,0.021547117501975212
110101312828,0.004694346840611719
110101314168,0.02550707071582812
110101314366,0.6882787803058849
